geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00084364,23.3,42,4.7,27.8,2.2
E00084380,23.8,44.8,4,25,2.4
E00084381,16.3,45.7,5.4,30.8,1.8
E00084382,18.4,47.3,3.3,27.6,3.3
E00084383,21,45.2,5.3,26,2.5
E00084384,12.4,39.1,9.3,34.7,4.4
E00084390,32.9,35.8,8.2,19.9,3.2
E00084568,18.1,39.4,5.8,34.4,2.3
E00084569,6.3,42.1,6,43.4,2.2
E00084570,11.7,48.2,7.2,29.7,3.2
E00084571,10.3,30.8,3.4,55.6,0
E00084572,13.1,45.5,5.2,34,2.2
E00084573,21.1,47.9,5.4,24.5,1.1
E00084575,25.1,39.1,8.1,25.1,2.6
E00084576,17,42.5,7.3,29,4.2
E00084577,9.6,42.9,5.7,41.8,0
E00084578,8.4,43.5,4.6,41.5,2
E00084579,11.8,50,5.7,29.8,2.6
E00084580,14.2,37.1,7.8,38.4,2.6
E00084582,10.6,51,3.7,30.6,4.1
E00084583,31.5,34.4,6.1,22,6.1
E00084584,27.5,42.8,4.1,19.7,5.9
E00084585,9.7,47,5.3,34.8,3.2
E00084586,27.1,39.6,5.3,23.7,4.3
E00084587,14.8,46.7,3,31.1,4.4
E00084588,19.9,39.7,5.7,32.7,2
E00084589,10.9,40.1,4,42.3,2.6
E00084590,16.2,51.5,4.3,25.5,2.6
E00084591,14.9,42.6,5.4,34.1,3
E00084592,9.7,34,5.8,49,1.5
E00084593,11.5,35.7,7.5,43.7,1.6
E00084594,16.8,37.5,5.9,37.1,2.7
E00084595,15.4,40.5,8.2,30.1,5.7
E00084596,14.8,37.8,4.6,40.6,2.1
E00084597,8.4,36.9,3.8,48.3,2.7
E00084598,24,44.9,6.7,22.2,2.2
E00084599,29.2,33.7,4,28.2,5
E00084600,12.9,44.1,7.2,33.5,2.3
E00084601,10,44.6,5.2,35.1,5.2
E00084602,11.6,44.4,7.4,34.3,2.3
E00084603,23.9,35,5.1,32.1,3.8
E00084604,12,30.8,4,49.6,3.6
E00084605,20.6,45.8,3,26.6,4
E00084606,16.4,49.8,5.3,28.5,0
