geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00084364,91.5,3.6,2.5,2.5
E00084380,86.5,4.7,1.7,7.1
E00084381,94,2.1,2.7,1.2
E00084382,94.4,1.5,2.2,1.9
E00084383,90.9,4.1,2.8,2.2
E00084384,92,4.2,1.5,2.3
E00084390,91.7,3.4,2.1,2.9
E00084568,90.9,7.8,0.3,1
E00084569,90.5,5.1,1.6,2.7
E00084570,88.2,3.9,2.4,5.5
E00084571,95.7,2.9,0.7,0.7
E00084572,91.6,4.2,1.9,2.3
E00084573,90.2,4.2,2.3,3.3
E00084575,91.4,5.6,1.5,1.5
E00084576,88.6,5.9,2.1,3.4
E00084577,89.6,4.7,2.2,3.5
E00084578,90.4,6.6,2.1,0.9
E00084579,85.8,10.4,0.7,3
E00084580,88.4,4.2,2.5,4.9
E00084582,88.3,6.6,1.8,3.3
E00084583,91.8,2.5,3.4,2.3
E00084584,92.2,2.9,3.2,1.6
E00084585,90,5,1.4,3.6
E00084586,90,6.5,1.3,2.2
E00084587,91,3.9,2.4,2.7
E00084588,90.5,5.5,0.9,3
E00084589,93.6,2.9,1.6,1.9
E00084590,90.8,3.8,1.9,3.5
E00084591,92.1,4.6,1.5,1.8
E00084592,90.3,6.1,1.8,1.8
E00084593,91.1,4.3,1.4,3.2
E00084594,88.3,6.3,3,2.3
E00084595,87.3,7.4,1.9,3.4
E00084596,88.8,7.3,1.5,2.4
E00084597,90.8,4.8,2.1,2.4
E00084598,87.9,5,2.1,5
E00084599,92.2,1.4,2.8,3.7
E00084600,87.2,5.4,2.6,4.8
E00084601,87.2,5.7,2.5,4.6
E00084602,90.6,5.5,0,3.9
E00084603,86.4,7.9,2.9,2.9
E00084604,88.6,7,0.7,3.7
E00084605,90.6,2.4,4.2,2.9
E00084606,89.2,7.8,0.9,2.2
E00084607,90.3,2.1,4.1,3.5
E00084608,83.8,9.1,4.4,2.7
E00084609,90.1,6.5,1.6,1.9
E00084610,94,2.4,1.5,2.1
E00084611,91.9,2.7,2.4,3
E00084612,94.7,2.2,1.7,1.4
E00084613,92.3,5.1,0.3,2.3
E00084615,92.2,5.9,1.1,0.7
E00084616,87.6,7.3,1.8,3.3
E00084617,93,3.5,0.9,2.6
E00084618,95.3,1.9,0.9,1.9
E00084619,90.7,4.9,1.4,3
E00084620,92.4,5.3,1,1.3
E00084621,96,1.9,1.6,0.6
E00084622,93.1,4.3,1,1.6
E00084623,92,1.7,4.2,2.1
E00084626,95,1.8,1.8,1.4
E00084627,94.3,2.6,0.9,2.2
E00084628,92.9,3.9,1.4,1.8
E00084629,91.7,4.3,2,2
E00084630,92.8,4,2.5,0.7
E00084631,88.6,7.6,1.4,2.4
E00084632,92,5.3,0.4,2.3
E00084633,90.2,5.1,2.3,2.3
E00084635,83.3,7.4,2.5,6.9
E00084691,91.2,4.2,0.8,3.7
E00084692,88.1,4.3,1.1,6.5
E00084693,94.2,4.4,0.4,1.1
E00084694,92.4,4.8,0.8,2
E00084695,87.7,5.5,2.1,4.8
E00084696,88.5,6.1,2.9,2.6
E00084697,90.2,5.8,2.8,1.2
E00084698,95.5,2.5,1.7,0.3
E00084699,87.2,8.8,1.5,2.5
E00084700,93.2,4.3,1.9,0.6
E00084701,92.4,2.1,3.1,2.4
E00084702,92.5,5.2,1,1.3
E00084703,90.6,5.9,0.8,2.7
E00084704,93.5,2.2,1.6,2.7
E00084705,95.1,2.1,1,1.7
E00084706,91,5.9,1.6,1.6
E00084707,91.5,3.2,1.1,4.2
E00084708,90.7,2.4,3.1,3.8
E00084709,89.5,5.2,1,4.3
E00084710,90.3,6.1,1.6,1.9
E00084711,86.3,7.8,2,3.9
E00084712,90.8,3.1,2.8,3.4
E00084713,93.8,3.5,0.3,2.4
E00084715,90.4,4.3,1,4.3
E00084716,91.5,2.8,1.4,4.2
E00084717,94.8,2.4,1.7,1
E00084718,91.4,5.4,1.4,1.8
E00084719,93.1,4.8,0.9,1.2
E00084720,90.3,5.8,1.3,2.6
E00084721,93.7,2.6,1.9,1.9
E00084722,91.8,5,1.3,1.9
E00084723,93.9,4.2,1.1,0.8
E00084724,92,4.5,1.9,1.6
E00084725,88.8,6.5,1.4,3.2
E00084726,93.1,3.8,0,3.1
E00084727,93.8,3.8,1,1.4
E00084728,93.8,4.5,0,1.8
E00084729,94.2,4.3,0.4,1.1
E00084730,94.6,4.5,0,1
E00084731,91.2,6,1.3,1.6
E00084732,96.2,2.7,0.9,0.2
E00084733,89,5.7,1.6,3.8
E00084734,87.7,7.4,1.9,2.9
E00084735,92.4,5,1,1.7
E00084736,94.4,4.3,0.3,1
E00084737,90.3,6.5,1.5,1.8
E00084745,91.1,6.8,1.4,0.7
E00084746,91.9,5.3,1.2,1.6
E00084747,96.8,1.3,0.6,1.3
E00084748,94.6,4.1,0,1.4
E00084751,94.3,5.4,0,0.4
E00084752,90.2,4.7,1.4,3.7
E00084756,92.2,4.5,1.3,2
E00084757,92.9,4.5,1.1,1.4
E00084758,92.2,5.2,0.6,1.9
E00084760,91.4,6.8,0.4,1.4
E00084763,90.3,7.4,0.8,1.6
E00084764,92.9,2.7,0.4,4
E00084765,91.3,4.8,0.9,3.1
E00084766,88.2,7,2.6,2.2
E00084769,91.2,5.8,1.4,1.7
E00084771,91.3,4.8,0.8,3.2
E00084772,97.8,1.4,0.7,0
E00084778,89.5,6.5,1.9,2.2
E00084780,91.4,5.3,1.3,2
E00084781,90.7,6.8,0.8,1.7
E00084782,95,4.5,0,0.5
E00084783,88.9,7.8,1.1,2.2
E00084784,91.5,4.5,0.8,3.1
E00084785,87.5,7.2,1.5,3.8
E00084786,89.7,4.8,1.4,4.1
E00084787,92.6,4.6,1.4,1.4
E00084788,89.4,5.8,2.7,2.1
E00084789,91.6,3.5,1.4,3.5
E00084790,91,4.3,2,2.6
E00084791,88.2,4.8,3.5,3.5
E00084792,95.2,1.7,1.7,1.4
E00084793,93.6,2.4,2,2
E00084794,86.7,4.5,3.6,5.1
E00084795,91.3,2.7,1.9,4.1
E00084796,96.5,0.5,1.5,1.5
E00084797,90.7,3.7,2.2,3.5
E00084798,90.3,4.4,1.9,3.3
E00084799,87.2,4.8,3.3,4.8
E00084800,90.2,3.7,2.4,3.7
E00084801,91.7,3.1,3.5,1.7
E00084802,93.1,2.4,1.6,2.8
E00084803,90.8,4.4,2.7,2
E00084804,97.3,0.5,1.4,0.9
E00084805,89.9,4.9,2.6,2.6
E00084806,92.1,3.8,2.5,1.7
E00084807,89.1,5.8,1.5,3.6
E00084808,90.4,5.1,2.1,2.4
E00084809,92,4.7,0.7,2.6
E00084810,83.6,9.4,3.8,3.3
E00084811,94.9,2.1,1.2,1.8
E00084815,96.2,0.6,1.3,1.9
E00084831,89.6,3.3,1.6,5.5
E00084832,91,3.6,3.6,1.8
E00084833,91.7,1.7,3.8,2.8
E00084836,93.7,2.8,1.2,2.4
E00084839,92,4.2,1.9,1.9
E00084847,87.7,7.3,0,5
E00084848,86.7,5.4,2.5,5.4
E00084849,92.6,3.9,1.2,2.3
E00084850,93,4,1.8,1.3
E00084851,92.4,3.7,1.4,2.5
E00084852,95.4,3.2,0.9,0.6
E00084853,92.1,6,0.4,1.5
E00084854,88.6,7.4,0.3,3.7
E00084855,92,3.4,1.9,2.7
E00084856,91.5,7.7,0.4,0.4
E00084857,95,3.9,1.2,0
E00084858,92,4.6,1.1,2.3
E00084859,89.6,5,2.8,2.5
E00084860,91.6,2.4,1.7,4.2
E00084932,93.7,3.6,1.2,1.5
E00084933,91.1,4.3,0.8,3.9
E00084934,91.6,4,2.3,2
E00084935,88.6,6.1,1.1,4.2
E00084936,92.6,3.9,1.3,2.3
E00084937,89.1,5.3,3,2.6
E00084938,90.5,5.1,1.9,2.6
E00084939,90.9,4.2,1.6,3.4
E00084940,94,3.1,1.4,1.4
E00084941,91,3.7,2.3,3
E00084942,90.7,4.3,1.6,3.5
E00084944,90.9,3.3,2,3.9
E00084945,92.2,4.2,1,2.6
E00084946,88.5,4.9,3.3,3.3
E00084947,89.6,5.6,0.9,3.9
E00084948,91.8,4.4,1.5,2.3
E00084949,90.3,3,3,3.6
E00084950,95.2,0.3,0.6,4
E00084954,94.1,2.8,1.6,1.4
E00084955,90.9,4.8,1.8,2.4
E00084957,92.1,4.6,0.7,2.6
E00084958,93.2,3.6,1.1,2.2
E00084959,92.9,3,1,3
E00084960,92.3,4.6,1.4,1.8
E00084961,92.4,5.2,0.6,1.7
E00084962,94.7,2.5,0.8,2
E00084963,92.1,4.3,1.4,2.2
E00084964,91.1,5,1.7,2.3
E00084965,91.2,5.2,0.9,2.7
E00084966,89.8,5.7,2.4,2.1
E00084967,89.5,6.9,1.1,2.5
E00138749,91.6,4.3,1.3,2.7
E00138750,89.6,6.6,1.9,1.9
E00138751,91.8,3.7,2.9,1.6
E00138752,92.8,5.4,0.7,1.1
E00138753,93.5,4.2,0.5,1.7
E00138754,91.7,5,1.4,1.9
E00138853,92.7,5.8,0.7,0.7
E00138854,90.4,3.5,3.5,2.5
E00138855,92.7,3.1,1,3.1
E00138856,93.8,4.2,1.2,0.8
E00138857,91.2,6.1,1,1.7
E00138858,88,5,4.3,2.7
E00169282,93.1,3.4,1.4,2
E00169283,92.7,4.7,1,1.6
E00169284,96.7,1.6,0.8,0.8
E00175374,91.5,7.4,0.7,0.4
E00175404,93.1,4.2,0.7,2
E00175405,89,5.6,1.5,3.8
