geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00070587,78.6,0,21.4,0
E00070588,84.5,0.3,13.8,1.4
E00070589,84.6,0,14.4,1.1
E00070590,85.1,0.3,14.6,0
E00070591,91,0,7.8,1.1
E00070592,92.1,0,7.3,0.6
E00070593,90.6,0.5,8.9,0
E00070594,90.8,0,9.2,0
E00070595,94.1,0.6,3.8,1.6
E00070596,83.4,0.4,15.5,0.7
E00070597,91.7,0,7.1,1.3
E00070598,81.1,1,17.6,0.3
E00070599,93.9,0.4,4,1.8
E00070600,82.9,0.5,11.1,5.6
E00070601,92.9,0,7.1,0
E00070602,96.3,0,3.7,0
E00070603,82.7,0.3,15.5,1.5
E00070604,84.5,1.4,13.7,0.4
E00070605,91.5,0,7.1,1.4
E00070606,91.1,1.1,7.5,0.4
E00070607,89.7,0.9,8.8,0.6
E00070608,93.9,0.4,5.3,0.4
E00070614,91.6,0.4,7.4,0.6
E00070617,90.1,0,9.9,0
E00070618,94.3,0.8,4.9,0
E00070619,93,0,6.2,0.9
E00070661,91.6,0,4.6,3.8
E00070663,91.4,0,7.6,1
E00070664,88.7,0.3,9.6,1.5
E00070665,93.2,0,6.8,0
E00070667,76.7,0.4,21.6,1.3
E00070668,89.5,0,10.5,0
E00070669,90.2,0.5,9.4,0
E00070670,96.2,0,3.8,0
E00070673,92.4,0,7.6,0
E00070674,91.5,0,8.5,0
E00070675,79.1,0,20.2,0.6
E00070676,94,0,5.6,0.4
E00070678,84,0,16,0
E00070680,91.7,0.5,7.8,0
E00070681,90.5,0,9.5,0
E00070682,88,0.5,10.6,1
E00070684,91.6,0,8.1,0.4
E00070685,90.5,0,8.9,0.5
E00070686,85,0,13.5,1.5
E00070687,83.6,0.3,16.1,0
E00070688,91.1,0,8.5,0.4
E00070689,85.6,0.3,14.1,0
E00070691,94.7,0,5.3,0
E00070692,90.9,0,6.4,2.7
E00070693,93.6,0.3,5.5,0.6
E00070694,89.4,0,10.6,0
E00070695,89.2,0.2,10.1,0.5
E00070696,92.7,0,7.3,0
E00070697,92.3,0,5.4,2.4
E00070698,89.6,0.4,10,0
E00070699,90.6,0.9,8.1,0.4
E00070700,89.9,0.6,8.9,0.6
E00070701,86.9,0.3,11.8,1
E00070702,96.1,0,3.5,0.4
E00070703,88.9,0.8,9.6,0.8
E00070706,97.2,0.6,2.1,0
E00070720,77,1.3,18.6,3.1
E00070721,89.2,0,8.7,2.1
E00070724,80.6,0,16.4,3.1
E00070726,90.4,0.3,6.1,3.2
E00070727,78.2,0.3,20.2,1.3
E00070728,89.2,0.7,8.1,2
E00070729,77.5,0.3,20.2,2
E00070730,95,0.6,3.9,0.6
E00070731,91.8,0.2,7.8,0.2
E00070732,90.6,0,9.4,0
E00070733,95.6,0,4.4,0
E00070735,92,0,7.7,0.3
E00070736,94.7,0,4.3,1
E00070737,94.3,0,5.7,0
E00070738,92.9,0,6.7,0.4
E00070739,89,0.4,9.3,1.3
E00070740,87,0.4,12.1,0.4
E00070742,95.7,0,4.3,0
E00070744,96.5,0.3,2.9,0.3
E00070745,91.3,0,8.7,0
E00070746,94,0,5.1,0.9
E00070747,90,0.3,9.3,0.3
E00070749,90.5,0,9.3,0.2
E00070750,93.6,0.4,6,0
E00070753,95,0.6,4.4,0
E00070754,89.5,0.6,9.9,0
E00070755,89.5,0.6,9.8,0
E00070761,87,0,13,0
E00070791,89.7,0.2,9.3,0.8
E00070792,84.4,0.6,14.3,0.8
E00070793,93.7,0.9,5.5,0
E00070794,89.2,0,10.1,0.7
E00070795,86.6,0.5,12.9,0
E00070796,96.1,0,3.9,0
E00070797,96.5,0.3,3.2,0
E00070798,90.9,0.5,8.6,0
E00070799,89.5,0.2,10.1,0.2
E00070800,82.4,0,17.2,0.5
E00070801,89.5,1,8.5,1
E00070802,85.8,0.7,12.8,0.7
E00070803,89.5,0,10.3,0.2
E00070804,91.4,0.4,7.9,0.4
E00070805,85.3,0,13.7,1.1
E00070806,90,0,8.9,1.1
E00070807,85.8,0,13.8,0.4
E00070808,90.6,0.3,8.6,0.6
E00070809,94.8,0.5,3.6,1
E00070810,91.8,0.3,7.4,0.5
