geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00070587,68.1,25.6,4.4,1.9
E00070588,25.4,28.9,18.4,27.2
E00070589,36.8,43.6,10.3,9.4
E00070590,46.1,30.9,10.3,12.7
E00070591,37.1,28.4,19,15.5
E00070592,31.1,40.9,12.9,15.2
E00070593,51.6,30.3,8.6,9.5
E00070594,22.4,40.8,20,16.8
E00070595,24.1,25,20.7,30.2
E00070596,33.5,38.4,13.8,14.3
E00070597,33.3,28.9,19.3,18.5
E00070598,36.9,30.5,12.8,19.9
E00070599,32.1,44.5,13.1,10.2
E00070600,39.2,26.5,19.6,14.7
E00070601,22.2,28.2,24.8,24.8
E00070602,20.4,31.7,20.4,27.5
E00070603,47.5,28.2,13,11.3
E00070604,28.2,47,10.3,14.5
E00070605,51,26.8,9.4,12.8
E00070606,24.8,41.3,14,19.8
E00070607,32.7,35.3,19,13.1
E00070608,23.7,43.9,12.3,20.2
E00070614,25.7,30.2,16.8,27.4
E00070617,16.2,52.1,17.9,13.7
E00070618,36.7,33.9,10.1,19.3
E00070619,19.5,29.3,28,23.2
E00070661,22,54.2,10.2,13.6
E00070663,25.3,51.6,14.7,8.4
E00070664,32.6,38.1,11.6,17.7
E00070665,23.5,54.6,11.8,10.1
E00070667,25.2,63,5,6.7
E00070668,20.7,47.1,16.1,16.1
E00070669,18.6,53.6,11.5,16.4
E00070670,14.6,64.6,10.4,10.4
E00070673,24.5,39.8,18.4,17.3
E00070674,20.7,39.3,19.3,20.7
E00070675,52.3,32.3,10.8,4.6
E00070676,38.7,43.1,11.7,6.6
E00070678,18.5,44.6,18.5,18.5
E00070680,39.8,36.6,12.9,10.8
E00070681,38.9,36.3,12.4,12.4
E00070682,45.4,38.7,11.8,4.2
E00070684,33.9,33.1,18.5,14.5
E00070685,58.9,22.3,13.4,5.4
E00070686,59.7,29,6.5,4.8
E00070687,23,32.8,23,21.3
E00070688,23.1,40.2,16.2,20.5
E00070689,23.5,47.9,11.8,16.8
E00070691,24.5,38.8,18.1,18.6
E00070692,20.4,49,16.3,14.3
E00070693,22.7,52,13.3,12
E00070694,27.3,45.3,12.9,14.4
E00070695,23,48.7,12.3,16
E00070696,21.6,46.8,11.7,19.8
E00070697,43.3,41.1,7.8,7.8
E00070698,29.8,37.9,16.9,15.3
E00070699,16.8,46.3,14.2,22.6
E00070700,18.8,46.4,13.8,21
E00070701,20.2,45.7,17.8,16.3
E00070702,12.9,37.6,24.7,24.7
E00070703,13.2,47.7,21.9,17.2
E00070706,25,38.2,16.9,19.9
E00070720,50.4,32.5,6.5,10.6
E00070721,53.7,29,9.9,7.4
E00070724,47.5,27.9,12.7,11.8
E00070726,26.3,30.1,18.8,24.8
E00070727,61.5,29.5,4.5,4.5
E00070728,33.3,25.2,22,19.5
E00070729,58.1,30.4,6.8,4.7
E00070730,33,43.2,9.1,14.8
E00070731,29.5,36.9,17.8,15.8
E00070732,26.6,49.4,11.4,12.7
E00070733,28,38.1,11.9,22
E00070735,23,36.1,18,23
E00070736,14,39.7,19,27.3
E00070737,18.9,23.8,24.6,32.8
E00070738,37.3,33.1,10.2,19.5
E00070739,37.1,36.1,13.4,13.4
E00070740,33,36.1,14.4,16.5
E00070742,23.6,47.3,9.1,20
E00070744,23,43.2,20.9,12.8
E00070745,16.7,46.9,14.6,21.9
E00070746,30.1,45.6,10.7,13.6
E00070747,18.1,50.4,15,16.5
E00070749,21.5,49.8,14.8,13.9
E00070750,24.1,44.6,13.4,17.9
E00070753,30,51.3,10,8.8
E00070754,20,38.5,17.8,23.7
E00070755,20,43.7,17.8,18.5
E00070761,16.5,42.4,23.5,17.6
E00070791,24.8,32.7,22.3,20.3
E00070792,21.6,38.5,18.3,21.6
E00070793,25.8,41.3,18.1,14.8
E00070794,14.5,50.9,12.7,21.8
E00070795,30.1,45.8,9.6,14.5
E00070796,20.8,35.2,20,24
E00070797,15.6,42.6,18.9,23
E00070798,13.2,41.2,17.6,27.9
E00070799,26.3,35.7,18.8,19.2
E00070800,16.7,42.2,18.9,22.2
E00070801,24.7,49.4,10.9,14.9
E00070802,25.1,42.1,16.9,15.8
E00070803,23.9,45.9,12.7,17.6
E00070804,24.2,46.8,14.5,14.5
E00070805,41.7,48.1,5.6,4.6
E00070806,21.7,39.1,17.4,21.7
E00070807,30.1,41.7,11.7,16.5
E00070808,27.6,50,12.6,9.8
E00070809,29.9,39.1,13.8,17.2
E00070810,18.8,44.4,15.3,21.5
E00070811,16.4,47.7,14.1,21.9
E00070812,14.1,56.4,14.1,15.4
E00070821,19.8,47.4,12.9,19.8
E00070894,39.8,22.8,22,15.4
E00070895,30.7,37,18.9,13.4
E00070896,21.8,24.7,18.2,35.3
E00070897,25.6,34.6,21.8,18
E00070898,56.3,23,7.1,13.5
E00070899,20.7,39.3,20.7,19.3
E00070900,36.4,38.2,14.5,10.9
E00070901,52.7,33,3.6,10.7
E00070902,45.4,35.4,8.5,10.8
E00070903,25.4,52.5,8.2,13.9
E00070904,45.7,25.2,17.2,11.9
E00070905,29.2,41.7,13.9,15.3
E00070906,32.3,45.7,9.4,12.6
E00070907,17.4,46.5,16,20.1
E00070908,40.5,48.9,6.1,4.6
E00070909,24,33.1,23.1,19.8
E00070910,23.5,40,14.8,21.7
E00070911,37.2,34.1,13.2,15.5
E00070912,16.7,35.6,20.5,27.3
E00070913,35.6,32.2,16.9,15.3
E00070914,56.3,28.1,8.8,6.9
E00070916,39.5,33.1,12.1,15.3
E00070917,58,21.7,9.1,11.2
E00070918,29.4,40.6,14,16.1
E00070919,26.9,40.7,14.8,17.6
E00070920,31.9,32.6,15.6,20
E00070921,23.5,37.5,15.4,23.5
E00070922,38,24.8,18.2,19
E00070923,38.6,32.7,13.7,15
E00070924,43.2,31.1,15.9,9.8
E00070925,32.6,45,12.8,9.6
E00070926,40.2,34.6,14.2,11
E00070927,29.7,36.7,20.3,13.3
E00070928,67.9,17.1,7.9,7.1
E00070929,18.5,41.1,14.5,25.8
E00070931,26.2,44.7,11.3,17.7
E00070932,32.9,40.5,10.1,16.5
E00071073,35.8,35.8,10.4,17.9
