geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00070587,12,36.1,5.8,42.8,3.4
E00070588,19.7,49.4,6.7,22.6,1.7
E00070589,22.4,33.6,8.5,30.5,5
E00070590,17.9,36.5,3.7,41.5,0.3
E00070591,11.6,43.8,6.9,35.2,2.6
E00070592,11.7,36.9,2.1,44.7,4.6
E00070593,23.8,37.8,6,29.5,2.9
E00070594,14.2,43.7,4.5,34.4,3.2
E00070595,24.4,41.3,7,24.8,2.5
E00070596,11,36.7,5,44.1,3.2
E00070597,29.7,43.9,6.9,17.9,1.6
E00070598,21.5,48.2,4.2,23.3,2.7
E00070599,10.7,31.2,8.3,48.2,1.6
E00070600,20.5,39.8,4.2,32.5,3
E00070601,32.5,41.7,6.3,16.3,3.3
E00070602,20.1,46.2,4.7,25.1,4
E00070603,22.9,43.3,5.6,25,3.2
E00070604,7.2,45.6,5.7,41.4,0
E00070605,33.5,41.5,7.2,14.8,3
E00070606,9.2,39.1,6.7,40.8,4.2
E00070607,20.7,34.8,6.6,32.4,5.5
E00070608,8.8,38.2,2.2,49.1,1.8
E00070614,20.8,40.8,6.3,29.2,2.9
E00070617,14.2,34.3,3.9,46.5,1.2
E00070618,22.4,36.3,6,30.3,5
E00070619,12.1,46.3,5.3,34.7,1.6
E00070661,17.9,40.2,4.3,37.6,0
E00070663,15.9,35.2,8.5,35.2,5.1
E00070664,11.1,41.7,5.8,39.9,1.5
E00070665,15.4,39.6,8.4,33,3.5
E00070667,22.7,39.6,8.4,26.2,3.1
E00070668,15.3,35.8,7.4,38.6,2.8
E00070669,12,39.2,4.8,40.3,3.7
E00070670,8,32,6,49,5
E00070673,11.9,39.3,5,42.3,1.5
E00070674,25.8,45.5,4,21.1,3.6
E00070675,26.6,42.6,3.5,24.5,2.8
E00070676,29.4,34.9,6,26.4,3.4
E00070678,16.5,41.4,6.8,33.8,1.5
E00070680,36.6,44.1,3.1,13.7,2.5
E00070681,27.5,39.6,8.2,22,2.7
E00070682,21.2,30.6,9.3,36.8,2.1
E00070684,23.9,36.7,5.8,31,2.7
E00070685,28.1,45.6,5.3,19.3,1.8
E00070686,15.1,39.1,7.3,36.3,2.2
E00070687,16.7,50,6.7,24.2,2.5
E00070688,16.2,42.4,8.7,31.4,1.3
E00070689,13.7,42.6,6.8,33.7,3.2
E00070691,27.7,41.4,5,22.2,3.7
E00070692,9.7,41.7,4.9,42.7,1
E00070693,19.2,40.4,6.1,31,3.4
E00070694,15.7,40.6,3.2,38.1,2.5
E00070695,18.4,43.1,6.5,28.5,3.5
E00070696,17.5,41,6.5,34.1,0.9
E00070697,17.2,29.3,5.1,45.9,2.5
E00070698,19.7,40.4,9.4,27.4,3.1
E00070699,11.7,36.7,5.2,43.9,2.5
E00070700,15.9,37.6,7.5,35.6,3.4
E00070701,13.7,40.7,7.6,36.1,1.9
E00070702,14.6,39.4,6.6,37.6,1.9
E00070703,11.2,49.6,6.2,33,0
E00070706,15,44.4,3.5,33.6,3.5
E00070720,16,30,2.8,48.4,2.8
E00070721,31.2,33.6,7.1,24.9,3.2
E00070724,19.5,41.6,7.1,26.5,5.3
E00070726,19.9,42.1,8.3,27.4,2.3
E00070727,21.5,35.5,6.1,32.8,4.1
E00070728,17.9,35.4,7.1,35.8,3.8
E00070729,20.6,37.1,5.6,34.1,2.6
E00070730,13.1,31.9,10,44.4,0.6
E00070731,18,45.3,6.5,27.5,2.6
E00070732,17,32.7,5.7,44.7,0
E00070733,17.6,43.1,5.1,33.3,0.9
E00070735,23.1,41.3,8.9,21.1,5.7
E00070736,14.6,47.9,10,24.2,3.3
E00070737,22,53.1,5.5,17.3,2
E00070738,28.9,43.8,3.5,20.4,3.5
E00070739,30.9,34.8,2.9,25.6,5.8
E00070740,23.3,37.1,7.1,30.5,1.9
E00070742,12.7,36.2,3.3,45.5,2.3
E00070744,11.7,38.4,5.9,41,2.9
E00070745,20.4,44,1.6,32.5,1.6
E00070746,12.1,47.4,7.4,31.1,2.1
E00070747,11.2,31.5,3.1,51.5,2.7
E00070749,13.4,39.1,5,39.6,2.9
E00070750,18.3,36.3,4.6,38.3,2.5
E00070753,10.5,35.7,2.8,46.9,4.2
E00070754,13,45.1,6.1,32.8,3.1
E00070755,11,43.4,5.9,37.9,1.8
E00070761,16.9,39,4,36.7,3.4
E00070791,7.7,43.1,4.8,43.6,0.8
E00070792,12.2,42,5.6,37.9,2.3
E00070793,18.6,35.5,4.4,40.2,1.4
E00070794,14.3,41.2,8.4,36.1,0
E00070795,21.6,33.3,5.3,38,1.8
E00070796,8.1,41.9,7.4,41.5,1.2
E00070797,12.5,48.4,8.2,29.7,1.2
E00070798,12.2,39.1,4.5,44.2,0
E00070799,26.7,43.3,5.3,23.4,1.3
E00070800,12.6,50.5,8.2,27.3,1.4
E00070801,14.4,37.4,7.4,36.5,4.4
E00070802,15.6,34.4,7.8,41,1.2
E00070803,15.5,40.4,6.2,33.7,4.2
E00070804,11.5,32.3,3.8,49.8,2.6
E00070805,26.5,30.8,7.6,31.9,3.2
E00070806,19.2,38.9,7.2,32.3,2.4
E00070807,13.5,45.3,7.8,33.3,0
E00070808,11.2,37.1,4,46.5,1.2
E00070809,17.3,46.2,5.2,28.3,2.9
E00070810,19.3,44.9,7.1,26.4,2.4
E00070811,13,46,5.7,32.6,2.7
E00070812,11.6,34.1,6.7,45.1,2.4
E00070821,14,36.7,7,38.5,3.8
E00070894,26.1,42.2,8,20.1,3.5
E00070895,25.5,43.9,6.7,20.1,3.8
E00070896,29.3,45.2,7.3,16.7,1.5
E00070897,25.8,50.8,4.5,18.9,0
E00070898,29.3,39.8,7.3,23.6,0
E00070899,14.5,50.2,5.9,27.1,2.2
E00070900,21.7,43.4,7.1,24.7,3
E00070901,25.8,39.9,4.5,24.2,5.6
E00070902,16.3,43.1,10,25.4,5.3
E00070903,14.5,45,8.7,31.4,0.4
E00070904,24,40.8,6.8,24.4,4
E00070905,20.8,38.7,4.6,25.4,10.4
E00070906,15.9,42.7,7.8,31,2.6
E00070907,23.2,39.3,4.7,29.9,3
E00070908,30.9,34.1,5,26.8,3.2
E00070909,22.8,47.4,8.8,21.1,0
E00070910,12.6,53.4,6.3,24.3,3.4
E00070911,19.7,45,5.2,26.2,3.9
E00070912,18.2,52.3,6.1,21.2,2.3
E00070913,32.7,39.5,9.8,15.1,2.9
E00070914,31.3,39.5,7,21.1,1.2
E00070916,22.1,35.7,8.9,29.8,3.4
E00070917,37.9,30.3,7.3,22.2,2.3
E00070918,15,46.7,9.1,26.3,2.9
E00070919,24.5,47.6,5.3,19.7,2.9
E00070920,20.3,47.3,6.3,23.8,2.3
E00070921,21.9,40.9,5.8,28.5,2.9
E00070922,34.8,41.4,8.1,12.9,2.9
E00070923,22.4,49.2,3.9,20.9,3.5
E00070924,34.1,35.1,6.3,19.5,4.9
E00070925,19.3,38.9,6.8,31.9,3
E00070926,30.3,41.3,7.8,18.3,2.3
E00070927,17.3,35.3,6.4,38.2,2.8
E00070928,34.2,33.8,6,23.1,3
E00070929,18.7,44,3.4,31.3,2.6
E00070931,21.5,40.5,5.5,28.4,4.2
E00070932,17,45,8.5,28,1.4
E00071073,13.9,39.3,8,34.8,4
E00071074,23.7,49.2,6.1,17.9,3.1
E00071075,23.8,39.7,9.3,22.3,4.9
E00071076,22.5,48.9,5.2,20.3,3
E00071077,16.8,45.7,10.9,22.3,4.3
E00071078,20.3,37.3,5.9,33.5,3
E00071079,20.4,42.9,6.6,27,3.1
E00071080,23,54,3.8,16.9,2.3
E00071081,25.5,40.5,10.5,23.2,0.5
E00071082,20,43,6.4,25.3,5.3
E00071083,13.3,44,6,36.7,0
E00071084,22,41.8,3.9,24.1,8.2
E00071085,16.8,44.9,7.8,28.9,1.6
E00071086,11.2,50,2.7,34.4,1.8
E00071087,13.9,45,10,28.1,3
E00071088,24.2,33.5,5.6,30.7,5.9
E00071089,12.7,40.7,5.5,37.7,3.5
E00071090,12.7,37.6,4.5,42.4,2.9
E00071091,14.4,39.7,4.6,37.4,3.8
