geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00070587,91.5,4.2,2.4,1.9
E00070588,90.7,5.7,1.8,1.8
E00070589,92.1,4.3,1.4,2.1
E00070590,90.3,6.4,2.7,0.6
E00070591,92.8,4.5,1.5,1.1
E00070592,91.3,5.4,1,2.2
E00070593,90.1,5,0.5,4.4
E00070594,89.2,7.2,1.4,2.2
E00070595,91.4,3.6,2,3
E00070596,94,2.2,1.8,2
E00070597,89.3,4.7,1.3,4.7
E00070598,91.5,3.6,1.9,3
E00070599,95.6,2.2,0.7,1.5
E00070600,95,2.5,1.5,1
E00070601,89.6,2.1,3.9,4.3
E00070602,89.6,4.8,2.3,3.4
E00070603,90.2,3.2,1.3,5.4
E00070604,93,5.1,0.4,1.5
E00070605,91.4,3.4,1.5,3.7
E00070606,90,5.2,1.5,3.3
E00070607,89.9,3.2,2.5,4.4
E00070608,89.1,8.5,0.4,1.9
E00070614,85.8,1.7,1.5,11
E00070617,88.6,8.1,0.4,2.9
E00070618,87.6,6.8,1.7,3.8
E00070619,90.3,3.7,3.7,2.3
E00070661,89.3,3.8,2.3,4.6
E00070663,88.6,3.1,2.6,5.7
E00070664,93.5,3.6,1.6,1.3
E00070665,88.2,5.9,1.7,4.2
E00070667,89.4,3,2.1,5.5
E00070668,90.6,3.6,2.1,3.6
E00070669,90,5.3,1.9,2.7
E00070670,88.6,6.7,1,3.8
E00070673,93,3.9,1.3,1.7
E00070674,88.2,4.4,2.5,5
E00070675,90.1,3.8,2.2,3.8
E00070676,88.9,5.7,2.3,3.1
E00070678,90,6.7,2.7,0.7
E00070680,86.9,4.9,3.3,4.9
E00070681,94.8,2.4,1.9,1
E00070682,87.4,8.2,1,3.4
E00070684,97.1,1.8,0.7,0.4
E00070685,89.1,3.8,4.9,2.2
E00070686,93.4,3.6,0.5,2.6
E00070687,90.8,6,1.8,1.4
E00070688,92.3,4.7,0,2.9
E00070689,90.8,4.8,2,2.4
E00070691,89.6,3.9,2.6,3.9
E00070692,87.2,9.2,1.8,1.8
E00070693,91.3,5,1.9,1.9
E00070694,91.2,5.2,3.2,0.3
E00070695,91.7,3.9,1,3.4
E00070696,90.4,5.2,2,2.4
E00070697,92.2,1.8,3,3
E00070698,84.3,5.9,2,7.8
E00070699,87.8,9,1.7,1.5
E00070700,84,7.3,3.6,5.1
E00070701,92,5.9,1,1
E00070702,93.9,4.5,1.2,0.4
E00070703,90.2,6.3,1.9,1.6
E00070706,90.5,5.4,0.6,3.5
E00070720,90.1,4.9,1.3,3.6
E00070721,93,2.1,1.7,3.1
E00070724,96,2.7,0.8,0.5
E00070726,92.3,1.8,2.8,3.1
E00070727,94.2,2.8,1.4,1.7
E00070728,90.1,5.7,1.8,2.5
E00070729,90,5.2,0.7,4.1
E00070730,91.4,5.2,0.6,2.9
E00070731,89.7,7.5,1.9,1
E00070732,90.9,4.9,1.2,3
E00070733,92.1,3.1,2.8,2
E00070735,89.3,3.8,2.7,4.1
E00070736,90,6.2,0.3,3.4
E00070737,90.3,4.2,2.1,3.3
E00070738,94.6,1.3,1.3,2.9
E00070739,92.4,2.2,2.7,2.7
E00070740,94.4,3,0.4,2.2
E00070742,91.1,6.5,0.8,1.6
E00070744,91.6,6.9,0.6,0.9
E00070745,90.9,4.8,0.9,3.5
E00070746,91.6,5.1,1.4,1.9
E00070747,90.3,4.8,2.8,2.1
E00070749,87.9,6.5,2.5,3.1
E00070750,89.6,3.8,3.1,3.5
E00070753,92.9,1.9,1.3,3.8
E00070754,86.6,8.5,1.8,3
E00070755,88,6,2.3,3.7
E00070761,91.1,4.4,1.5,3
E00070791,93.3,3.7,0.9,2.2
E00070792,89.5,5.1,2.1,3.3
E00070793,90.1,7.5,1.2,1.2
E00070794,89.4,5.3,2.3,3
E00070795,86.9,6.6,0.5,6
E00070796,89,7.3,2,1.7
E00070797,90.2,6.1,0.3,3.4
E00070798,89.9,7.8,0.6,1.7
E00070799,94.1,2.7,1.5,1.7
E00070800,94.6,2.1,1.9,1.4
E00070801,89.1,6.5,2.9,1.6
E00070802,93.8,1.5,2.8,1.8
E00070803,89.9,5,1.5,3.5
E00070804,90.7,6.3,1.5,1.5
E00070805,87.6,6.5,2.7,3.2
E00070806,89.7,9.7,0,0.5
E00070807,87.9,7.1,0.9,4
E00070808,90.1,5.4,2,2.5
E00070809,92.4,4.3,1.1,2.2
E00070810,90.1,4.2,1.4,4.2
E00070811,92.4,4.5,1,2.1
E00070812,92.3,5.5,1.6,0.5
E00070821,88.3,8.2,1.6,1.9
E00070894,92.3,0.8,2.4,4.5
E00070895,86.2,6.5,3.3,4
E00070896,88.7,3.4,2.7,5.2
E00070897,90.9,4.5,1.9,2.6
E00070898,90.2,3.7,2.3,3.7
E00070899,91.7,5.3,0.7,2.3
E00070900,91.2,3.7,0.9,4.1
E00070901,88.2,5.1,3.6,3.1
E00070902,89.4,4.8,1.3,4.4
E00070903,91.3,5.7,1.1,1.9
E00070904,90.4,3.6,3.2,2.9
E00070905,87.6,7.5,3.2,1.6
E00070906,89.1,5.1,1.9,3.9
E00070907,90.4,5.5,3.2,0.9
E00070908,86.3,6.2,2.7,4.9
E00070909,89.9,4.7,1.4,4
E00070910,92.5,2.1,2.9,2.5
E00070911,92.9,3.2,1.6,2.4
E00070912,91.1,4.6,0.9,3.4
E00070913,84.8,4.2,4.2,6.8
E00070914,91.2,3.5,2.8,2.5
E00070916,86.6,6.9,2.7,3.8
E00070917,91.5,3.2,1.4,3.9
E00070918,92.5,3.3,1.3,2.9
E00070919,91.9,4.9,1.2,2
E00070920,89.8,7.5,0.7,2
E00070921,88,6.3,2.7,3
E00070922,90.9,3.5,3.5,2
E00070923,88.8,4.3,4,3
E00070924,94.6,2.9,1.3,1.3
E00070925,91.5,4.6,0.7,3.3
E00070926,90.5,3.3,1.7,4.6
E00070927,85.6,6.7,1.9,5.9
E00070928,89.7,6.3,0.8,3.2
E00070929,89.9,3.3,3.6,3.3
E00070931,88.3,8.5,1.6,1.6
E00070932,89.6,6.1,1.5,2.8
E00071073,90.8,6.1,0.4,2.6
E00071074,90.7,4.3,2.3,2.7
E00071075,92.9,5.2,1.6,0.3
E00071076,89.2,5.4,2.7,2.7
E00071077,94,3.7,0.7,1.7
E00071078,89.6,3.9,1.4,5
E00071079,91.6,5.1,1.4,1.9
E00071080,94.5,1.6,1.2,2.7
E00071081,88.9,6,2.8,2.4
E00071082,90.1,4.8,2,3.1
E00071083,91.4,4.6,1.4,2.6
E00071084,91.5,3.2,2.5,2.8
E00071085,90.3,5.7,1.3,2.7
E00071086,92.9,4,1.2,2
E00071087,94.6,4.2,0,1.2
E00071088,95.3,2.4,1,1.3
E00071089,92.4,5.1,0.8,1.7
E00071090,93.6,3.4,1.1,1.9
E00071091,93.1,4.1,1.6,1.2
E00071092,89.8,7.1,0.5,2.6
E00071093,82.6,6.1,2.6,8.7
E00071094,92.9,5,2.1,0
E00071103,91.5,4.5,1.9,2.1
E00071104,87.8,5.6,1,5.6
