geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00086549,57.5,42.5
E00086550,61.8,38.2
E00086570,65.9,34.1
E00086571,73.7,26.3
E00086572,66.5,33.5
E00086575,69.8,30.2
E00086576,65.6,34.4
E00086577,55.8,44.2
E00086578,60.6,39.4
E00086579,64.2,35.8
E00086581,72.2,27.8
E00086582,64,36
E00086589,70.7,29.3
E00086590,65.5,34.5
E00086592,73.1,26.9
E00086596,72.9,27.1
E00086598,77.7,22.3
E00086602,77.7,22.3
E00086603,76.3,23.7
E00086605,62,38
E00086609,89.7,10.3
E00086610,79,21
E00086613,89.6,10.4
E00086614,69.5,30.5
E00086615,68.9,31.1
E00086616,79.2,20.8
E00086617,90.6,9.4
E00086618,81.3,18.8
E00086619,74,26
E00086620,76.7,23.3
E00086621,74.5,25.5
E00086622,80.8,19.2
E00086623,60.3,39.7
E00086624,69.1,30.9
E00086625,76.8,23.2
E00086626,50.5,49.5
E00086627,65.9,34.1
E00086762,76.1,23.9
E00086763,76.8,23.2
E00086764,76.7,23.3
E00086765,85.8,14.2
E00086766,89,11
E00086767,87.4,12.6
E00086768,87.4,12.6
E00086769,82.8,17.2
E00086770,90.1,9.9
E00086771,87.2,12.8
E00086772,87.2,12.8
E00086773,88.9,11.1
E00086774,84.9,15.1
E00086775,86.8,13.2
E00086776,84.9,15.1
E00086777,88.4,11.6
E00086778,87.9,12.1
E00086779,87.6,12.4
E00086780,75.8,24.2
E00086781,82.9,17.1
E00086782,87.8,12.2
E00086783,81.3,18.7
E00086784,87.3,12.7
E00086785,87.5,12.5
E00086786,90.2,9.8
E00086788,85.1,14.9
E00086789,80.3,19.7
E00086790,84.8,15.2
E00086791,84.5,15.5
E00086792,83,17
E00086793,59.8,40.2
E00086794,75.5,24.5
E00086795,85.9,14.1
E00086796,83.6,16.4
E00086798,89.8,10.2
E00086799,73.9,26.1
E00086800,73.8,26.2
E00086801,83.9,16.1
E00086802,79.4,20.6
E00086803,65,35
E00086804,76.3,23.7
E00086805,68.7,31.3
E00086806,90,10
E00086807,84.9,15.1
E00086808,88.5,11.5
E00086809,58,42
E00086810,78.3,21.7
E00086811,69.4,30.6
E00086812,65.2,34.8
E00086813,63,37
E00086814,54.4,45.6
E00086815,81.1,18.9
E00086817,63.4,36.6
E00086819,58.8,41.2
E00086820,77.7,22.3
E00086821,71.8,28.2
E00086822,51.6,48.4
E00086823,61.7,38.3
E00086824,52.2,47.8
E00086825,49.6,50.4
E00086826,70.1,29.9
E00086827,81.6,18.4
