geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00086549,63.9,5.2,31
E00086550,68.6,6.3,25.1
E00086570,72.7,3.1,24.2
E00086571,78.4,2.5,19.1
E00086572,75.6,2.8,21.6
E00086575,78.6,1.4,20
E00086576,70.8,3.1,26
E00086577,64,3.3,32.8
E00086578,72,1.6,26.4
E00086579,67.6,4.2,28.3
E00086581,76.4,4.3,19.3
E00086582,72.8,3.2,24.1
E00086589,77.9,5.8,16.3
E00086590,74.5,4.4,21.2
E00086592,85.8,5.2,9.1
E00086596,86.6,5.5,8
E00086598,87.4,2.6,10
E00086602,82.3,3.6,14.1
E00086603,84.4,4,11.6
E00086605,69.9,3.1,27
E00086609,90.9,2.9,6.2
E00086610,84.9,1.3,13.8
E00086613,94.6,2.5,2.9
E00086614,81.2,3.8,15
E00086615,76.1,6.2,17.7
E00086616,85.9,4.1,10
E00086617,86.3,3.8,10
E00086618,85.1,0.4,14.5
E00086619,79.2,2.8,18
E00086620,82.3,3.9,13.8
E00086621,83.1,4.1,12.8
E00086622,84.4,1.5,14.1
E00086623,65.9,3.6,30.6
E00086624,73.3,4.2,22.5
E00086625,85.2,2.1,12.7
E00086626,61.7,4.2,34
E00086627,83.3,3.1,13.5
E00086762,80.5,1.2,18.3
E00086763,85,0,15
E00086764,82,5.5,12.5
E00086765,90.6,1.1,8.3
E00086766,94.5,1,4.5
E00086767,93.4,2.3,4.3
E00086768,93.9,1.6,4.5
E00086769,88.3,1.6,10.2
E00086770,93.3,0.2,6.5
E00086771,89.9,3.9,6.2
E00086772,90.3,0.5,9.2
E00086773,92.5,0.7,6.9
E00086774,86.3,0.6,13.1
E00086775,91.4,0.3,8.3
E00086776,88.2,1.8,9.9
E00086777,88.5,1.9,9.6
E00086778,89.6,2,8.4
E00086779,90.5,4.3,5.2
E00086780,92.5,0.9,6.6
E00086781,88.7,1.1,10.2
E00086782,91.1,3.6,5.3
E00086783,87.6,3.3,9.1
E00086784,87.8,1.1,11
E00086785,96.6,0.8,2.6
E00086786,91.3,1,7.7
E00086788,88.2,1.7,10.1
E00086789,87.9,1.6,10.4
E00086790,87.1,1.3,11.6
E00086791,87.5,0.8,11.7
E00086792,84.9,0,15.1
E00086793,68.7,6.1,25.2
E00086794,86.7,2.2,11.2
E00086795,92.4,2.8,4.8
E00086796,89.5,1.7,8.8
E00086798,91.9,0.8,7.3
E00086799,80.5,2.1,17.3
E00086800,81.1,4.3,14.6
E00086801,89.8,4.4,5.8
E00086802,84,2.2,13.8
E00086803,70.6,4,25.4
E00086804,80.3,2.3,17.4
E00086805,76.9,3.6,19.6
E00086806,93.8,0.4,5.9
E00086807,90.7,2.4,6.9
E00086808,91.1,4.7,4.2
E00086809,65.3,3.4,31.3
E00086810,85.8,3,11.3
E00086811,72.3,3,24.7
E00086812,76.1,6.8,17.1
E00086813,69.6,2.1,28.3
E00086814,60.9,4.3,34.8
E00086815,86.5,1.5,11.9
E00086817,71.3,3.1,25.6
E00086819,62.5,7.1,30.4
E00086820,77,4.4,18.5
E00086821,74.2,4.3,21.5
E00086822,58.3,2.5,39.2
E00086823,65.7,4.6,29.7
E00086824,62.2,6.4,31.4
E00086825,54.3,2.7,43
E00086826,73.3,3.5,23.2
E00086827,85.6,2.4,12
E00086828,66.4,5.7,28
E00086829,56.7,2.9,40.4
E00086830,72.7,3.9,23.4
E00086831,71.2,4.3,24.4
E00086832,73.3,5,21.7
E00086833,71,4,25
E00086834,70.1,3.1,26.8
E00086835,59.7,5.4,34.9
E00086836,69.5,4,26.5
E00086837,58.8,2.7,38.5
E00086838,74.2,6,19.8
E00086839,67.2,4,28.9
E00086841,86.9,1.5,11.6
E00086842,65.1,3,31.9
E00086843,84.9,4.3,10.8
E00086844,76.8,5.6,17.6
E00086845,74.8,1.8,23.4
E00086846,80.3,3.1,16.6
E00086847,80.9,5.8,13.3
E00086848,70.1,2.3,27.7
E00086849,76.8,5.2,18
E00086850,69.8,4.1,26.1
E00086851,84.9,3.6,11.5
E00086852,73,4.3,22.7
E00086853,66.2,6.3,27.4
E00086854,59,3.8,37.2
E00086855,64.8,4,31.2
E00086856,67.4,3.1,29.5
E00086857,70.7,4.4,24.9
E00086858,69.5,4.2,26.3
E00086859,75.5,2.8,21.7
E00086860,75.6,3.2,21.2
E00086909,89,1.3,9.7
E00086910,66.6,4.1,29.3
E00086911,86,3,11
E00086912,93.6,1,5.4
E00086913,89.3,1.5,9.2
E00086914,86.9,1.6,11.5
E00086915,87.5,1,11.4
E00086916,83.4,1.9,14.6
E00086917,83.2,1.5,15.4
E00086918,73.1,2.8,24.1
E00086919,89.4,0.7,9.9
E00086920,73,3.4,23.6
E00086921,78.3,1,20.6
E00086922,77.5,4,18.4
E00086923,85.9,1.7,12.4
E00086925,83.7,2.4,13.9
E00086926,87.9,2.5,9.7
E00086929,77.2,1.9,21
E00086930,92.2,0.3,7.5
E00086931,89.3,0.7,9.9
E00086932,78.3,0.6,21.1
E00086933,93.2,0.9,6
E00086934,91.5,3.7,4.8
E00086935,81.4,1.7,16.9
E00086936,92.1,1.2,6.6
E00086937,77.5,2.8,19.6
E00086938,80.3,3.2,16.5
E00086939,93.2,0.6,6.2
E00086940,87.9,1.9,10.2
E00086941,92.6,2.5,4.9
E00086942,81.1,3,15.9
E00086943,74.1,6.6,19.3
E00086944,81.6,2.3,16.1
E00086945,87.7,3.4,8.9
E00086946,84.7,3.2,12.1
E00086947,85,0.3,14.8
E00086948,84.8,3.9,11.3
E00086949,78.1,4.8,17.1
E00086950,79.8,3.6,16.6
E00086951,82.7,5.9,11.5
E00086952,86.7,5.4,7.9
E00086953,89.1,1,9.9
E00086954,80.3,2.2,17.5
E00086955,80.3,3.3,16.4
E00086956,89,0.3,10.7
E00086957,83.8,3.1,13.1
E00086958,83.4,2.1,14.5
E00087052,92.5,0,7.5
E00087053,89.6,1.5,8.9
E00087054,84.2,0,15.8
E00087055,91.9,0.9,7.2
E00087056,85.6,1.3,13.2
E00087057,87.9,2.5,9.6
E00087058,91.3,1.9,6.8
E00087059,87.9,1.5,10.6
E00087060,89.4,0.9,9.6
E00087061,79.7,3,17.3
E00087062,82.5,3.1,14.3
E00087063,88.5,3,8.5
E00087064,89,3.7,7.3
E00087065,89.1,2.9,7.9
E00087066,91.9,1.3,6.8
E00087067,86.2,0,13.8
E00087069,90.7,2.2,7.2
E00087070,92.6,1.6,5.7
E00087071,94.9,0.3,4.8
E00087072,95,0.7,4.3
E00087073,91.5,2.1,6.4
E00087074,81.9,2.5,15.6
E00087075,88.3,3.8,7.9
E00087076,86.7,1.6,11.7
E00087077,81.5,1.1,17.4
E00087078,87.8,0,12.2
E00087079,94.5,0.3,5.2
E00087080,92.6,2.9,4.5
E00087081,87.1,0.6,12.2
E00087082,92.5,1.9,5.5
E00087083,93.4,0.7,5.8
E00087084,88.7,2.1,9.2
E00087085,85,4.1,10.8
E00087086,97.7,1.6,0.7
E00087087,96.9,0,3.1
E00087088,85.1,2.9,12
E00087089,90.1,0.7,9.2
E00087090,94.1,0,5.9
E00087091,93.9,0.8,5.4
E00087092,92.7,0,7.3
E00087093,88.1,0.9,11.1
E00087094,88.1,0.8,11
E00087095,92.1,0.5,7.3
E00087096,92,0,8
E00087097,87.8,1.8,10.4
E00087098,82.5,2.5,15
E00087099,94.5,1.5,4
E00087100,89.7,1.3,9
E00087101,90.8,1.8,7.4
E00087102,79.7,3.4,16.9
E00087103,89,2.5,8.5
E00087104,64.1,3.1,32.8
E00087105,76.1,2.4,21.4
E00087106,82.5,3.3,14.2
E00087107,79.6,3.3,17.1
E00087108,73.9,4.2,21.9
E00087109,71.9,4.2,23.9
E00087110,85,5.4,9.6
E00087111,75,7,18
E00087112,89,2.9,8.1
E00087113,82,3.5,14.6
E00087114,78.3,3,18.8
E00087115,76.2,3.6,20.2
E00087116,80.5,3.1,16.4
E00087117,72.6,4.1,23.4
E00087118,65.1,5,29.9
E00087119,84,5.9,10.1
E00087120,59.1,3.7,37.2
E00087121,82.2,3.9,13.9
E00087122,65.1,6,28.9
E00087123,87.9,1.9,10.2
E00087124,70.6,2.2,27.2
E00087125,90.4,1.1,8.5
E00087126,80.3,8.4,11.3
E00087127,86.6,5.3,8.1
E00087128,88.7,3.7,7.6
E00087129,65.9,3.6,30.5
E00087130,84.8,2.8,12.3
E00087131,78.5,1.9,19.6
E00087132,76.6,0,23.4
E00087133,83.9,1.3,14.8
E00087134,88.4,2.5,9.1
E00087135,84.9,1.4,13.7
E00087136,75.1,2.7,22.3
E00087137,90.9,1.2,7.9
E00087138,85.7,1,13.4
E00087139,87.6,2.5,9.9
E00087140,77.1,4.5,18.4
E00087141,87.1,5.3,7.6
E00087142,85.1,6.5,8.4
E00087143,91.6,3.7,4.7
E00087144,67.6,4.7,27.7
E00087145,60.8,8.5,30.7
E00087146,87.2,2.2,10.6
E00087147,71.2,3,25.8
E00103085,98.2,0.3,1.5
E00103086,97.4,0,2.6
E00103087,96.4,0.7,3
E00103088,91.9,3,5
E00103089,94.1,1.6,4.4
E00103090,95.9,1.2,2.9
E00103091,96.5,0.3,3.2
E00103092,91.4,0,8.6
E00103093,96.3,0.4,3.3
E00103094,96.3,1.1,2.6
E00103096,97.3,0.3,2.4
E00103097,95.3,0.4,4.3
E00103101,95.9,2.2,1.9
E00103102,97,0,3
E00103103,96.3,0.8,2.8
E00103104,98.7,0.6,0.6
E00103105,95.2,1.6,3.2
E00103106,95.1,0.4,4.6
E00103107,96.6,0,3.4
E00103108,94.8,0.7,4.5
E00103109,95,1.2,3.8
E00103110,98.4,1.2,0.4
E00103111,98.2,0.7,1.1
E00103112,94.8,0,5.2
E00103113,88.2,0.8,11
E00103114,94.2,1.5,4.4
E00103129,94.1,1.7,4.2
E00103137,95.1,3.2,1.6
E00103147,96.8,0,3.2
E00103148,97.6,1.3,1.1
E00103149,92.1,2.6,5.4
E00103150,97.6,2.4,0
E00103151,97.3,0.7,2
E00103152,95.3,1.7,3
E00103153,96.1,2,2
E00103154,99,0.3,0.7
E00103155,94.8,1.2,4
