geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00086549,57.1,11.4,10.2,12.2,9.1
E00086550,61.8,13.5,4.3,9.4,11
E00086570,65.9,11.7,5.5,11,5.9
E00086571,73.7,8.7,4.2,7.5,5.9
E00086572,66.9,13,6.8,6.5,6.8
E00086575,69.5,10.8,7.5,5.2,7
E00086576,65.8,7,5.2,9.7,12.3
E00086577,55.8,14.4,7,9.2,13.6
E00086578,59.9,10.4,10.4,12.1,7.1
E00086579,64.2,8.4,4,11.6,11.9
E00086581,72.2,7.1,4.3,9.4,7.1
E00086582,64.2,18.8,7.5,4.9,4.6
E00086589,70.7,17.4,6.1,2.6,3.2
E00086590,65.2,15.9,6.2,6.9,5.8
E00086592,72.6,20.3,3.2,2.9,1
E00086596,72.6,18.6,3.1,4,1.7
E00086598,79,12.3,3.2,4.5,1
E00086602,78.7,13.4,2.6,2.8,2.6
E00086603,75.9,12.6,5,2,4.5
E00086605,62,20.8,5.5,7.1,4.7
E00086609,89.7,7.4,1.8,0.7,0.4
E00086610,79,10.2,3,2.3,5.6
E00086613,88.5,9.5,0.8,0.4,0.8
E00086614,69.5,18.3,5.2,5.2,1.9
E00086615,68.7,13.4,9.3,3.6,5.1
E00086616,79.4,13.6,2.2,2.7,2.2
E00086617,90.2,4.9,2,2.4,0.4
E00086618,80.9,12.4,1.7,3.3,1.7
E00086619,73.3,11.6,6,4.4,4.7
E00086620,76.4,14.2,3.1,3.9,2.4
E00086621,74.5,16,4.9,1.9,2.7
E00086622,81.8,10.5,4.3,3.5,0
E00086623,61,17,8.8,5,8.2
E00086624,69.4,13.2,6.2,5.4,5.8
E00086625,76,13.9,4.9,3.1,2.1
E00086626,50,17.1,6.6,10.8,15.6
E00086627,65.7,22.7,4.7,3.1,3.7
E00086762,76.6,13.8,5,3.1,1.4
E00086763,76.8,14.2,4.1,3.8,1.2
E00086764,77.3,16,2.9,2,1.7
E00086765,85.8,10.7,2.2,1.1,0.3
E00086766,89,8.6,1.2,1.2,0
E00086767,87.4,9.9,1,1.3,0.3
E00086768,87.4,10.4,2.2,0,0
E00086769,83,12.5,1.6,1.6,1.3
E00086770,90.1,6.9,1.8,0.9,0.2
E00086771,87.8,9.6,2,0,0.7
E00086772,86.8,4.6,5,2.7,0.9
E00086773,88.9,7.5,2.6,0,1
E00086774,83.9,8.3,3.6,3.6,0.6
E00086775,86.6,5.1,4,3.7,0.6
E00086776,85.6,8.5,3.7,1.5,0.7
E00086777,87.9,8.3,2.6,1,0.3
E00086778,87.9,6.9,3.2,2,0
E00086779,87.4,7.8,2.3,1.7,0.9
E00086780,75.8,18.1,3.6,1.2,1.2
E00086781,82.6,9.4,6.5,0.7,0.7
E00086782,87,9.9,2.2,0,0.9
E00086783,80.6,12.1,3,3.9,0.3
E00086784,88.3,9.5,1.1,0,1.1
E00086785,87.9,10.8,0,0,1.3
E00086786,90.8,6,2.5,0.7,0
E00086788,84,10.5,2.1,2.1,1.3
E00086789,81.1,10.4,2.3,2,4.2
E00086790,84.8,7.2,2.8,3.9,1.3
E00086791,83.8,11.2,4.6,0,0.4
E00086792,82.7,8.8,3.9,1.8,2.8
E00086793,59.8,19.7,9.3,7.7,3.5
E00086794,75.2,17.3,2.5,2.9,2.2
E00086795,86.2,9.7,1.4,1.4,1.4
E00086796,83.3,8.8,3.8,1.7,2.5
E00086798,89.1,7.3,2,1.2,0.4
E00086799,74.1,15.9,5.2,2.7,2.1
E00086800,73.8,13.4,3,5.7,4
E00086801,84.2,14.3,1.1,0,0.4
E00086802,79.1,11.3,4.3,2.8,2.5
E00086803,64.9,11.6,7.2,8.7,7.7
E00086804,76.3,11.3,6,4,2.3
E00086805,68,18.6,6.5,3.6,3.3
E00086806,88.7,9.5,0,1.5,0.4
E00086807,85.5,11.7,1.7,1,0
E00086808,88.5,6.8,2.1,2.6,0
E00086809,58.2,17,9.9,7.5,7.5
E00086810,78.1,14.2,4.4,2.4,0.9
E00086811,69.1,14.1,6,4.7,6
E00086812,65.2,24.4,5,0.4,5
E00086813,63.3,15.2,12.2,5.1,4.2
E00086814,53.8,16.9,15.7,9.1,4.5
E00086815,81.1,9.5,4.3,2.4,2.7
E00086817,62.4,15.2,8.6,7.6,6.1
E00086819,58.3,14.3,11.5,7.9,7.9
E00086820,77.4,12.5,7.3,2.4,0.4
E00086821,71.4,16,3.1,4,5.5
E00086822,51.4,16.9,15.7,9.6,6.4
E00086823,61.9,16,13.1,6.3,2.7
E00086824,52.9,15.9,11.5,11.5,8.3
E00086825,50,10.2,21.5,11.7,6.6
E00086826,69.5,11.9,11.1,4.3,3.2
E00086827,81.9,8.4,4.4,2.8,2.4
E00086828,60.7,15.1,5.7,9.1,9.4
E00086829,49.1,19,13.5,10.8,7.7
E00086830,66,12.8,11,5.8,4.5
E00086831,65.7,16.5,9.8,6.4,1.7
E00086832,61.9,21.3,8.6,4.8,3.5
E00086833,58.6,16.6,16,5.8,3.1
E00086834,64.4,11.5,7.8,9.5,6.8
E00086835,55,17.1,13.6,11.1,3.2
E00086836,58.7,19.7,6.6,9.7,5.4
E00086837,54.7,10.9,13.2,8.7,12.5
