geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00086549,69.7,2.6,27.6
E00086550,40.4,3.5,56.1
E00086570,50,5.4,44.6
E00086571,44.3,7.6,48.1
E00086572,62.1,8.5,29.5
E00086575,48,2.9,49
E00086576,51.8,9.8,38.4
E00086577,55.1,6.8,38.1
E00086578,71.1,4.2,24.7
E00086579,48.8,7.2,43.9
E00086581,62.9,6.3,30.8
E00086582,59,6.3,34.8
E00086589,50.4,5.2,44.4
E00086590,70,2.9,27.1
E00086592,57.7,2.6,39.6
E00086596,54.2,3.7,42.2
E00086598,59.8,1.9,38.2
E00086602,49,2.6,48.4
E00086603,66.5,3.7,29.9
E00086605,52.4,1.7,45.9
E00086609,49.3,1.8,48.9
E00086610,53.9,4.7,41.3
E00086613,44.5,0,55.5
E00086614,42.7,5.2,52.1
E00086615,64,3.5,32.5
E00086616,50.8,2.6,46.6
E00086617,58.1,3.3,38.6
E00086618,45.6,6.7,47.7
E00086619,63.4,4.1,32.5
E00086620,49.5,1,49.5
E00086621,67.9,2,30.1
E00086622,56.4,4.4,39.2
E00086623,72.9,2.9,24.2
E00086624,59.4,4.8,35.7
E00086625,59.4,1.6,38.9
E00086626,72.1,5.6,22.3
E00086627,62.5,3.1,34.5
E00086762,69.2,5,25.9
E00086763,66.5,4.8,28.7
E00086764,56.9,2.4,40.7
E00086765,68.9,0.6,30.4
E00086766,65.6,2.6,31.8
E00086767,49.6,3.5,46.9
E00086768,53.3,3.3,43.4
E00086769,59.9,2,38.1
E00086770,59.7,2.3,38
E00086771,63.3,1.6,35.1
E00086772,71.1,1.7,27.2
E00086773,53.7,2.4,43.9
E00086774,32.9,5,62.1
E00086775,38.3,4,57.8
E00086776,73.5,3.9,22.5
E00086777,58,3.3,38.7
E00086778,53.1,0.5,46.4
E00086779,64.1,1.9,34.1
E00086780,66.7,0.8,32.6
E00086781,53.8,2.7,43.5
E00086782,42.7,5.4,51.9
E00086783,65.7,2,32.3
E00086784,26.3,0.6,73.1
E00086785,62,3,35
E00086786,49.8,2.1,48.1
E00086788,65.2,5,29.8
E00086789,62,3.1,34.9
E00086790,58.1,1.8,40.1
E00086791,57,4.7,38.3
E00086792,60.2,2.1,37.7
E00086793,74.2,2.4,23.4
E00086794,74,3,22.9
E00086795,66.3,3.3,30.5
E00086796,46.4,3.8,49.8
E00086798,51.8,2.3,45.9
E00086799,65.1,3.8,31
E00086800,65,1.3,33.8
E00086801,58,0,42
E00086802,55.9,2.4,41.7
E00086803,60.3,3.6,36.2
E00086804,57.1,5.8,37.1
E00086805,62.8,6.6,30.6
E00086806,59.8,4.6,35.6
E00086807,61.1,3.1,35.8
E00086808,51.2,6.7,42.1
E00086809,67.8,7.3,24.9
E00086810,71.5,1,27.5
E00086811,58.6,3.5,37.9
E00086812,53.9,5.3,40.7
E00086813,69.9,3.4,26.7
E00086814,70.8,6.3,22.9
E00086815,59.6,3.8,36.5
E00086817,67.9,3.6,28.6
E00086819,65.7,1.9,32.4
E00086820,65.6,4.3,30.1
E00086821,71.5,2.2,26.3
E00086822,72.2,4.1,23.7
E00086823,76.6,2.2,21.2
E00086824,66.2,11,22.7
E00086825,74.6,6,19.4
E00086826,55.5,6.8,37.7
E00086827,64.7,4.3,30.9
E00086828,60.4,5.9,33.7
E00086829,71,3.7,25.3
E00086830,67,5.6,27.5
E00086831,68.6,3.5,27.8
E00086832,61.6,4.2,34.2
E00086833,61,3.9,35.1
E00086834,67.4,5.4,27.2
E00086835,81.2,3.7,15.1
E00086836,62.5,7.2,30.2
E00086837,73.7,6.1,20.2
E00086838,70.7,3.9,25.4
E00086839,75.4,5.4,19.2
E00086841,58.1,3.2,38.6
E00086842,70.2,3.9,25.9
E00086843,67.4,0.8,31.8
E00086844,60.6,4.5,34.8
E00086845,74.3,3.3,22.4
E00086846,70.4,0,29.6
E00086847,67.9,2.4,29.8
E00086848,75.3,5.5,19.2
E00086849,43.7,4.7,51.6
E00086850,69.3,5.5,25.1
E00086851,65.8,3,31.2
E00086852,53.9,1.4,44.7
E00086853,72.5,5.1,22.4
E00086854,65.7,6.9,27.5
E00086855,73.3,3.4,23.3
E00086856,73,3.4,23.6
E00086857,79.6,4.4,16
E00086858,69.8,4.7,25.5
E00086859,70,2,28
E00086860,73.9,2.5,23.5
E00086909,63.7,4.5,31.8
E00086910,73.5,4.1,22.4
E00086911,56,4.3,39.7
E00086912,62.8,3.9,33.3
E00086913,64.9,5.4,29.7
E00086914,65.7,6.4,27.9
E00086915,59.3,3.7,37
E00086916,67.2,2.9,29.9
E00086917,72.6,3.5,23.9
E00086918,74.6,2,23.4
E00086919,61.4,4.3,34.3
E00086920,69,4.3,26.7
E00086921,53.8,5.4,40.7
E00086922,68.8,5.5,25.7
E00086923,59,5.3,35.7
E00086925,57.7,4.5,37.7
E00086926,51.7,6.6,41.7
E00086929,58.9,4.4,36.7
E00086930,64.7,3.1,32.2
E00086931,54.2,6,39.8
E00086932,51.9,6.1,42
E00086933,51.2,5.8,43.1
E00086934,42.2,1.8,56
E00086935,71,0.5,28.5
