geography_code,disability_3a-001,disability_3a-002
E00086549,10.3,89.7
E00086550,15.1,84.9
E00086570,16.2,83.8
E00086571,28.5,71.5
E00086572,14.2,85.8
E00086575,25.1,74.9
E00086576,11.5,88.5
E00086577,16.8,83.2
E00086578,14.7,85.3
E00086579,11.7,88.3
E00086581,13,87
E00086582,15.7,84.3
E00086589,14.1,85.9
E00086590,13.2,86.8
E00086592,8.1,91.9
E00086596,14.5,85.5
E00086598,12.8,87.2
E00086602,14.2,85.8
E00086603,14.6,85.4
E00086605,17.6,82.4
E00086609,17.7,82.3
E00086610,17.7,82.3
E00086613,25.2,74.8
E00086614,20.7,79.3
E00086615,16.1,83.9
E00086616,19.5,80.5
E00086617,15.9,84.1
E00086618,25.7,74.3
E00086619,23.3,76.7
E00086620,22.4,77.6
E00086621,12.8,87.2
E00086622,23.4,76.6
E00086623,11.1,88.9
E00086624,20.5,79.5
E00086625,16.1,83.9
E00086626,13.6,86.4
E00086627,12.5,87.5
E00086762,19.4,80.6
E00086763,19.5,80.5
E00086764,24.3,75.7
E00086765,12.3,87.7
E00086766,17.9,82.1
E00086767,14.4,85.6
E00086768,19,81
E00086769,17.7,82.3
E00086770,24.5,75.5
E00086771,10.5,89.5
E00086772,14.7,85.3
E00086773,18.8,81.3
E00086774,33.3,66.7
E00086775,31.7,68.3
E00086776,15,85
E00086777,19.3,80.7
E00086778,22,78
E00086779,13,87
E00086780,12.7,87.3
E00086781,24.2,75.8
E00086782,31.4,68.6
E00086783,14.5,85.5
E00086784,42.5,57.5
E00086785,17.3,82.7
E00086786,24,76
E00086788,19.1,80.9
E00086789,19.5,80.5
E00086790,17.9,82.1
E00086791,22,78
E00086792,19.9,80.1
E00086793,11.9,88.1
E00086794,13.3,86.7
E00086795,21.5,78.5
E00086796,35.1,64.9
E00086798,29.8,70.2
E00086799,15.2,84.8
E00086800,17.1,82.9
E00086801,17.9,82.1
E00086802,28.6,71.4
E00086803,18.6,81.4
E00086804,22,78
E00086805,16.9,83.1
E00086806,19,81
E00086807,23.4,76.6
E00086808,18.7,81.3
E00086809,14.7,85.3
E00086810,17.5,82.5
E00086811,16.6,83.4
E00086812,11.9,88.1
E00086813,17.3,82.7
E00086814,15.6,84.4
E00086815,27.7,72.3
E00086817,13.8,86.2
E00086819,16.2,83.8
E00086820,20.6,79.4
E00086821,16.3,83.7
E00086822,13.7,86.3
E00086823,14.5,85.5
E00086824,17.1,82.9
E00086825,12.4,87.6
E00086826,19.1,80.9
E00086827,23.3,76.7
E00086828,21.5,78.5
E00086829,13.1,86.9
E00086830,19.4,80.6
E00086831,17.2,82.8
E00086832,15.7,84.3
E00086833,17.5,82.5
E00086834,17.3,82.7
E00086835,15.4,84.6
E00086836,20.2,79.8
E00086837,14.5,85.5
E00086838,15.2,84.8
E00086839,14.7,85.3
E00086841,14.1,85.9
E00086842,13.7,86.3
E00086843,13.2,86.8
E00086844,11.1,88.9
E00086845,12,88
E00086846,11.8,88.2
E00086847,11.1,88.9
E00086848,10.3,89.7
E00086849,13.3,86.7
E00086850,15.4,84.6
E00086851,20.2,79.8
E00086852,28.7,71.3
E00086853,17,83
E00086854,14.1,85.9
E00086855,8,92
E00086856,10.8,89.2
E00086857,10.5,89.5
E00086858,16.7,83.3
E00086859,13.5,86.5
E00086860,14.7,85.3
E00086909,12.2,87.8
E00086910,17.8,82.2
E00086911,24.8,75.2
E00086912,18.7,81.3
E00086913,21.4,78.6
E00086914,18.7,81.3
E00086915,20.5,79.5
E00086916,10.8,89.2
E00086917,14,86
E00086918,14.3,85.7
E00086919,19.9,80.1
E00086920,15,85
E00086921,21.7,78.3
E00086922,20.5,79.5
E00086923,20.9,79.1
E00086925,24.5,75.5
E00086926,18.6,81.4
E00086929,17.9,82.1
E00086930,12.5,87.5
E00086931,27.4,72.6
E00086932,25.2,74.8
E00086933,18.8,81.2
E00086934,37.8,62.2
E00086935,14.1,85.9
E00086936,12.2,87.8
E00086937,14.9,85.1
E00086938,14.8,85.2
E00086939,13.6,86.4
E00086940,16.7,83.3
E00086941,37,63
E00086942,12.5,87.5
E00086943,16.2,83.8
E00086944,9.9,90.1
E00086945,14,86
E00086946,21,79
E00086947,21.1,78.9
E00086948,12.4,87.6
E00086949,14.6,85.4
E00086950,16.2,83.8
E00086951,13,87
E00086952,21.1,78.9
E00086953,10.8,89.2
E00086954,15.7,84.3
E00086955,18.4,81.6
E00086956,21.5,78.5
E00086957,18.6,81.4
E00086958,20.2,79.8
E00087052,17.2,82.8
E00087053,23.4,76.6
E00087054,11.2,88.8
E00087055,14.3,85.7
E00087056,22.6,77.4
E00087057,12.5,87.5
E00087058,17.9,82.1
E00087059,58.5,41.5
E00087060,32,68
E00087061,14.1,85.9
E00087062,14.3,85.7
E00087063,21.8,78.2
E00087064,24.2,75.8
E00087065,13.9,86.1
E00087066,19.4,80.6
E00087067,13.5,86.5
E00087069,19.9,80.1
E00087070,20.2,79.8
E00087071,21.3,78.7
E00087072,24.4,75.6
E00087073,29.2,70.8
E00087074,16.5,83.5
E00087075,17.9,82.1
E00087076,26.3,73.7
E00087077,24,76
E00087078,24.2,75.8
E00087079,21.6,78.4
E00087080,17.8,82.2
E00087081,23.2,76.8
E00087082,28.9,71.1
E00087083,23.2,76.8
E00087084,29.5,70.5
E00087085,23.1,76.9
E00087086,19.7,80.3
E00087087,31.6,68.4
E00087088,21.6,78.4
E00087089,21.8,78.2
E00087090,18.8,81.2
E00087091,22.5,77.5
E00087092,19.3,80.7
E00087093,18.4,81.6
E00087094,18.5,81.5
E00087095,16.4,83.6
E00087096,17.5,82.5
E00087097,37,63
E00087098,14.1,85.9
E00087099,12.6,87.4
E00087100,16.3,83.7
E00087101,18.7,81.3
E00087102,20,80
E00087103,11.9,88.1
E00087104,15,85
E00087105,22.7,77.3
E00087106,14.8,85.2
E00087107,19.4,80.6
E00087108,12,88
E00087109,20.3,79.7
E00087110,10.1,89.9
E00087111,18.5,81.5
E00087112,17.3,82.7
E00087113,12.8,87.2
E00087114,18,82
E00087115,20.1,79.9
E00087116,19.2,80.8
E00087117,14.1,85.9
E00087118,16.5,83.5
E00087119,12.4,87.6
E00087120,11.6,88.4
E00087121,11.8,88.2
E00087122,11,89
E00087123,16.5,83.5
E00087124,14.3,85.7
E00087125,27.8,72.2
E00087126,11.7,88.3
E00087127,11.7,88.3
E00087128,11.5,88.5
E00087129,20.9,79.1
E00087130,13.2,86.8
E00087131,12,88
E00087132,29.7,70.3
E00087133,23.2,76.8
E00087134,8.1,91.9
E00087135,42,58
E00087136,17.5,82.5
E00087137,15.8,84.2
E00087138,14.8,85.2
E00087139,16.3,83.8
E00087140,19.6,80.4
E00087141,14.4,85.6
E00087142,14.1,85.9
E00087143,19.3,80.7
E00087144,15.8,84.2
E00087145,13.2,86.8
E00087146,13.8,86.2
E00087147,18.4,81.6
E00103085,19.6,80.4
E00103086,32.6,67.4
E00103087,23.9,76.1
E00103088,24.2,75.8
E00103089,24.8,75.2
E00103090,21.4,78.6
E00103091,19.8,80.2
E00103092,28.8,71.2
E00103093,28.1,71.9
E00103094,34,66
E00103096,23.3,76.7
E00103097,23.4,76.6
E00103101,30,70
E00103102,23.6,76.4
E00103103,26.1,73.9
E00103104,34.9,65.1
E00103105,25.3,74.7
E00103106,21.7,78.3
E00103107,22.7,77.3
E00103108,25.8,74.2
E00103109,34.3,65.7
E00103110,26.6,73.4
E00103111,21.2,78.8
E00103112,25.9,74.1
E00103113,18.5,81.5
E00103114,18.5,81.5
E00103129,20.3,79.7
E00103137,16.9,83.1
E00103147,14.4,85.6
E00103148,12.8,87.2
E00103149,12.1,87.9
E00103150,18.3,81.7
E00103151,11.9,88.1
E00103152,26.5,73.5
E00103153,24.2,75.8
E00103154,24.6,75.4
E00103155,17.9,82.1
E00103156,21.9,78.1
E00103157,16.4,83.6
E00103158,22.3,77.7
E00103215,18,82
E00103216,22.2,77.8
E00103217,21.7,78.3
E00103218,13.5,86.5
E00103219,26,74
E00103220,18.7,81.3
E00103221,17.3,82.7
E00103223,18.3,81.7
E00103224,19.2,80.8
E00103225,14.2,85.8
E00103226,18.8,81.2
E00103227,23.4,76.6
E00103228,27.1,72.9
E00103229,19.4,80.6
E00103230,14.9,85.1
E00103231,6.9,93.1
E00103232,17.2,82.8
E00103233,21.5,78.5
E00103234,25.4,74.6
E00116742,12.8,87.2
E00116743,17.2,82.8
E00116744,21.1,78.9
E00116745,13.1,86.9
E00116746,17.5,82.5
E00116747,20.6,79.4
E00116748,16.4,83.6
E00116749,16.4,83.6
E00116750,15.4,84.6
E00116751,14.5,85.5
E00116752,14,86
E00116753,15.2,84.8
E00116754,20.7,79.3
E00116755,16.6,83.4
E00116756,16,84
E00116757,13.6,86.4
E00116758,22.6,77.4
E00116759,17,83
E00116760,39.9,60.1
E00116761,20.9,79.1
E00116762,18.3,81.7
E00116763,17.5,82.5
E00116764,17.6,82.4
E00116765,24.8,75.2
E00116766,19.6,80.4
E00116767,24.5,75.5
E00116768,23.9,76.1
E00116769,24.5,75.5
E00116770,16.8,83.2
E00116771,18.8,81.2
E00116772,18.1,81.9
E00116773,23.6,76.4
E00116774,22.3,77.7
E00116775,21.1,78.9
E00116776,18.2,81.8
E00116777,32.4,67.6
E00116778,19.2,80.8
E00116779,22.2,77.8
E00116780,32.3,67.7
E00116781,20.2,79.8
E00116782,18.2,81.8
E00116783,16.7,83.3
E00116784,24.5,75.5
E00116785,21.1,78.9
E00116786,11,89
E00116787,14.5,85.5
E00116788,20.6,79.4
E00116789,19.1,80.9
E00116790,18.6,81.4
E00116791,16,84
E00116792,24.4,75.6
E00116793,34.6,65.4
E00116794,23.5,76.5
E00116795,20.4,79.6
E00116796,18.9,81.1
E00116797,18.9,81.1
E00116798,26.9,73.1
E00116799,17.7,82.3
E00116800,21.8,78.2
E00116801,20.8,79.2
E00116802,18.2,81.8
E00116803,13.3,86.7
E00116804,23.3,76.7
E00116805,42.8,57.2
E00116806,13.8,86.2
E00116807,27.1,72.9
E00116808,20.8,79.2
E00116809,14.5,85.5
E00116810,13.6,86.4
E00116811,15.8,84.2
E00116812,16.9,83.1
E00116813,15.1,84.9
E00116814,34.4,65.6
E00116815,17.4,82.6
E00116816,17.8,82.2
E00116817,14.8,85.2
E00116818,11.7,88.3
E00116819,12.7,87.3
E00116820,18.1,81.9
E00116821,13,87
E00116822,21.4,78.6
E00116823,17.6,82.4
E00116824,13,87
E00116825,13.1,86.9
E00116826,15.3,84.7
E00116827,16,84
E00116828,17.3,82.7
E00116829,16.6,83.4
E00116830,19,81
E00116831,17.8,82.2
E00116832,12.3,87.7
E00116833,15.9,84.1
E00116834,20.2,79.8
E00116835,19.6,80.4
E00116836,12.2,87.8
E00116837,16.8,83.2
E00116838,14.5,85.5
E00116839,16.7,83.3
E00116840,17.2,82.8
E00116841,18.3,81.7
E00116842,18,82
E00116843,25.2,74.8
E00116844,15.5,84.5
E00116845,21.8,78.2
E00116846,16.7,83.3
E00116847,12.4,87.6
E00116848,17.6,82.4
E00116849,16.9,83.1
E00116850,14.4,85.6
E00116851,16.5,83.5
E00116852,8.2,91.8
E00116853,10.9,89.1
E00116854,19.1,80.9
E00116855,14,86
E00116856,22.2,77.8
E00116857,22.3,77.7
E00116858,13.9,86.1
E00116859,14.3,85.7
E00116860,12.4,87.6
E00116861,15.8,84.2
E00116862,19.4,80.6
E00116863,13.9,86.1
E00116864,9.8,90.2
E00116865,16,84
E00116866,13.8,86.2
E00116867,16.7,83.3
E00116869,17.8,82.2
E00116870,17.9,82.1
E00116871,12.4,87.6
E00116872,10.9,89.1
E00116873,21.3,78.7
E00116874,9.8,90.2
E00116875,24.1,75.9
E00116876,15.9,84.1
E00116877,13.2,86.8
E00116878,13,87
E00116879,10.9,89.1
E00116880,20.6,79.4
E00116881,17.5,82.5
E00116882,19.8,80.2
E00116886,23.6,76.4
E00116887,16.5,83.5
E00116888,13.8,86.3
E00116889,13.8,86.2
E00116891,18.5,81.5
E00116892,26.4,73.6
E00116893,17.2,82.8
E00116894,15.7,84.3
E00116901,14.7,85.3
E00116902,21.6,78.4
E00116903,12.3,87.7
E00116904,16.6,83.4
E00116908,20.5,79.5
E00116910,16.6,83.4
E00116911,14.7,85.3
E00116912,17.1,82.9
E00116913,12.8,87.2
E00116914,20.9,79.1
E00116915,10.5,89.5
E00116916,14.1,85.9
E00116917,30.2,69.8
E00116920,31.8,68.2
E00116931,21.6,78.4
E00116932,11.9,88.1
E00116953,24.7,75.3
E00116954,38.9,61.1
E00116955,16.3,83.7
E00116956,10.9,89.1
E00116957,16.8,83.2
E00116958,19.1,80.9
E00116959,25.5,74.5
E00116960,21.7,78.3
E00116961,16.8,83.2
E00116962,30.7,69.3
E00116963,15.3,84.7
E00116964,17.9,82.1
E00116965,17.7,82.3
E00116966,16.2,83.8
E00116967,24.9,75.1
E00116968,24.8,75.2
E00116970,19.1,80.9
E00116971,18.1,81.9
E00116972,25.1,74.9
E00116996,30.3,69.7
E00117003,18.1,81.9
E00117036,11.4,88.6
E00117037,21,79
E00117038,19.7,80.3
E00117039,24.1,75.9
E00117040,18.6,81.4
E00117041,24.9,75.1
E00117042,13.7,86.3
E00117043,16.6,83.4
E00117044,18.9,81.1
E00117045,16.4,83.6
E00117046,16.1,83.9
E00117047,12.5,87.5
E00117048,30.1,69.9
E00117049,13.7,86.3
E00117050,19,81
E00117051,14.8,85.2
