geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00086549,21.8,2,4.8,69.4,2
E00086550,15.1,2.9,5.6,73.4,2.9
E00086570,4.2,5.6,2.8,85,2.4
E00086571,4.6,0.9,3.7,90,0.9
E00086572,7.1,4.6,4.6,79.5,4.3
E00086575,6.5,1.9,5.6,86,0
E00086576,6,2.4,3.9,85.1,2.6
E00086577,8,8,4.3,75.7,4
E00086578,19.6,5,5,65.9,4.5
E00086579,6.7,3.7,8.1,79.6,2
E00086581,9.1,1.2,4.7,81.8,3.2
E00086582,15.8,8.6,8.3,64.5,2.9
E00086589,25.7,2.6,3.5,65,3.2
E00086590,12.6,5.1,7.2,72.2,2.9
E00086592,17.2,1.3,5.2,71.8,4.5
E00086596,23.3,1.7,3.6,67.2,4.2
E00086598,12,0.6,1.3,80.8,5.2
E00086602,6.7,1,2.3,87.7,2.3
E00086603,11.1,7,0,81.9,0
E00086605,27.8,0,1.2,66.3,4.7
E00086609,8.5,0.4,0.7,90.4,0
E00086610,6.5,6.5,1.3,83.1,2.6
E00086613,4.2,0.4,0.8,91.7,2.9
E00086614,20.2,2.3,1.4,73.2,2.8
E00086615,12.8,4.5,2.7,75.7,4.5
E00086616,12.5,1.1,3.8,79.1,3.5
E00086617,2,1.2,1.6,95.1,0
E00086618,5.8,0.4,3.3,87.1,3.3
E00086619,8,6.1,4.2,81.5,0.3
E00086620,8.2,3.1,3.9,79,5.8
E00086621,12.5,3.3,3.5,77.1,3.5
E00086622,1.2,4.6,3.5,86.2,4.6
E00086623,19,0.9,3.8,74.3,2
E00086624,8.1,9.7,3.9,76.4,1.9
E00086625,10.4,1,2.4,84,2.1
E00086626,21.9,5.4,2.4,64.3,6
E00086627,31.1,0.3,9.1,50.3,9.1
E00086762,4.1,2.2,4.6,87.8,1.4
E00086763,10.5,4.4,5.5,79.4,0.3
E00086764,18.5,5.5,1.2,74.3,0.6
E00086765,4.4,0,2.5,93.2,0
E00086766,7.9,0,1.2,89.3,1.7
E00086767,3.6,2.3,3.3,90.4,0.3
E00086768,11,0.3,2.5,85.5,0.6
E00086769,6.5,4.4,1.3,85.1,2.6
E00086770,2.8,4.2,5.1,88,0
E00086771,2,0.3,1.6,94.1,2
E00086772,3.2,2.3,1.8,92.2,0.5
E00086773,1,3.9,2,93.1,0
E00086774,3.6,0.6,0,95.2,0.6
E00086775,2.9,2.9,4,89.7,0.6
E00086776,12.2,1.5,1.8,83.4,1.1
E00086777,9,0.3,1,89.7,0
E00086778,2.4,1.2,2.4,91.9,2
E00086779,4.9,0.3,2.9,91.9,0
E00086780,20.9,2.4,3,73,0.6
E00086781,6.2,2.2,3.3,87.9,0.4
E00086782,3.6,0,0,96.4,0
E00086783,17.8,0,3,77.1,2.1
E00086784,2.8,0.6,0,96.6,0
E00086785,8.1,1.8,2.9,86.9,0.3
E00086786,1.4,0,2.1,95.5,1
E00086788,2.9,2.5,5,88.2,1.3
E00086789,10.4,2.6,3.9,80.5,2.6
E00086790,9.5,1.8,2.6,82.8,3.3
E00086791,2.3,2.3,2.7,92.2,0.4
E00086792,3.2,2.5,3.9,89.1,1.4
E00086793,25.4,1.5,2.3,69.6,1.2
E00086794,6.4,1.4,2.1,87.2,2.8
E00086795,4.5,4.1,1.7,89.7,0
E00086796,8.8,2.9,0.4,83.3,4.6
E00086798,6.4,3.6,1.6,88.4,0
E00086799,19.1,1.5,4.5,72.7,2.1
E00086800,15.6,1.7,2,80,0.7
E00086801,7.7,1.5,1.8,88.6,0.4
E00086802,8.9,3.7,0.9,83.8,2.8
E00086803,16.3,1.8,1,75.8,5.3
E00086804,6,7.3,2.3,82.7,1.7
E00086805,16.6,2.4,4.1,70.1,6.8
E00086806,3.6,2.9,2.5,90.5,0.4
E00086807,3.8,3.1,0,92.8,0.3
E00086808,1.6,1,3.6,93.3,0.5
E00086809,16.6,3.7,3.4,73.6,2.7
E00086810,5,1.8,7.9,83.6,1.8
E00086811,7.1,1.4,2,85.4,4.1
E00086812,17.5,0.7,3.6,75.7,2.5
E00086813,14.4,2.1,1.3,81.8,0.4
E00086814,8.3,4.3,2.5,83.6,1.2
E00086815,5.5,4,4,86.6,0
E00086817,13.1,5.5,3,75.4,3
E00086819,14.2,2.8,2.4,77.6,3.1
E00086820,2,0,2.8,91.5,3.6
E00086821,6.4,2.5,1.5,89.6,0
E00086822,11.4,4.4,1.6,81.6,0.9
E00086823,16.9,1.9,6.3,71.4,3.4
E00086824,6.9,4.4,5,82.4,1.3
E00086825,8.2,5.9,2.7,81.6,1.6
E00086826,13.4,1.9,7,73.9,3.8
E00086827,4.4,2,5.2,86.3,2
E00086828,8.9,2.2,3.5,82.6,2.8
E00086829,17.5,7.7,2.9,71.2,0.8
E00086830,11.8,7.3,5.8,73.8,1.3
E00086831,9.8,4.1,3.7,80.7,1.7
E00086832,17.7,3.8,4.1,73.5,0.9
E00086833,16.8,3.7,1.6,71,6.9
E00086834,11.6,4.1,3.1,78.6,2.7
E00086835,7.9,6.1,2.2,80.6,3.2
E00086836,14.5,6.3,6,67.6,5.7
E00086837,11.3,7.3,3.5,72.7,5.1
E00086838,6.4,3.6,6.1,82.3,1.7
E00086839,4.7,7.9,4,80.2,3.2
E00086841,15.4,2,4.1,74.1,4.4
E00086842,12.7,4.2,2.4,75.5,5.2
E00086843,7,1.3,2,88.1,1.7
E00086844,15,0.4,4.7,75.6,4.3
E00086845,8.8,3.3,5.5,81.4,1.1
E00086846,12.8,1.6,4.3,80.9,0.4
E00086847,6.2,0,4.9,87.9,1
E00086848,9.9,6.5,4.2,74.9,4.6
E00086849,14.1,4.6,5.7,72.7,3
E00086850,6.6,0.9,2.2,87.7,2.6
E00086851,18.9,2.6,2,72.6,3.9
