areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00139209,34.7,65.3
E00139210,34.8,65.2
E00139211,56,44
E00139212,49.5,50.5
E00139213,63.4,36.6
E00139214,57.4,42.6
E00139215,51,49
E00139216,41.6,58.4
E00139218,24.9,75.1
E00139219,42.4,57.6
E00139220,48.4,51.6
E00139221,40.3,59.7
E00139222,42.9,57.1
E00139223,55,45
E00139224,46.5,53.5
E00139225,60.5,39.5
E00139226,40.5,59.5
E00139227,66.5,33.5
E00139228,63.3,36.7
E00139229,45.5,54.5
E00139230,42.1,57.9
E00139231,50.4,49.6
E00139269,68.2,31.8
E00139270,66.7,33.3
E00139271,49.8,50.2
E00139272,69.6,30.4
E00139273,73.3,26.7
E00139274,71.7,28.3
E00139275,48.7,51.3
E00139276,46.3,53.7
E00139278,53.9,46.1
E00139279,48.1,51.9
E00139280,60.8,39.2
E00139281,63.5,36.5
E00139282,61,39
E00139283,68.6,31.4
E00139284,66.2,33.8
E00139285,50.8,49.2
E00139286,65.5,34.5
E00139287,65,35
E00139672,52.8,47.2
E00139673,51.1,48.9
E00139674,34.5,65.5
E00139675,34.7,65.3
E00139676,33.3,66.7
E00139678,53.5,46.5
E00139679,59.1,40.9
E00139680,53,47
E00139681,58.4,41.6
E00139682,49.5,50.5
E00139684,40,60
E00139685,64.7,35.3
E00139686,61.5,38.5
E00139687,41.1,58.9
E00139688,62.7,37.3
E00139696,45.3,54.7
E00139709,72.7,27.3
E00139710,68.6,31.4
E00139711,59.1,40.9
E00139712,34.3,65.7
E00139713,37,63
E00139714,44.6,55.4
E00139715,32.4,67.6
E00139716,37,63
E00139717,37.9,62.1
E00139766,59.2,40.8
E00139767,53.5,46.5
E00139768,30.2,69.8
E00139769,43.1,56.9
E00139770,33.8,66.2
E00139771,43.7,56.3
E00139772,49,51
E00139773,53.5,46.5
E00139777,36.3,63.7
E00139824,68.7,31.3
E00139825,57.4,42.6
E00139826,65.9,34.1
E00139827,47.4,52.6
E00139828,34.8,65.2
E00139829,49.8,50.2
E00139830,43.7,56.3
E00139831,34.3,65.7
E00139833,48.6,51.4
E00140086,41.2,58.8
E00140087,34.5,65.5
E00140088,34.1,65.9
E00140089,40,60
E00140091,56.1,43.9
E00140097,22,78
E00140098,28.4,71.6
E00140099,26.9,73.1
E00140100,28.7,71.3
E00140102,32.5,67.5
E00140103,46.5,53.5
E00140104,47,53
E00140106,51.1,48.9
E00140107,44.2,55.8
E00140109,38.4,61.6
E00140112,33,67
E00140113,35.2,64.8
E00140165,36.1,63.9
E00140166,21.3,78.7
E00140167,32.2,67.8
E00140168,33.5,66.5
E00140169,21.5,78.5
E00140170,27.1,72.9
E00140171,33,67
E00140172,27.6,72.4
E00140173,34.2,65.8
E00140175,37.8,62.2
E00140176,44,56
E00140177,36.8,63.2
E00140178,45.9,54.1
E00140179,45.6,54.4
E00140180,34.1,65.9
E00140181,32.1,67.9
E00140182,43.5,56.5
E00140183,52.9,47.1
E00140184,37.8,62.2
E00140185,38.2,61.8
E00140186,29.2,70.8
E00140187,37,63
E00140188,42.4,57.6
E00140189,46.6,53.4
E00140190,36.7,63.3
E00140191,52.4,47.6
E00140192,39.7,60.3
E00140193,34.7,65.3
E00140195,28.6,71.4
E00140196,41.8,58.2
E00140197,35.1,64.9
E00140198,35.8,64.2
E00140199,34.3,65.7
E00140200,29,71
E00140201,24.1,75.9
E00140202,29.7,70.3
E00140204,21,79
E00140210,22,78
E00140219,70.2,29.8
E00176344,39.4,60.6
E00176345,47.8,52.2
E00176353,46,54
E00176354,54.2,45.8
E00176357,45.2,54.8
E00176358,43.5,56.5
E00176360,45.8,54.2
E00176362,51.5,48.5
E00176363,44,56
E00190022,44.2,55.8
E00190029,46.2,53.8
E00190033,43.9,56.1
E00190040,39,61
E00190043,68.2,31.8
E00190044,15.1,84.9
E00190054,55,45
E00190059,39.6,60.4
E00190065,52.2,47.8
E00190071,64.2,35.8
E00190072,50.9,49.1
E00190077,56.6,43.4
E00190096,62.3,37.7
E00190100,43.1,56.9
E00190111,44.5,55.5
E00190118,42.2,57.8
E00190120,51,49
E00190131,48.1,51.9
E00190135,66.7,33.3
E00190136,50.7,49.3
E00190140,54.4,45.6
E00190141,56.5,43.5
