areacd,heating_type_3a-001,heating_type_3a-002
E00139209,1.1,98.9
E00139210,0,100
E00139211,0,100
E00139212,0,100
E00139213,0,100
E00139214,0,100
E00139215,0,100
E00139216,0,100
E00139218,0.6,99.4
E00139219,0,100
E00139220,0.8,99.2
E00139221,0,100
E00139222,0,100
E00139223,2.8,97.2
E00139224,2.2,97.8
E00139225,0.9,99.1
E00139226,0.9,99.1
E00139227,0,100
E00139228,0,100
E00139229,1,99
E00139230,0.9,99.1
E00139231,2.4,97.6
E00139269,0,100
E00139270,0,100
E00139271,0,100
E00139272,3.1,96.9
E00139273,0.6,99.4
E00139274,0,100
E00139275,4,96
E00139276,1.6,98.4
E00139278,0.8,99.2
E00139279,0,100
E00139280,0.8,99.2
E00139281,0,100
E00139282,0.6,99.4
E00139283,0,100
E00139284,0.7,99.3
E00139285,0,100
E00139286,1.9,98.1
E00139287,1.8,98.2
E00139672,1.3,98.7
E00139673,1.2,98.8
E00139674,0,100
E00139675,1.3,98.7
E00139676,2,98
E00139678,0,100
E00139679,0,100
E00139680,0,100
E00139681,0,100
E00139682,0,100
E00139684,0,100
E00139685,0,100
E00139686,0,100
E00139687,0.7,99.3
E00139688,0,100
E00139696,0,100
E00139709,0,100
E00139710,0,100
E00139711,1.8,98.2
E00139712,0,100
E00139713,0,100
E00139714,0,100
E00139715,0.8,99.2
E00139716,0,100
E00139717,0,100
E00139766,0.5,99.5
E00139767,0,100
E00139768,0,100
E00139769,0.8,99.2
E00139770,1.6,98.4
E00139771,0,100
E00139772,0.7,99.3
E00139773,0,100
E00139777,0.6,99.4
E00139824,0,100
E00139825,0,100
E00139826,0,100
E00139827,0.7,99.3
E00139828,1.4,98.6
E00139829,0.9,99.1
E00139830,0,100
E00139831,0,100
E00139833,0.6,99.4
E00140086,0,100
E00140087,0,100
E00140088,0,100
E00140089,0,100
E00140091,0,100
E00140097,1,99
E00140098,0,100
E00140099,0,100
E00140100,0,100
E00140102,0.8,99.2
E00140103,0.9,99.1
E00140104,0,100
E00140106,0,100
E00140107,0.9,99.1
E00140109,0.5,99.5
E00140112,0.9,99.1
E00140113,0,100
E00140165,0,100
E00140166,1.6,98.4
E00140167,0.7,99.3
E00140168,0,100
E00140169,0,100
E00140170,0.9,99.1
E00140171,0,100
E00140172,2.2,97.8
E00140173,0,100
E00140175,1.8,98.2
E00140176,0.6,99.4
E00140177,0,100
E00140178,0,100
E00140179,0.8,99.2
E00140180,0,100
E00140181,3.3,96.7
E00140182,0,100
E00140183,0,100
E00140184,1.8,98.2
E00140185,0.8,99.2
E00140186,4.7,95.3
E00140187,0,100
E00140188,0,100
E00140189,1.2,98.8
E00140190,3.1,96.9
E00140191,3.1,96.9
E00140192,0,100
E00140193,0,100
E00140195,1.3,98.7
E00140196,0,100
E00140197,0,100
E00140198,0,100
E00140199,0.8,99.2
E00140200,0.9,99.1
E00140201,1.1,98.9
E00140202,0.8,99.2
E00140204,0.9,99.1
E00140210,1.6,98.4
E00140219,0,100
E00176344,0.9,99.1
E00176345,0,100
E00176353,1.6,98.4
E00176354,0,100
E00176357,0,100
E00176358,0,100
E00176360,0,100
E00176362,0,100
E00176363,0.6,99.4
E00190022,0.7,99.3
E00190029,0,100
E00190033,0,100
E00190040,0,100
E00190043,1.4,98.6
E00190044,0,100
E00190054,0,100
E00190059,0,100
E00190065,0,100
E00190071,0,100
E00190072,0,100
E00190077,0,100
E00190096,0,100
E00190100,0.9,99.1
E00190111,0.8,99.2
E00190118,0,100
E00190120,0,100
E00190131,0,100
E00190135,2.2,97.8
E00190136,0.9,99.1
E00190140,0,100
E00190141,0,100
