areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00139209,37.8,43.9,14.3,4.1
E00139210,42.7,37.3,16.4,3.6
E00139211,15.5,52.6,22.4,9.5
E00139212,32.8,35.3,23.5,8.4
E00139213,13.8,53.8,27.5,5
E00139214,25.3,53.8,17.6,3.3
E00139215,25.7,45.7,22.9,5.7
E00139216,27.4,43.4,25.5,3.8
E00139218,40.3,40.3,16.5,2.8
E00139219,26,49.6,20.5,3.9
E00139220,28.7,38.8,25.6,7
E00139221,31.2,46.4,18.1,4.3
E00139222,42,43.7,12.6,1.7
E00139223,2.8,43.5,33.3,20.4
E00139224,21.2,43,26.3,9.5
E00139225,9.5,51.7,27.6,11.2
E00139226,28.6,46.2,19.3,5.9
E00139227,13.6,41.6,31.2,13.6
E00139228,7.2,43.4,34.9,14.5
E00139229,16.2,53.5,23.2,7.1
E00139230,18.1,45.7,24.1,12.1
E00139231,18.5,51.6,20.2,9.7
E00139269,9.2,27.6,40.8,22.4
E00139270,6.3,38.3,45.6,9.7
E00139271,8.9,38.7,46,6.5
E00139272,5.3,40.2,31.8,22.7
E00139273,3.8,32.5,46.3,17.5
E00139274,4.5,37.7,42.2,15.6
E00139275,15.6,47.5,24.6,12.3
E00139276,15.4,47.7,27.7,9.2
E00139278,6.5,46.8,33.9,12.9
E00139279,13.6,39.4,37.9,9.1
E00139280,6.3,42.9,33.3,17.5
E00139281,2.4,43.7,39.7,14.3
E00139282,10.2,57.2,27.1,5.4
E00139283,10.4,41.7,40.9,7
E00139284,5.8,36.8,45.2,12.3
E00139285,22.5,48.8,21.9,6.9
E00139286,3.1,32.9,47.2,16.8
E00139287,9.8,39.3,37.5,13.4
E00139672,20.4,40.8,30.3,8.6
E00139673,13.1,33.9,42.3,10.7
E00139674,41.3,31.7,18.3,8.7
E00139675,24.7,48.7,20.7,6
E00139676,37.3,48.7,11.3,2.7
E00139678,21.6,37.6,32.8,8
E00139679,6.9,38.2,41.2,13.7
E00139680,8.9,48,30.1,13
E00139681,8.5,50.8,30.5,10.2
E00139682,11.3,37.7,37.7,13.2
E00139684,18.3,46.1,27,8.7
E00139685,8.9,46.4,30.4,14.3
E00139686,9.9,39.4,36.6,14.1
