areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00139209,0,53.1,46.9
E00139210,0.9,38.2,60.9
E00139211,0.9,31.6,67.5
E00139212,2.6,46.1,51.3
E00139213,4.8,39.3,56
E00139214,0,39.1,60.9
E00139215,4.8,32.7,62.5
E00139216,2.9,30.5,66.7
E00139218,4.5,32.4,63.1
E00139219,3.9,30.7,65.4
E00139220,3.9,33.6,62.5
E00139221,4.3,46.8,48.9
E00139222,3.4,33.3,63.2
E00139223,3.8,26.7,69.5
E00139224,3.4,29.1,67.4
E00139225,0,29.6,70.4
E00139226,2.5,38.1,59.3
E00139227,0.8,28.2,71
E00139228,2.6,23.2,74.2
E00139229,3,29.7,67.3
E00139230,2.7,44.2,53.1
E00139231,4,37.3,58.7
E00139269,0,22.9,77.1
E00139270,3.9,19.4,76.7
E00139271,4.6,25.2,70.2
E00139272,3.6,22.5,73.9
E00139273,1.9,15.8,82.3
E00139274,2,24.8,73.2
E00139275,1.7,38.8,59.5
E00139276,0.8,31.7,67.5
E00139278,1.6,30.3,68
E00139279,4.7,17.8,77.5
E00139280,0.8,25.2,74
E00139281,3.1,22,74.8
E00139282,1.2,35.9,62.9
E00139283,2.7,22.3,75
E00139284,0.6,26.5,72.9
E00139285,0,42.9,57.1
E00139286,3.1,20.5,76.4
E00139287,4.4,26.5,69
E00139672,2.6,31.8,65.6
E00139673,0,24.7,75.3
E00139674,3.2,38.4,58.4
E00139675,3.4,32.2,64.4
E00139676,0.7,48,51.3
E00139678,3.2,25.6,71.2
E00139679,5,26,69
E00139680,6.6,29.5,63.9
E00139681,2.6,27.6,69.8
E00139682,1.8,17.4,80.7
E00139684,1.7,42.6,55.7
E00139685,0.9,25.2,73.9
E00139686,2.8,26.8,70.4
E00139687,0,38.3,61.7
E00139688,2.4,22.8,74.8
E00139696,6.6,15.8,77.6
E00139709,3.7,16,80.2
E00139710,3.6,20.1,76.3
E00139711,6.3,28.6,65.2
E00139712,0.8,40.3,58.8
E00139713,3,42.5,54.5
E00139714,5.1,30.7,64.2
E00139715,5.2,34.3,60.4
E00139716,0.6,36.1,63.3
E00139717,1.5,58.8,39.7
E00139766,2.3,30,67.7
E00139767,2.9,21.4,75.7
E00139768,1.4,46.5,52.1
E00139769,1.6,48,50.4
E00139770,0.8,45.7,53.5
E00139771,4.5,33.8,61.7
E00139772,0.7,34.6,64.7
E00139773,0.8,28.6,70.7
E00139777,3.1,26.4,70.4
E00139824,3.7,20.1,76.2
E00139825,7.4,28.4,64.2
E00139826,0,30.1,69.9
E00139827,1.4,33.1,65.5
E00139828,4.2,40.1,55.6
E00139829,6.3,34.8,58.9
E00139830,1.7,36.4,61.9
E00139831,6.4,32.5,61.1
E00139833,3.1,35.2,61.7
E00140086,1.6,51.6,46.8
E00140087,1.4,37.3,61.3
E00140088,3.1,37.1,59.7
E00140089,1.5,65.4,33.1
E00140091,2.4,23.2,74.4
E00140097,1.1,72.3,26.6
E00140098,0.8,66.1,33.1
E00140099,0,39.8,60.2
E00140100,2.8,48.2,48.9
E00140102,0,43.1,56.9
E00140103,2.7,30,67.3
