areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00139209,68.5,24.2,7.3
E00139210,72.7,16.8,10.5
E00139211,73.3,19.4,7.3
E00139212,67.3,24.8,7.9
E00139213,64.7,26.3,9
E00139214,68.3,21.9,9.8
E00139215,72.2,20.8,7.1
E00139216,71.1,22.6,6.3
E00139218,76.7,16.5,6.8
E00139219,68.8,23.6,7.6
E00139220,66.9,22.4,10.7
E00139221,64.5,22.1,13.4
E00139222,56.6,23.1,20.2
E00139223,86.4,10.5,3.1
E00139224,72.4,20.5,7.1
E00139225,79.7,14.2,6
E00139226,80,13.9,6.1
E00139227,70.5,19.9,9.5
E00139228,79.6,16.2,4.2
E00139229,81.2,15.1,3.7
E00139230,77.4,16.1,6.5
E00139231,73.3,21.9,4.9
E00139269,86.2,11.4,2.4
E00139270,84.2,11.6,4.2
E00139271,81.6,14.3,4.1
E00139272,81.3,15.9,2.8
E00139273,82,13.6,4.3
E00139274,82,11.3,6.7
E00139275,73.8,17.7,8.5
E00139276,76.2,16.4,7.3
E00139278,78.6,16.4,5
E00139279,79.8,14.6,5.7
E00139280,79.4,12.4,8.2
E00139281,79.9,14.9,5.3
E00139282,74.2,20.6,5.2
E00139283,81.7,11.8,6.6
E00139284,78.9,18.5,2.6
E00139285,73.4,19.7,6.9
E00139286,86.5,10.8,2.8
E00139287,79.6,14.8,5.7
E00139672,72.8,16.7,10.5
E00139673,84.3,12.7,3
E00139674,69.8,20.6,9.7
E00139675,76,17.1,6.9
E00139676,69.8,15.8,14.4
E00139678,80.6,15,4.4
E00139679,72.9,21,6.1
E00139680,84.9,10.6,4.6
E00139681,77.5,18.2,4.3
E00139682,78.5,15.1,6.4
E00139684,73,19.3,7.7
E00139685,78.7,18.4,2.9
E00139686,78.4,15.8,5.8
E00139687,76.3,16.1,7.6
E00139688,77.6,15.8,6.6
E00139696,82.7,11.8,5.5
E00139709,85,11.1,3.9
E00139710,85.3,11,3.7
E00139711,87.8,10.2,2
E00139712,72.4,18.4,9.2
E00139713,72.2,19.2,8.6
E00139714,70.3,18.8,10.9
E00139715,68.5,19.5,12.1
E00139716,72.1,15.8,12.1
E00139717,60.5,26.5,13
E00139766,83.4,13.3,3.2
E00139767,85.7,12.1,2.2
E00139768,76.6,14.8,8.6
E00139769,71.6,18.5,10
E00139770,69.8,21.2,9
E00139771,67.3,17.2,15.5
E00139772,84.5,10.7,4.9
E00139773,84.1,13.5,2.4
E00139777,75.3,17.8,6.8
E00139824,83.8,12.5,3.7
E00139825,83.2,8.9,7.8
E00139826,77,16.2,6.8
E00139827,78.1,17.5,4.5
E00139828,76,17.2,6.8
E00139829,73,16.1,10.9
E00139830,69.3,18.3,12.4
E00139831,80.1,13.1,6.8
E00139833,76.7,16.6,6.6
E00140086,73.4,15.8,10.8
E00140087,79.1,16.8,4.1
E00140088,79.6,15.3,5.1
E00140089,43.4,36.9,19.7
E00140091,77.6,15.9,6.6
E00140097,56.8,31.5,11.6
E00140098,55.8,27.4,16.8
E00140099,77.2,18.3,4.6
E00140100,68.7,17.8,13.5
E00140102,76.5,15.3,8.2
E00140103,74.2,16.7,9.2
E00140104,71.3,19.4,9.3
E00140106,82.8,13.7,3.4
E00140107,72,19.3,8.6
E00140109,56.8,24.2,19
E00140112,67.5,22.1,10.4
E00140113,76.2,14.6,9.2
E00140165,68,19.5,12.5
E00140166,68.9,18.7,12.5
E00140167,69.6,18.2,12.1
E00140168,71.1,19.1,9.8
E00140169,74.1,15.8,10.1
E00140170,72,14.5,13.6
E00140171,78.2,15.8,6
E00140172,68,22.8,9.3
E00140173,52,27.6,20.4
E00140175,69.6,21.4,8.9
E00140176,67.7,18.4,13.9
E00140177,50.2,33.2,16.6
E00140178,71.6,18.8,9.5
E00140179,63.1,25.1,11.8
E00140180,66.7,20.2,13.1
