geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00071738,43.1,37.2,16.1,3.6
E00071739,44.1,36.6,16.6,2.8
E00071740,25.8,50,17.4,6.8
E00071741,31.1,42.4,18.9,7.6
E00071742,45.9,41.5,8.2,4.4
E00071743,31.6,44.9,19.1,4.4
E00071744,41.8,44,12.7,1.5
E00071745,11.7,51.7,27.5,9.2
E00071746,6.6,27.5,43.1,22.8
E00071747,15.2,40.9,29.5,14.4
E00071748,18.8,42,33.3,5.8
E00071749,12.8,30.5,36.2,20.6
E00071750,15.6,43,30.5,10.9
E00071751,12.7,47.6,25.4,14.3
E00071752,8.7,45.2,36.5,9.5
E00071753,11.7,34.2,41.7,12.5
E00071754,17.1,46.8,25.2,10.8
E00071755,5.7,33.6,45.1,15.6
E00071756,37.9,43.2,15.2,3.8
E00071757,30.8,43.3,18.3,7.7
E00071758,37,38.7,18.5,5.9
E00071759,24.4,37.8,26.9,10.9
E00071760,34.3,41.9,21,2.9
E00071761,43.1,35,19.5,2.4
E00071762,17.8,46.5,26.4,9.3
E00071763,35.3,38.7,19.3,6.7
E00071764,38.1,39.8,15.3,6.8
E00071765,40.3,38.7,17.6,3.4
E00071766,27.7,48.2,17,7.1
E00071767,50,39.3,7.1,3.6
E00071769,23,47.4,23.7,5.9
E00071770,16.8,49.7,27.1,6.5
E00071771,26.1,34.9,35.7,3.3
E00071772,42.9,41.3,11.9,4
E00071773,6,45,37,12
E00071774,11.8,41.9,34.4,11.8
E00071775,13.1,39.2,33.1,14.6
E00071776,14.8,38.3,33,13.9
E00071780,26.3,46.5,20.2,7
E00071781,41.4,36.3,19.1,3.2
E00071782,40.1,42.3,15.3,2.2
E00071783,35.9,49.3,10.6,4.2
E00071784,36,43.4,16.2,4.4
E00071788,10.7,53.3,24.6,11.5
E00071789,15,45.1,30.1,9.7
E00071790,13.3,34.5,34.5,17.7
E00071791,27.4,42.5,26.5,3.5
E00071792,30.3,47.9,13.4,8.4
E00071793,22.1,36.3,37.2,4.4
E00071794,17.1,28.6,38.1,16.2
E00071795,10.8,41,37.4,10.8
E00071796,37.6,41.9,17.9,2.6
E00071797,35.7,42,16.1,6.3
E00071798,29.6,52.2,11.3,7
E00071799,27.6,47.2,18.7,6.5
E00071800,18.4,52.4,23.3,5.8
E00071801,19.5,51.2,24.4,4.9
E00071802,30.8,45.4,17.7,6.2
E00071803,31.5,43.3,22.8,2.4
E00071804,45.1,41.4,11.3,2.3
E00071805,38.8,48.1,10.9,2.3
E00071806,38.6,37.9,19.3,4.3
E00071807,45.3,38.7,10.9,5.1
E00071809,30.1,42.3,23.6,4.1
E00071810,30.8,45.2,17.8,6.2
E00071820,37.8,35.4,23.2,3.7
E00071821,44.1,41.6,11.2,3.1
E00071824,19.5,59.3,21.2,0
E00071825,27.6,43.3,21.3,7.9
E00071826,34.3,45.3,16.8,3.6
E00071831,21.8,53.6,13.6,10.9
E00071832,26.7,51.7,15.5,6
E00071833,12.7,50,33.6,3.6
E00071835,37.6,35.3,24.8,2.3
E00071837,12.3,50,28.9,8.8
E00071838,12.8,48.6,29.4,9.2
E00071839,16.4,50.9,25.5,7.3
E00071847,25,48.2,17.9,8.9
E00071848,19.3,46.5,30.7,3.5
E00071849,48.9,47.3,3.3,0.5
E00071850,33.7,43.5,19.6,3.3
E00071851,29.3,48,19.5,3.3
E00071852,55.1,36.1,8.2,0.7
E00071853,47,35.9,14.5,2.6
E00071855,32.3,42.9,15.8,9
E00071856,19.6,43,24.3,13.1
E00071900,31.7,46.8,20.9,0.7
E00071901,12.7,50,30.6,6.7
E00071902,43.8,46.3,7.4,2.5
E00071903,32.8,53.8,8.4,5
E00071904,19,52.9,24,4.1
E00071905,36.3,39,19.2,5.5
E00071906,35.7,43.8,14.3,6.3
E00071907,53,31.3,15.7,0
E00071908,38,44.2,14,3.9
E00071909,28.6,48.4,20.6,2.4
E00071910,38.2,46.5,12.5,2.8
E00071911,34.4,43,18.8,3.9
E00071912,23.8,47.5,21.3,7.4
E00071913,18,38.5,36.1,7.4
E00071914,40.8,33,23.3,2.9
E00071915,14.3,50.4,24.8,10.5
E00071916,33.9,42.4,18.6,5.1
E00071917,8.9,43.9,33.3,13.9
E00071918,27.2,49.3,20.6,2.9
E00071919,45.6,42.1,11.4,0.9
E00071920,28.1,57.9,14,0
E00071921,21.3,43.4,30.9,4.4
E00071922,43.2,44.5,8.9,3.4
E00071923,18.3,45,29,7.6
E00071924,35.2,47.7,14.8,2.3
E00071925,35.6,55.1,5.9,3.4
E00071926,38.8,39.7,19,2.6
E00071927,45.8,44.9,7.5,1.9
E00071928,38.8,37.9,19,4.3
E00071929,45.5,41.6,10.4,2.6
E00071930,43.8,45.8,9.2,1.3
E00071931,15.3,41.1,33.1,10.5
E00071932,31.9,50,15.2,2.9
E00071933,29.9,33.9,29.9,6.3
E00071934,32.6,36.1,27.1,4.2
E00071935,32.6,43.3,18.4,5.7
E00071936,34.6,40.8,15.4,9.2
E00071937,34.2,40.8,20,5
E00071938,8,42,43,7
E00071939,39.4,45.9,12.8,1.8
E00071940,13.1,40.2,32.8,13.9
E00071941,36.1,41.7,21.3,0.9
E00071942,39.1,50.8,7,3.1
E00071943,12.5,47.4,32.9,7.2
E00071944,32.9,49.7,16.1,1.3
E00071946,44.4,33.3,14.3,7.9
E00071947,26.2,38.9,21.4,13.5
E00071948,18.4,37.7,33.3,10.5
E00071949,30.9,44.5,20.9,3.6
E00071950,47.6,45.2,4.8,2.4
E00071952,48.5,34.1,15.9,1.5
E00071953,29.7,51.4,17.6,1.4
E00071954,47.5,38.4,12.1,2
E00071955,39.8,44.3,14.8,1.1
E00071956,39,48.8,9.8,2.4
E00071957,14.5,40.5,33.6,11.5
E00071958,51.3,35.8,9.9,3
E00071959,49.3,40.7,9.3,0.7
E00071960,45,35.1,14.5,5.3
E00071961,15.5,42.6,36.4,5.4
E00071962,29.1,44.1,20.5,6.3
E00071963,53.5,30.7,11.4,4.4
E00071964,31.6,45.6,22.8,0
E00071965,20.4,61.1,13,5.6
E00071966,40.7,46.9,7.6,4.8
E00071967,33.1,37.2,23.1,6.6
E00071968,25.8,49.2,18.8,6.3
E00071969,37.7,53.1,8.3,0.9
E00071970,42.5,38.1,15.6,3.8
E00071971,39.2,40.9,15.8,4.1
E00071972,17.3,45.1,31.6,6
E00071973,38.7,42.3,15.3,3.6
E00071974,29.5,47.7,18.8,4
E00071975,45,45,7.9,2.1
E00071976,37.1,44.8,16.1,2.1
E00071977,37.9,46.6,9.5,6
E00071978,48.8,36.2,11.8,3.1
E00071979,41.2,37.2,17.6,4.1
E00071980,15.3,48.6,29.7,6.3
E00071981,16.7,43.9,31.1,8.3
E00071984,50,35.8,10.5,3.7
E00071985,15,40.7,37.2,7.1
E00071986,21.5,50,18.4,10.1
E00071987,28.3,46.9,17.7,7.1
E00071988,11.1,48.6,25.7,14.6
E00071989,31.7,41.3,19.8,7.1
