geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00071738,80.7,19.3,0
E00071739,99.3,0.7,0
E00071740,98.5,1.5,0
E00071741,99.2,0.8,0
E00071742,98.7,1.3,0
E00071743,100,0,0
E00071744,97,3,0
E00071745,99.2,0.8,0
E00071746,99.4,0.6,0
E00071747,100,0,0
E00071748,97.8,2.2,0
E00071749,100,0,0
E00071750,100,0,0
E00071751,100,0,0
E00071752,100,0,0
E00071753,100,0,0
E00071754,99.1,0.9,0
E00071755,100,0,0
E00071756,98.5,0.8,0.8
E00071757,68.6,31.4,0
E00071758,100,0,0
E00071759,89.9,9.2,0.8
E00071760,100,0,0
E00071761,88.8,11.2,0
E00071762,93.1,6.9,0
E00071763,100,0,0
E00071764,96.7,3.3,0
E00071765,88.2,11.8,0
E00071766,100,0,0
E00071767,54,46,0
E00071769,91.8,8.2,0
E00071770,87.2,12.8,0
E00071771,96.3,3.7,0
E00071772,74.8,25.2,0
E00071773,99,1,0
E00071774,97.9,2.1,0
E00071775,99.2,0,0.8
E00071776,100,0,0
E00071780,96.5,3.5,0
E00071781,99.4,0.6,0
E00071782,63.6,36.4,0
E00071783,62.4,37.6,0
E00071784,79.6,20.4,0
E00071788,100,0,0
E00071789,99.1,0.9,0
E00071790,98.3,1.7,0
E00071791,99.1,0.9,0
E00071792,92.6,7.4,0
E00071793,100,0,0
E00071794,100,0,0
E00071795,100,0,0
E00071796,94.9,5.1,0
E00071797,99.1,0.9,0
E00071798,79.3,20.7,0
E00071799,97.6,2.4,0
E00071800,96.1,3.9,0
E00071801,86.1,13.9,0
E00071802,92.2,7.8,0
E00071803,71,29,0
E00071804,83.8,16.2,0
E00071805,59.7,40.3,0
E00071806,74.6,25.4,0
E00071807,78.8,21.2,0
E00071809,86.9,13.1,0
E00071810,79.7,20.3,0
E00071820,91.6,8.4,0
E00071821,77.8,22.2,0
E00071824,99.2,0.8,0
E00071825,95.3,3.9,0.8
E00071826,97.1,2.9,0
E00071831,97.2,2.8,0
E00071832,100,0,0
E00071833,100,0,0
E00071835,87.2,12.8,0
E00071837,100,0,0
E00071838,99.1,0.9,0
E00071839,99.1,0.9,0
E00071847,100,0,0
E00071848,93,7,0
E00071849,7.1,92.9,0
E00071850,93.5,6.5,0
E00071851,79.7,20.3,0
E00071852,52.7,47.3,0
E00071853,50.4,49.6,0
E00071855,88.1,11.9,0
E00071856,98.1,1.9,0
E00071900,82.1,17.9,0
E00071901,99.2,0.8,0
E00071902,97.5,2.5,0
E00071903,98.3,1.7,0
E00071904,99.2,0.8,0
E00071905,93.2,6.8,0
E00071906,98.2,1.8,0
E00071907,70.2,29.8,0
E00071908,93.7,6.3,0
E00071909,99.2,0.8,0
E00071910,94.5,5.5,0
E00071911,100,0,0
