geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00071738,91.4,4.5,2.2,1,1
E00071739,92.7,3.5,2.7,1.1,0
E00071740,93.8,2.2,2.5,1.4,0
E00071741,91.4,6.4,1.2,0,0.9
E00071742,97.3,1.6,0.8,0.3,0
E00071743,95.9,3.3,0,0.8,0
E00071744,87,7.1,2,2.2,1.7
E00071745,95.7,2,1.6,0,0.8
E00071746,98.7,0.5,0.8,0,0
E00071747,96.3,1.7,1,0.3,0.7
E00071748,97.8,0.7,1.1,0.4,0
E00071749,97.7,1.1,0,1.1,0
E00071750,94.9,3,0.6,1.5,0
E00071751,97.8,1.9,0,0.3,0
E00071752,95.6,1,2.4,1,0
E00071753,97.6,1.7,0.7,0,0
E00071754,99.1,0.4,0.4,0,0
E00071755,93.4,3.5,3.1,0,0
E00071756,95.7,2.5,1.1,0.7,0
E00071757,96.5,2.5,1,0,0
E00071758,93.8,1.7,0,4.5,0
E00071759,97.6,1.2,1.2,0,0
E00071760,93.5,3.6,1.4,1.4,0
E00071761,92.9,3.5,2.1,1.4,0
E00071762,95.2,2,0.8,2,0
E00071763,92.5,5.2,0.7,1,0.7
E00071764,93.6,4,2.3,0,0
E00071765,91.2,4.6,1,1.6,1.6
E00071766,96.7,3.3,0,0,0
E00071767,93.2,5.2,0,1,0.5
E00071769,93.1,1.9,3.4,1.1,0.4
E00071770,93.2,2,0.9,1.4,2.6
E00071771,87.4,4.6,4.3,3.6,0.2
E00071772,85.1,8.4,4.4,2,0
E00071773,98.7,0.9,0.4,0,0
E00071774,98,1.5,0,0.5,0
E00071775,97.4,2.3,0,0.3,0
E00071776,98.1,0,0,0.4,1.6
E00071780,96.3,2.8,0,0,0.9
E00071781,91.1,5.3,1.7,1,1
E00071782,85.4,9.1,3.8,1.8,0
E00071783,84.5,8.2,4.5,2.7,0
E00071784,87.8,8.6,2.8,0.6,0.3
E00071788,98.8,1.2,0,0,0
E00071789,94.9,2.1,3,0,0
E00071790,95.3,4.4,0.4,0,0
E00071791,96,3.1,0,0,0.9
E00071792,94.3,2.7,3.1,0,0
E00071793,96.2,1.9,0,1.9,0
E00071794,99.2,0.4,0,0,0.4
E00071795,95.7,3,1.3,0,0
E00071796,87.8,5.4,2.9,3.2,0.7
E00071797,91.8,5.1,1,1.4,0.7
E00071798,87.6,5.6,4.9,2,0
E00071799,91.8,5.1,2.5,0.3,0.3
E00071800,95.3,3.8,0.9,0,0
E00071801,93.9,2.3,0.8,1.9,1.1
