geography_code,in_full_time_education-001,in_full_time_education-002
E00071738,24.3,75.7
E00071739,31.7,68.3
E00071740,29.6,70.4
E00071741,23.5,76.5
E00071742,26.1,73.9
E00071743,31.3,68.7
E00071744,32.4,67.6
E00071745,15.3,84.7
E00071746,10.6,89.4
E00071747,15.8,84.2
E00071748,13.5,86.5
E00071749,18.9,81.1
E00071750,24.8,75.2
E00071751,24.3,75.7
E00071752,16.8,83.2
E00071753,20.5,79.5
E00071754,12.7,87.3
E00071755,15.1,84.9
E00071756,22.9,77.1
E00071757,17.6,82.4
E00071758,26.4,73.6
E00071759,15.3,84.7
E00071760,25.1,74.9
E00071761,21.3,78.7
E00071762,11.5,88.5
E00071763,25.1,74.9
E00071764,22.7,77.3
E00071765,26.7,73.3
E00071766,18,82
E00071767,20.3,79.7
E00071769,9.5,90.5
E00071770,12.2,87.8
E00071771,24.2,75.8
E00071772,27.9,72.1
E00071773,19.8,80.2
E00071774,12.7,87.3
E00071775,17.7,82.3
E00071776,17.1,82.9
E00071780,15.2,84.8
E00071781,29.3,70.7
E00071782,23.3,76.7
E00071783,23.1,76.9
E00071784,31.6,68.4
E00071788,7.5,92.5
E00071789,12.2,87.8
E00071790,18.1,81.9
E00071791,13.3,86.7
E00071792,22.9,77.1
E00071793,17.8,82.2
E00071794,18.8,81.3
E00071795,13.6,86.4
E00071796,24.9,75.1
E00071797,17.1,82.9
E00071798,30.3,69.7
E00071799,29.2,70.8
E00071800,11.3,88.7
E00071801,14.6,85.4
E00071802,29.1,70.9
E00071803,23.9,76.1
E00071804,20.5,79.5
E00071805,25.7,74.3
E00071806,30.2,69.8
E00071807,25.7,74.3
E00071809,26.9,73.1
E00071810,27.5,72.5
E00071820,17.7,82.3
E00071821,23.8,76.2
E00071824,17.9,82.1
E00071825,18.5,81.5
E00071826,14.2,85.8
E00071831,18.3,81.7
E00071832,19.3,80.7
E00071833,10.7,89.3
E00071835,22.2,77.8
E00071837,9.7,90.3
E00071838,13.3,86.7
E00071839,13.7,86.3
E00071847,16.2,83.8
E00071848,12.7,87.3
E00071849,8.1,91.9
E00071850,14.2,85.8
E00071851,15.4,84.6
E00071852,18.7,81.3
E00071853,21.4,78.6
E00071855,21.1,78.9
E00071856,20.2,79.8
E00071900,22.2,77.8
E00071901,20.1,79.9
E00071902,20.7,79.3
E00071903,14.8,85.2
E00071904,18.1,81.9
E00071905,21.7,78.3
E00071906,34.4,65.6
E00071907,17.2,82.8
E00071908,18.5,81.5
E00071909,17.5,82.5
E00071910,20.8,79.2
E00071911,34,66
E00071912,15.6,84.4
E00071913,18.1,81.9
E00071914,29,71
E00071915,15.8,84.2
E00071916,26.6,73.4
E00071917,20.9,79.1
E00071918,21.1,78.9
E00071919,19.3,80.7
E00071920,6.8,93.2
E00071921,19.2,80.8
E00071922,25.4,74.6
E00071923,24.3,75.7
E00071924,24.9,75.1
E00071925,18.7,81.3
E00071926,24.6,75.4
E00071927,15.3,84.7
E00071928,19.4,80.6
E00071929,6.5,93.5
E00071930,19.3,80.7
E00071931,19.5,80.5
E00071932,22.3,77.7
E00071933,13.5,86.5
E00071934,23.3,76.7
E00071935,29.3,70.7
E00071936,21.8,78.2
E00071937,22.4,77.6
E00071938,19.8,80.2
E00071939,31.9,68.1
E00071940,12.8,87.2
E00071941,34.9,65.1
E00071942,20.2,79.8
E00071943,21.7,78.3
E00071944,19.8,80.2
E00071946,34.3,65.7
E00071947,38.5,61.5
E00071948,34,66
E00071949,22.3,77.7
E00071950,22.7,77.3
E00071952,24.7,75.3
E00071953,21.6,78.4
E00071954,18.4,81.6
E00071955,19.6,80.4
E00071956,24.8,75.2
E00071957,18.4,81.6
E00071958,21.2,78.8
E00071959,23.1,76.9
E00071960,25,75
E00071961,19.9,80.1
E00071962,10.7,89.3
E00071963,15.4,84.6
E00071964,15.9,84.1
E00071965,19.3,80.7
E00071966,26.5,73.5
E00071967,31.8,68.2
E00071968,20.8,79.2
E00071969,13.3,86.7
E00071970,30.6,69.4
E00071971,36.2,63.8
E00071972,25.9,74.1
E00071973,20.9,79.1
E00071974,23.3,76.7
E00071975,14.3,85.7
E00071976,29.6,70.4
E00071977,22,78
E00071978,20.2,79.8
E00071979,25.9,74.1
E00071980,17.7,82.3
E00071981,16.7,83.3
E00071984,24.9,75.1
E00071985,10,90
E00071986,22.3,77.7
E00071987,16.7,83.3
E00071988,8.1,91.9
E00071989,30.2,69.8
E00071990,25.9,74.1
E00071991,18.8,81.2
E00071992,4.7,95.3
E00071993,31.8,68.2
E00071994,24.5,75.5
E00071995,4.4,95.6
E00071996,24,76
E00071997,9.6,90.4
E00071998,23.2,76.8
E00071999,30.2,69.8
E00072000,11.2,88.8
E00072002,17.6,82.4
E00072003,22.2,77.8
E00072004,30.3,69.7
E00072005,21,79
E00072006,12.7,87.3
E00072007,14.9,85.1
E00072008,20.8,79.2
E00072009,26.2,73.8
E00072010,32.9,67.1
E00072011,23.2,76.8
E00072012,19.3,80.7
E00072013,33.3,66.7
E00072014,31.8,68.2
E00072015,29.4,70.6
E00072016,16.7,83.3
E00072017,14.2,85.8
E00072018,19.5,80.5
E00072019,16.7,83.3
E00072021,9.7,90.3
E00072022,22.5,77.5
E00072023,25.7,74.3
E00072024,18.4,81.6
E00072025,10.4,89.6
E00072027,17.1,82.9
E00072028,15.6,84.4
E00072029,21.2,78.8
E00072030,22.1,77.9
E00072031,29.9,70.1
E00072033,10.6,89.4
E00072034,8.7,91.3
E00072035,23.3,76.7
E00072036,10.4,89.6
E00072037,20.7,79.3
E00072038,10.7,89.3
E00072039,7,93
E00072040,20.5,79.5
E00072041,16.4,83.6
E00072042,14.2,85.8
E00072043,7.9,92.1
E00072044,12.1,87.9
E00072045,14.1,85.9
E00072046,19.4,80.6
E00072047,24.2,75.8
E00072048,23.1,76.9
E00072049,28.9,71.1
E00072050,21.6,78.4
E00072051,16.5,83.5
E00072052,30.9,69.1
E00072053,14.8,85.2
