geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00071738,4.9,39.4,55.6
E00071739,3.4,21.2,75.3
E00071740,3.8,21.1,75.2
E00071741,3.1,22.9,74
E00071742,2.5,31.9,65.6
E00071743,4.4,23.5,72.1
E00071744,8.9,23,68.1
E00071745,0.8,27.3,71.9
E00071746,3.6,15.8,80.6
E00071747,4.6,30.5,64.9
E00071748,1.4,39.9,58.7
E00071749,2.9,18.7,78.4
E00071750,3.1,23.4,73.4
E00071751,3.2,28.6,68.3
E00071752,4.1,22.8,73.2
E00071753,2.5,22.7,74.8
E00071754,0,36,64
E00071755,5,20,75
E00071756,1.6,40.3,58.1
E00071757,2.9,48,49
E00071758,3.3,28.3,68.3
E00071759,2.5,34.2,63.3
E00071760,8.6,25.7,65.7
E00071761,5.5,32,62.5
E00071762,3.8,36.6,59.5
E00071763,5.8,25,69.2
E00071764,5.1,31.4,63.6
E00071765,7.7,29.9,62.4
E00071766,1.8,27.2,71.1
E00071767,0.9,61.6,37.5
E00071769,3.7,36.6,59.7
E00071770,3.2,26.5,70.3
E00071771,2.5,24,73.6
E00071772,0.8,31.3,68
E00071773,2,27,71
E00071774,3.2,23.4,73.4
E00071775,2.3,28.5,69.2
E00071776,0.9,30.7,68.4
E00071780,0.9,38.9,60.2
E00071781,3.2,16.7,80.1
E00071782,6.7,31.9,61.5
E00071783,2.1,38.2,59.7
E00071784,5.8,27.3,66.9
E00071788,3.2,29,67.7
E00071789,2.6,33.9,63.5
E00071790,7,28.9,64
E00071791,0.9,36,63.2
E00071792,2.5,35,62.5
E00071793,4.5,24.3,71.2
E00071794,3.8,24.8,71.4
E00071795,0,25.4,74.6
E00071796,8.5,32.2,59.3
E00071797,4.3,36.5,59.1
E00071798,6.1,30.4,63.5
E00071799,4,21,75
E00071800,6.8,36.9,56.3
E00071801,6.2,27.9,65.9
E00071802,8.4,19.8,71.8
E00071803,4.1,21.1,74.8
E00071804,3.7,31.1,65.2
E00071805,6.3,33.1,60.6
E00071806,6.4,32.6,61
E00071807,5.9,28.7,65.4
E00071809,8.3,25.6,66.1
E00071810,4.8,29.3,66
E00071820,8.8,35,56.3
E00071821,7.5,42.9,49.7
E00071824,0.8,34.5,64.7
E00071825,4.8,31.2,64
E00071826,5.8,35.5,58.7
E00071831,2.8,38,59.3
E00071832,7.8,34.5,57.8
E00071833,4.5,24.1,71.4
E00071835,3.7,38.5,57.8
E00071837,4.5,28.6,67
E00071838,5.5,22,72.5
E00071839,0.9,25,74.1
E00071847,2.7,35.1,62.2
E00071848,0.9,30,69.1
E00071849,5.3,52.1,42.6
E00071850,3.3,33,63.7
E00071851,1.7,42.5,55.8
E00071852,4.8,55.5,39.7
E00071853,2.5,45.8,51.7
E00071855,6.6,30.7,62.8
E00071856,3.7,27.1,69.2
E00071900,5.8,31.2,63
E00071901,3.9,24,72.1
E00071902,4.1,33.6,62.3
E00071903,3.4,34.5,62.2
E00071904,5.6,28.8,65.6
E00071905,2.7,36,61.3
E00071906,9.5,17.2,73.3
E00071907,3,57,40
E00071908,5.4,43.4,51.2
E00071909,3.3,35.8,61
E00071910,6.2,35.6,58.2
E00071911,3.8,17.7,78.5
E00071912,5.6,40.3,54
E00071913,3.4,27.7,68.9
E00071914,3.8,26.4,69.8
E00071915,3.1,23.6,73.2
E00071916,4.3,23.9,71.8
E00071917,4.4,21.4,74.2
E00071918,2.9,25.9,71.2
E00071919,3.5,53,43.5
E00071920,1.7,42.1,56.2
E00071921,6.7,31.1,62.2
E00071922,7,35,58
E00071923,5.2,26.1,68.7
E00071924,4.8,31.7,63.5
E00071925,4.2,40.8,55
E00071926,4.4,31.9,63.7
E00071927,0.9,38,61.1
E00071928,7.8,47.8,44.3
E00071929,1.3,67.1,31.6
E00071930,6.5,39.9,53.6
E00071931,5.7,18.9,75.4
E00071932,5.2,41.5,53.3
E00071933,4,31.5,64.5
E00071934,4.2,35.7,60.1
E00071935,4.2,25.9,69.9
E00071936,5.5,26,68.5
E00071937,5.8,31.4,62.8
E00071938,4.1,20.4,75.5
E00071939,3.7,38.3,57.9
E00071940,1.6,24.6,73.8
E00071941,4.8,22.9,72.4
E00071942,3.9,43.4,52.7
E00071943,4.6,25.7,69.7
E00071944,7.3,42,50.7
E00071946,16.1,45.2,38.7
E00071947,8.7,34.1,57.1
E00071948,17.2,14.7,68.1
E00071949,7.7,30,62.3
E00071950,9.9,30.5,59.5
E00071952,8.9,49.6,41.5
E00071953,0,40.8,59.2
E00071954,7,49,44
E00071955,2.2,49.4,48.3
E00071956,8.1,40.7,51.2
E00071957,3.8,23.1,73.1
E00071958,4.4,46.7,48.9
E00071959,5,39.6,55.4
E00071960,6.8,40.9,52.3
E00071961,1.5,22.9,75.6
E00071962,4.7,37.5,57.8
E00071963,12.9,50.9,36.2
E00071964,5.9,50.6,43.5
E00071965,5.4,27,67.6
E00071966,8.2,34.7,57.1
E00071967,6.7,29.2,64.2
E00071968,4,33.3,62.7
E00071969,3,58.6,38.4
E00071970,10.3,41.7,48.1
E00071971,10.7,16.7,72.6
E00071972,7.6,25.8,66.7
E00071973,7.3,37.6,55
E00071974,12.2,27.7,60.1
E00071975,0,55.4,44.6
E00071976,4.8,37.7,57.5
E00071977,7,33,60
E00071978,5.5,39.1,55.5
E00071979,3.4,27.9,68.7
E00071980,1.9,30.8,67.3
E00071981,4.5,25,70.5
E00071984,5,39.4,55.6
E00071985,6.4,28.2,65.5
E00071986,3.8,27.2,69
E00071987,2.6,47.4,50
E00071988,4.8,29,66.2
E00071989,5.5,27.6,66.9
E00071990,6.6,10.7,82.8
E00071991,2.6,30.8,66.7
E00071992,3.7,37.8,58.5
E00071993,4,26.4,69.6
E00071994,3.4,33.1,63.5
E00071995,3.7,43.4,52.9
E00071996,6.3,11.1,82.5
E00071997,0,36.3,63.7
E00071998,1.7,33.6,64.7
E00071999,5.6,29.4,65.1
E00072000,4.2,22,73.7
E00072002,5.6,28,66.4
E00072003,4.7,35.7,59.7
E00072004,2.3,21.2,76.5
E00072005,1.8,40.5,57.7
E00072006,3.9,30.5,65.6
E00072007,3.5,45.2,51.3
E00072008,3.1,21.1,75.8
E00072009,4.5,30.1,65.4
E00072010,5.6,24.7,69.7
E00072011,10,20.9,69.1
E00072012,3.4,29.7,66.9
E00072013,6.8,19.5,73.7
E00072014,8.9,20.2,71
E00072015,12,23.3,64.7
E00072016,2.1,24.5,73.4
E00072017,2.5,37.3,60.2
E00072018,6.7,19,74.3
E00072019,2.4,30.6,66.9
E00072021,6.5,28.5,65
E00072022,4.3,8.6,87.2
E00072023,3.5,41.3,55.2
E00072024,2.9,34,63.1
E00072025,2.2,28.1,69.6
E00072027,1.5,43.3,55.2
E00072028,4.1,26.2,69.7
E00072029,3.8,16.9,79.2
E00072030,6.1,32,61.9
E00072031,7.4,32.2,60.3
E00072033,1.6,48,50.4
E00072034,0,47,53
E00072035,4.5,14.6,80.8
E00072036,4.2,28.6,67.2
E00072037,5.1,46.8,48.1
E00072038,0,35.9,64.1
E00072039,2.2,70.9,26.9
E00072040,2.3,41.4,56.4
E00072041,3.6,44.3,52.1
E00072042,2.5,33.3,64.2
E00072043,2.4,32.5,65
E00072044,7.7,32.9,59.4
E00072045,2.5,41.7,55.8
E00072046,2.8,38.2,59
E00072047,3.1,43.8,53.1
E00072048,5.2,34.8,60
E00072049,5.3,27.4,67.3
E00072050,4.3,22.6,73
E00072051,7.5,25.8,66.7
E00072052,3.4,31,65.5
E00072053,1.5,23.3,75.2
E00072054,2.4,30.9,66.7
E00072055,4.5,19.3,76.1
E00072056,6.3,25.4,68.3
E00072057,2.7,22.5,74.8
E00072058,3.2,19.4,77.4
E00072059,5.1,24.1,70.8
E00072060,0,43.6,56.4
E00072061,3.5,20.2,76.3
E00072062,2.9,32.7,64.4
E00072108,16.4,22.1,61.5
E00072109,19.4,28.8,51.8
E00072115,4.5,69.1,26.4
E00072124,8.1,43.7,48.1
E00072126,5,37.9,57.1
E00072127,10.1,25.5,64.4
E00072128,9.5,30.5,60
E00072129,7.2,46.4,46.4
E00072130,7.3,28.2,64.5
E00072131,10.3,31,58.7
E00072132,4.6,31.6,63.8
E00072133,10,39.4,50.6
E00072134,9.5,37.3,53.2
E00072135,0,85.3,14.7
E00072136,12.4,27.3,60.2
E00072137,8.3,27.5,64.2
E00072151,11.2,27.1,61.7
E00072152,9.6,34.8,55.7
E00072153,10.1,37.8,52.1
E00072154,9.4,34.6,55.9
E00072314,6.4,56.9,36.7
E00072315,1.4,23.9,74.6
E00072316,5.8,17.3,77
E00072317,2.7,21.8,75.5
E00072318,4.7,37,58.3
E00072319,4.4,39.7,55.9
E00072320,4.3,37.4,58.3
E00072321,2.5,35.8,61.7
E00072322,5.9,43,51.1
E00072323,3.4,30.5,66.1
E00072324,5.1,33.3,61.6
E00072325,3.3,34.2,62.5
E00072326,11.7,11.7,76.6
E00072327,0.8,30.3,68.9
E00072328,2.8,36.8,60.4
E00072329,2.5,37.3,60.2
E00072330,5.1,35,59.8
E00072331,0.8,23.1,76.2
E00072332,3.1,39.4,57.5
E00072333,1,31,68
E00072334,5.1,20.5,74.4
E00072335,6.7,33.7,59.6
E00072336,3.5,31.6,64.9
E00072337,4.5,38.2,57.3
E00072338,0,15.3,84.7
E00072339,1.4,20.1,78.4
E00072340,6.2,45.2,48.6
E00072341,7.8,41.7,50.4
E00072342,4.5,42.9,52.6
E00072343,4,38.4,57.6
E00072344,2.3,23,74.7
E00072345,4,53.2,42.7
E00072346,6.2,45.4,48.5
E00072347,0,67,33
E00072348,1.8,28.9,69.3
E00072349,8.3,40.3,51.4
E00072350,15.4,43.4,41.2
E00072351,7.3,41.1,51.6
E00072352,13,38.2,48.8
E00072353,7.3,33.1,59.7
E00072354,4.1,51.4,44.6
E00072355,3.7,49.4,46.9
E00072356,3.3,36.7,60
E00072357,1.4,36.1,62.5
E00072358,7.1,23.2,69.7
E00072359,2.5,29.4,68.1
E00072360,2.5,33.6,63.9
E00072361,3.7,31.8,64.5
E00072363,1.8,32.5,65.8
E00072364,5.1,36.8,58.1
E00072365,5.6,34.1,60.3
E00072366,5.3,30.7,64
E00072367,4.6,47.3,48.1
E00072368,4.8,37.9,57.3
E00072369,3.8,51.9,44.2
E00072370,5.8,28.9,65.3
E00072371,0,22.4,77.6
E00072372,2.7,33,64.3
E00072373,0,28.5,71.5
E00072374,4,35.5,60.5
E00072375,1.6,27.6,70.9
E00072376,1,46.7,52.4
E00072377,6.5,32.5,61
E00072378,5.1,25.4,69.5
E00072379,5.6,23.8,70.6
E00072380,1.8,24.3,73.9
E00072381,1.5,21.3,77.2
E00072382,1.6,29.8,68.5
E00072383,3.8,38.3,57.9
E00072384,0,77,23
E00072385,4.5,24.8,70.7
E00072386,3.1,23.6,73.2
E00072387,0,34.6,65.4
E00072388,3.9,42.7,53.4
E00072389,0,30.7,69.3
E00072390,4.5,28.8,66.7
E00072391,3.2,40,56.8
E00072392,6.2,36.3,57.5
E00072393,9.1,23.1,67.8
E00072394,1.4,32.9,65.7
E00072395,4.7,23.3,72.1
E00072479,12.9,21.6,65.5
E00072480,9.6,26.3,64
E00072481,1.4,38.7,59.9
E00072483,4.1,41.8,54.1
E00072485,4.8,43.7,51.6
E00072486,7,32.3,60.8
E00072487,6,51,43
E00072488,5.8,52.6,41.6
E00072489,11.5,36.6,51.9
E00072490,6.3,20.9,72.8
