geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00000577,30.1,69.9
E00000609,25,75
E00000769,47.4,52.6
E00000770,43.6,56.4
E00000771,44.3,55.7
E00000772,40.7,59.3
E00000773,25.8,74.2
E00000774,36.5,63.5
E00000775,51.3,48.7
E00000776,41,59
E00000777,44.2,55.8
E00000778,44.8,55.2
E00000779,49.7,50.3
E00000780,52.1,47.9
E00000781,32.7,67.3
E00000782,43.6,56.4
E00000783,34.5,65.5
E00000785,55.6,44.4
E00000786,42.7,57.3
E00000787,38.4,61.6
E00000788,47.1,52.9
E00000789,29.4,70.6
E00000790,32.6,67.4
E00000791,38.9,61.1
E00000792,30.6,69.4
E00000793,45.4,54.6
E00000794,36.1,63.9
E00000795,39.4,60.6
E00000796,33.2,66.8
E00000797,38.6,61.4
E00000798,41.2,58.8
E00000799,45.1,54.9
E00000800,39.7,60.3
E00000801,35,65
E00000802,39.8,60.2
E00000803,40.6,59.4
E00000804,52.2,47.8
E00000805,43.3,56.7
E00000806,53.8,46.2
E00000810,42.3,57.7
E00000813,42.3,57.7
E00000814,39.9,60.1
E00000815,43.9,56.1
E00000816,48.7,51.3
E00000817,51,49
E00000818,37.2,62.8
E00000871,51.2,48.8
E00000872,23.6,76.4
E00000873,68.9,31.1
E00000874,37.9,62.1
E00000876,64.8,35.2
E00000877,61,39
E00000878,47,53
E00000881,25.2,74.8
E00000882,43.6,56.4
E00000883,43.4,56.6
E00000884,32.2,67.8
E00000885,36.2,63.8
E00000886,59.7,40.3
E00000887,33.2,66.8
E00000889,23,77
E00000891,38.1,61.9
E00000892,42.3,57.7
E00000893,40.7,59.3
E00000895,57.1,42.9
E00000896,19.1,80.9
E00000898,45.5,54.5
E00000899,50.2,49.8
E00000901,40.3,59.7
E00000902,28.3,71.7
E00000903,28,72
E00000905,57.6,42.4
E00000907,57.3,42.7
E00000909,47.3,52.7
E00000910,54.9,45.1
E00000911,23.2,76.8
E00000912,28.6,71.4
E00000913,35.8,64.2
E00000915,32.8,67.2
E00000916,50.8,49.2
E00000917,39.8,60.2
E00000918,28.6,71.4
E00000919,52.6,47.4
E00000920,41.3,58.7
E00000921,32.2,67.8
E00001028,57.5,42.5
E00001030,59.6,40.4
E00001031,66.9,33.1
E00001035,44.8,55.2
E00001038,61.8,38.2
E00001046,67.4,32.6
E00001057,63.6,36.4
E00001540,51.2,48.8
E00001543,44,56
E00001544,29.7,70.3
E00001545,52,48
E00001546,51,49
E00001547,45.1,54.9
E00001548,36.3,63.7
E00001549,30.2,69.8
E00001550,48.1,51.9
E00001551,48.9,51.1
E00001552,29.2,70.8
E00001553,42.9,57.1
E00001555,29.3,70.7
E00001556,62.8,37.2
E00001557,48.5,51.5
E00001559,49,51
E00001562,37.7,62.3
E00001580,48.3,51.7
E00001582,38.1,61.9
E00001583,36.8,63.2
E00001584,39.2,60.8
E00001585,51.8,48.2
E00001586,36,64
E00001587,45.1,54.9
E00001588,47.3,52.7
E00001589,48.6,51.4
E00001590,35.8,64.2
E00004492,53.4,46.6
E00004493,26.2,73.8
E00004494,34.7,65.3
E00004495,55.6,44.4
E00004496,59.3,40.7
E00004497,23.8,76.2
E00004498,30.1,69.9
E00004499,58.7,41.3
E00004500,17.4,82.6
E00004501,20,80
E00004502,24.3,75.7
E00004503,20.3,79.7
E00004504,66.4,33.6
E00004505,30.3,69.7
E00004506,28.3,71.7
E00006910,34.3,65.7
E00006911,25.7,74.3
E00006912,30.2,69.8
E00006913,39.2,60.8
E00006914,27,73
E00006915,41.4,58.6
E00006916,38.8,61.2
E00006917,30.1,69.9
E00006918,38.9,61.1
E00006920,42,58
E00006921,49,51
E00006922,47.9,52.1
E00006923,38.7,61.3
E00006924,44.2,55.8
E00006925,44.9,55.1
E00006926,58.9,41.1
E00006927,40.6,59.4
E00006928,38.5,61.5
E00006929,41.7,58.3
E00006930,39,61
E00006931,51.5,48.5
E00006932,44.8,55.2
E00006933,45.7,54.3
E00006934,35.3,64.7
E00006935,45.5,54.5
E00006936,40.4,59.6
E00006937,32.7,67.3
E00006938,32.9,67.1
E00006939,36,64
E00006940,34.4,65.6
E00006941,39.1,60.9
E00006942,33.5,66.5
E00006943,40.4,59.6
E00006944,35.7,64.3
E00006945,51.1,48.9
E00006946,45.7,54.3
E00006947,30.1,69.9
E00006948,41.2,58.8
E00007416,44.9,55.1
E00007434,43.4,56.6
E00007436,49.8,50.2
E00007438,51.5,48.5
E00007439,42.8,57.2
E00007441,54.3,45.7
E00007442,39.5,60.5
E00007444,53.1,46.9
E00007445,43.8,56.2
E00007446,52.9,47.1
E00007447,46.6,53.4
E00007448,47.2,52.8
E00007449,37.6,62.4
E00007450,50.9,49.1
E00007451,29.1,70.9
E00007584,52.1,47.9
E00007585,29.5,70.5
E00007586,44.9,55.1
E00007587,32.6,67.4
E00007588,32.6,67.4
E00007589,34.2,65.8
E00007590,31.5,68.5
E00007591,47.8,52.2
E00007594,32.5,67.5
E00007595,43.1,56.9
E00007607,54.9,45.1
E00007613,33.4,66.6
E00007614,54.7,45.3
E00007616,22.1,77.9
E00007617,52.8,47.2
E00007618,51.4,48.6
E00007619,37.5,62.5
E00007620,53.6,46.4
E00007621,39.4,60.6
E00007708,44,56
E00007712,47,53
E00007732,52.1,47.9
E00007739,51.4,48.6
E00007743,42.6,57.4
E00008537,20.4,79.6
E00008538,19.8,80.2
E00008539,20.3,79.7
E00008540,33.8,66.2
E00008542,26.2,73.8
E00008543,26.1,73.9
E00008544,31,69
E00008545,18.4,81.6
E00008548,16.6,83.4
E00008549,19.9,80.1
E00008550,20.6,79.4
E00008552,30.3,69.7
E00008554,23.3,76.7
E00008555,16.7,83.3
E00008557,35.1,64.9
E00008558,36.9,63.1
E00008559,15.7,84.3
E00008560,24.1,75.9
E00008561,32.5,67.5
E00008563,30.5,69.5
E00008570,24.6,75.4
E00008576,28.8,71.2
E00008577,23.8,76.2
E00008578,20.2,79.8
E00008984,39.3,60.7
E00008988,25.6,74.4
E00008992,25.5,74.5
E00008996,28.6,71.4
E00009016,29.2,70.8
E00009025,30.7,69.3
E00009029,27.8,72.2
E00009832,55.3,44.7
E00009833,53.6,46.4
E00009834,38.7,61.3
E00009835,54.2,45.8
E00009836,36,64
E00009837,31.1,68.9
E00009838,52.2,47.8
E00009839,41.1,58.9
E00009840,45.1,54.9
E00009841,65.5,34.5
E00009842,38.9,61.1
E00009843,58.2,41.8
E00009844,57,43
E00009845,42.9,57.1
E00009846,60.9,39.1
E00009847,54.3,45.7
E00009848,41.1,58.9
E00009849,49.4,50.6
E00009850,47.5,52.5
E00009851,64.8,35.2
E00009852,52.5,47.5
E00009853,38.2,61.8
E00009854,66.4,33.6
E00009855,39.4,60.6
E00009856,33.8,66.2
E00009857,58.5,41.5
E00009858,38.6,61.4
E00009859,49,51
E00009860,48.5,51.5
E00009861,54.9,45.1
E00009862,38.4,61.6
E00009863,52.4,47.6
E00009864,47.5,52.5
E00009865,40.3,59.7
E00009866,56.7,43.3
E00009867,38.3,61.7
E00009868,39.1,60.9
E00009869,29.8,70.2
E00009870,30.4,69.6
E00009871,25.5,74.5
E00009872,20.5,79.5
E00009873,29.6,70.4
E00009874,31.9,68.1
E00009875,28.6,71.4
E00009876,34.2,65.8
E00009877,26.8,73.2
E00009878,29.6,70.4
E00009879,35.1,64.9
E00009880,38.1,61.9
E00009881,30.7,69.3
E00009882,26.3,73.7
E00009883,29.4,70.6
E00009884,26.5,73.5
E00009885,27.1,72.9
E00009886,21,79
E00009887,37.9,62.1
E00009888,30.1,69.9
E00009889,44.2,55.8
E00009890,32.8,67.2
E00009892,37.3,62.7
E00009893,33,67
E00009894,47,53
E00009895,33,67
E00009896,33,67
E00009897,54.7,45.3
E00009898,35.1,64.9
E00009899,32.3,67.7
E00009900,30.9,69.1
E00009901,35.9,64.1
E00009902,30.4,69.6
E00009903,30.2,69.8
E00009904,43.2,56.8
E00009905,24.9,75.1
E00009945,12.7,87.3
E00009946,35.8,64.2
E00009947,25.5,74.5
E00009948,50.5,49.5
E00009949,54.9,45.1
E00009950,28.9,71.1
E00009951,46.2,53.8
E00009952,48,52
E00009953,34,66
E00009954,51,49
E00009955,38.2,61.8
E00009956,37.3,62.7
E00009957,37.8,62.2
E00009958,50,50
E00009959,40.3,59.7
E00009960,46.6,53.4
E00009961,38.6,61.4
E00009962,33.2,66.8
E00009963,36.1,63.9
E00009964,41.5,58.5
E00009965,41.1,58.9
E00009967,32.6,67.4
E00009968,47.4,52.6
E00009969,33.9,66.1
E00009970,36.1,63.9
E00009971,40.8,59.2
E00009972,44.2,55.8
E00009973,32.2,67.8
E00009974,43.3,56.7
E00009975,34.6,65.4
E00009976,35.6,64.4
E00009978,30.4,69.6
E00009979,30.6,69.4
E00009980,36.2,63.8
E00009982,29.7,70.3
E00009983,46.9,53.1
E00009984,36.9,63.1
E00009985,20,80
E00009986,54.9,45.1
E00009987,34.6,65.4
E00009988,49.3,50.7
E00009990,50.3,49.7
E00009991,53.6,46.4
E00009992,57,43
E00009993,57.8,42.2
E00009994,68,32
E00009995,44.2,55.8
E00009996,30.4,69.6
E00009997,23.3,76.7
E00009998,45.9,54.1
E00009999,39.2,60.8
E00010000,33.3,66.7
E00010001,47.1,52.9
E00010002,42.7,57.3
E00010003,32.4,67.6
E00010004,30.8,69.2
E00010005,47.6,52.4
E00010006,59.3,40.7
E00010007,35.8,64.2
E00010008,62.6,37.4
E00010009,38.6,61.4
E00010010,55.5,44.5
E00010011,63.9,36.1
E00010012,68.7,31.3
E00010013,62.9,37.1
E00010014,56.5,43.5
E00010015,37.7,62.3
E00010016,56,44
E00010017,34.6,65.4
E00010018,30.1,69.9
E00010019,35.7,64.3
E00010021,33.8,66.2
E00010022,29.4,70.6
E00010023,30.2,69.8
E00010024,59.1,40.9
E00010026,22.9,77.1
E00010027,26.5,73.5
E00010029,33.5,66.5
E00010030,33,67
E00010032,36.2,63.8
E00010033,25.1,74.9
E00010035,25.6,74.4
E00010036,29.5,70.5
E00010037,32.2,67.8
E00010038,30.5,69.5
E00010039,28.1,71.9
E00010041,29.4,70.6
E00010042,27.9,72.1
E00010043,28.2,71.8
E00010044,31.2,68.8
E00010045,31.1,68.9
E00010046,24.3,75.7
E00010047,29.2,70.8
