geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00000577,50.2,5.2,44.5
E00000609,65.2,5.4,29.4
E00000769,70.8,4.7,24.5
E00000770,58.3,3.9,37.8
E00000771,55,2.7,42.4
E00000772,60.8,6.4,32.8
E00000773,52.8,5.9,41.3
E00000774,58.2,7.4,34.4
E00000775,65.6,4.6,29.8
E00000776,62.5,3.7,33.8
E00000777,57.2,2.7,40.2
E00000778,57.7,3.8,38.5
E00000779,57.7,3.4,38.9
E00000780,59.2,4.5,36.2
E00000781,39.4,2.1,58.6
E00000782,57.4,6,36.7
E00000783,64.7,5.8,29.5
E00000785,57.1,3.7,39.2
E00000786,53.7,1.8,44.4
E00000787,63,4.8,32.2
E00000788,53.9,3.3,42.7
E00000789,52.3,4.1,43.7
E00000790,55.9,10,34.1
E00000791,60.9,6.1,33
E00000792,61.4,8,30.5
E00000793,60.9,9.9,29.2
E00000794,52.1,7.3,40.6
E00000795,67.1,6.6,26.2
E00000796,52.8,4.5,42.7
E00000797,61.7,3,35.3
E00000798,71.1,3.3,25.5
E00000799,64.7,7.5,27.8
E00000800,58.1,5.6,36.3
E00000801,67.3,5.3,27.3
E00000802,55.3,5.9,38.7
E00000803,74.5,4,21.5
E00000804,66.7,3.5,29.9
E00000805,73.7,3.2,23.1
E00000806,69.4,3.8,26.8
E00000810,67.3,3.2,29.5
E00000813,64.2,4.1,31.8
E00000814,66.5,3.2,30.3
E00000815,64.4,5.4,30.2
E00000816,63.8,2.6,33.6
E00000817,61.8,1.7,36.4
E00000818,54.7,3.8,41.5
E00000871,67.6,3.1,29.3
E00000872,30.7,8,61.3
E00000873,61.8,5.4,32.9
E00000874,44.6,4.1,51.3
E00000876,56.3,1.6,42
E00000877,64.2,1.7,34.1
E00000878,70.6,4,25.4
E00000881,56.4,8,35.6
E00000882,54.3,5.2,40.5
E00000883,70.7,3.3,26
E00000884,46.9,5.7,47.4
E00000885,56.7,9.9,33.5
E00000886,65.1,2.9,32
E00000887,56.3,7.5,36.3
E00000889,46.2,7.6,46.2
E00000891,72.9,3.8,23.3
E00000892,67.6,4,28.3
E00000893,67.1,3.5,29.4
E00000895,69.1,2.9,28.1
E00000896,41.1,6.5,52.3
E00000898,50,2.4,47.6
E00000899,66.2,4.5,29.4
E00000901,70.7,3.9,25.3
E00000902,58.1,7.4,34.5
E00000903,73.1,5.7,21.1
E00000905,65.2,3.6,31.2
E00000907,63.6,3.3,33.1
E00000909,64.5,3.8,31.8
E00000910,66.9,2.2,30.9
E00000911,80.3,3.2,16.5
E00000912,62.9,4.6,32.5
E00000913,33.8,1.9,64.3
E00000915,69.6,6.1,24.3
E00000916,66,5.3,28.7
E00000917,54.9,6.2,38.9
E00000918,62.6,4.7,32.6
E00000919,64.2,2.6,33.2
E00000920,65,5.7,29.3
E00000921,57.9,6.2,36
E00001028,54,2.7,43.3
E00001030,70.1,1.7,28.2
E00001031,64.3,2.4,33.3
E00001035,77.4,2.4,20.2
E00001038,63.1,1.7,35.2
E00001046,61.8,1.1,37.2
E00001057,56,0.3,43.7
E00001540,71,2.4,26.5
E00001543,51.5,2.3,46.3
E00001544,56.6,7.9,35.5
E00001545,58.6,4.1,37.3
E00001546,69,2.5,28.5
E00001547,59,3.3,37.7
E00001548,51.6,6.7,41.7
E00001549,48.4,5.4,46.2
E00001550,59.2,5.6,35.1
E00001551,54,3.5,42.5
E00001552,43.5,9.4,47.1
E00001553,57.5,5.4,37
E00001555,60.6,5.1,34.3
E00001556,57.1,1.2,41.6
E00001557,45.6,6.2,48.2
E00001559,55.9,3.6,40.5
E00001562,56.4,8.9,34.7
E00001580,58.8,5.6,35.6
E00001582,67.5,4.4,28.2
E00001583,63,7.6,29.4
E00001584,71.1,4.4,24.6
E00001585,62.5,1.6,36
E00001586,69,5.2,25.8
E00001587,62.9,4.3,32.8
