geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00000577,74.6,21,4.4
E00000609,65.5,26.7,7.8
E00000769,67.2,30.2,2.6
E00000770,73.7,22.5,3.8
E00000771,66.4,25.6,8.1
E00000772,62.2,31.3,6.6
E00000773,74,16.9,9.2
E00000774,65.5,25.9,8.5
E00000775,69.9,27.2,2.9
E00000776,73,21.5,5.5
E00000777,76.1,15.9,8
E00000778,68.8,27.4,3.8
E00000779,79.8,17.4,2.8
E00000780,84.9,11.8,3.3
E00000781,79.5,13.3,7.1
E00000782,61.3,34,4.7
E00000783,67.1,30,2.9
E00000785,80.9,15.1,4.1
E00000786,81.4,15.8,2.8
E00000787,74.8,21.8,3.5
E00000788,72.1,22.5,5.4
E00000789,71.2,19.3,9.4
E00000790,47.7,43.5,8.9
E00000791,61.6,34.3,4.1
E00000792,56.8,36.4,6.8
E00000793,76.6,21.7,1.7
E00000794,79.6,13.6,6.8
E00000795,69.8,25.8,4.4
E00000796,76.5,15.6,7.8
E00000797,82.1,14.1,3.8
E00000798,70.1,25.5,4.4
E00000799,74.1,24.1,1.7
E00000800,73.9,22,4.1
E00000801,63.4,31.2,5.4
E00000802,78.1,16.3,5.6
E00000803,76.7,19.8,3.6
E00000804,78.4,18.2,3.4
E00000805,72,26,2
E00000806,75.7,21.6,2.7
E00000810,73.2,24.3,2.5
E00000813,60.4,36.8,2.8
E00000814,82.2,16.4,1.5
E00000815,68.5,24.4,7.2
E00000816,73.7,20.8,5.5
E00000817,84.4,13.1,2.6
E00000818,62.5,34.7,2.8
E00000871,74.7,21.5,3.8
E00000872,73.2,19.7,7.1
E00000873,80,17.1,2.9
E00000874,76.2,14.1,9.7
E00000876,85,14,0.9
E00000877,81.5,14.6,4
E00000878,66.2,31.2,2.7
E00000881,75.7,19.8,4.5
E00000882,74.9,20.7,4.4
E00000883,78.7,16.8,4.4
E00000884,78.8,16,5.2
E00000885,78.6,17.7,3.7
E00000886,66.7,29.8,3.6
E00000887,73.9,22.8,3.3
E00000889,77.1,13.5,9.4
E00000891,53.9,42.8,3.3
E00000892,79.8,15.9,4.3
E00000893,68.9,21.9,9.2
E00000895,85.9,13.3,0.9
E00000896,76.1,18.6,5.3
E00000898,88.2,8,3.8
E00000899,78.2,17.4,4.5
E00000901,67,27.5,5.4
E00000902,60.6,32,7.5
E00000903,65.2,32.4,2.4
E00000905,84.6,13.5,1.9
E00000907,78,20.1,1.9
E00000909,76.9,19.3,3.8
E00000910,85.8,13,1.2
E00000911,52.5,43.1,4.4
E00000912,67.6,27.7,4.7
E00000913,80.6,15.6,3.7
E00000915,77.4,21.5,1
E00000916,69.7,27.5,2.8
E00000917,61.4,32.7,5.9
E00000918,67,29.9,3
E00000919,79.7,18.7,1.6
E00000920,67.8,28.1,4.1
E00000921,66.8,25.1,8.2
E00001028,71.4,26.1,2.5
E00001030,73.6,25.1,1.3
E00001031,88.4,9.8,1.8
E00001035,67.4,30.8,1.8
E00001038,85.4,14.2,0.3
E00001046,82.1,15.7,2.2
E00001057,78.7,20.3,1
E00001540,60.3,38.2,1.5
E00001543,70.9,16.7,12.4
E00001544,61.5,30.8,7.7
E00001545,84.2,11.9,4
E00001546,75.6,21.5,3
E00001547,73.9,22.7,3.4
E00001548,79.3,15.8,5
E00001549,63.1,33.7,3.2
E00001550,74.9,22.3,2.8
E00001551,77.3,17.2,5.4
E00001552,75.9,16.1,8
E00001553,74.1,21.1,4.8
E00001555,81.3,14.1,4.6
E00001556,84.3,13.7,2
E00001557,85.9,12.2,1.8
E00001559,74.3,20.6,5
E00001562,49.8,44.6,5.5
E00001580,73.8,23.6,2.6
E00001582,62.8,34.4,2.8
E00001583,68.5,21.3,10.1
E00001584,59.5,39.3,1.2
E00001585,74.4,21.5,4.1
E00001586,60.8,35.3,3.9
E00001587,58.3,37.6,4.1
E00001588,76.5,17.9,5.6
E00001589,81.3,17,1.7
E00001590,60.2,36.2,3.6
E00004492,82.1,16.4,1.5
E00004493,77.3,14.9,7.8
E00004494,75.2,19.7,5.1
E00004495,82.9,14.7,2.3
E00004496,85,13.9,1
E00004497,80.8,10.3,9
E00004498,80.3,11.5,8.2
E00004499,89.3,10.7,0
E00004500,71.7,20.7,7.6
E00004501,83.3,10.2,6.5
E00004502,69.1,18.1,12.7
E00004503,76.3,18.3,5.4
E00004504,83,15.5,1.5
E00004505,78.2,16.2,5.6
E00004506,82.1,11.8,6.2
E00006910,52.9,37.1,10
E00006911,74.4,21.1,4.5
E00006912,56.8,36.5,6.8
E00006913,62.9,33.2,3.9
E00006914,56.2,37,6.9
E00006915,81.2,15.5,3.3
E00006916,63.5,32.6,4
E00006917,57.4,39.3,3.3
E00006918,66.1,31.5,2.4
E00006920,56.3,37.4,6.4
E00006921,74.6,22.8,2.5
E00006922,72.4,22.5,5.1
E00006923,74.1,24.4,1.5
E00006924,57.4,39.8,2.8
E00006925,60.5,36.4,3.1
E00006926,78.5,19.2,2.3
E00006927,77,19.5,3.5
E00006928,75,19.5,5.5
E00006929,56.7,40.6,2.8
E00006930,54.7,38.5,6.8
E00006931,73.5,22.6,3.9
E00006932,65.9,32.6,1.5
E00006933,69.4,28.7,1.9
E00006934,68.2,26.6,5.2
E00006935,66.8,30.8,2.4
E00006936,67.8,31,1.2
E00006937,39.6,45.5,14.8
E00006938,78.2,20.5,1.3
E00006939,64.3,31.7,4.1
E00006940,45.3,49.4,5.3
E00006941,60.2,35.8,4.1
E00006942,73,24.3,2.7
E00006943,67.5,28.7,3.8
E00006944,69.1,26,4.9
E00006945,62.3,36.4,1.3
E00006946,70.8,27.9,1.3
E00006947,50.7,47.9,1.4
E00006948,53.1,44.4,2.5
E00007416,70.9,25.3,3.8
E00007434,76.5,20.4,3.2
E00007436,70.8,27.3,1.9
E00007438,81,17,1.9
E00007439,61.9,34.3,3.8
E00007441,80,17.8,2.2
E00007442,53.7,41.2,5.1
E00007444,75.9,20.2,3.9
E00007445,82.1,10.9,7
E00007446,75.8,20.8,3.4
E00007447,67.7,28,4.3
E00007448,76.9,19.4,3.6
E00007449,71.2,25.7,3.1
E00007450,43.6,52.3,4.1
E00007451,66,29.6,4.4
E00007584,76.3,22,1.8
E00007585,58.9,30.9,10.2
E00007586,64.8,31.4,3.8
E00007587,62,33.5,4.5
E00007588,67.2,25,7.8
E00007589,60.8,33.4,5.7
E00007590,78.7,18.1,3.2
E00007591,84.2,14.8,0.9
E00007594,76.3,16.2,7.5
E00007595,76.7,20,3.3
E00007607,71.4,24.7,3.9
E00007613,51.6,40.3,8.1
E00007614,84.7,13.9,1.4
E00007616,44.4,41.3,14.2
E00007617,84.5,14.2,1.3
E00007618,71.6,25.5,2.9
E00007619,59.1,27.3,13.6
E00007620,74,20.8,5.2
E00007621,52.4,40.3,7.3
E00007708,74.1,22.2,3.7
E00007712,73,23.9,3.1
E00007732,72.4,25.3,2.3
E00007739,72.8,22.5,4.7
E00007743,72.5,21.6,5.9
E00008537,57.5,27.8,14.7
E00008538,78.7,19.5,1.8
E00008539,70.5,25.5,4.1
E00008540,81.7,15,3.3
E00008542,72,25.7,2.2
E00008543,69,27.1,3.8
E00008544,76.3,20,3.7
E00008545,66.2,31.2,2.6
E00008548,59,37,4
E00008549,68.4,29.4,2.1
E00008550,65.8,30.5,3.7
E00008552,72.7,25.8,1.5
E00008554,71.6,25.6,2.8
E00008555,57.1,37.3,5.6
E00008557,82,13.7,4.2
E00008558,87.2,11.1,1.7
E00008559,73.3,23.5,3.2
E00008560,65.1,34,0.9
E00008561,73.7,21.6,4.7
E00008563,64.5,28.3,7.2
E00008570,64.7,32.4,2.9
E00008576,68.6,25.5,5.9
E00008577,62.9,31.6,5.4
E00008578,76.4,19.3,4.3
E00008984,58.9,38.8,2.3
E00008988,74.9,23.3,1.9
E00008992,79.8,16.6,3.6
E00008996,83.4,15.1,1.5
E00009016,64,30,6
E00009025,69.3,23.3,7.5
E00009029,67,23.6,9.4
E00009832,80.4,17.9,1.8
E00009833,81.6,15.9,2.5
E00009834,71.2,26.6,2.2
E00009835,83.8,14.1,2.1
E00009836,78.5,17.1,4.5
E00009837,67.7,25.9,6.4
E00009838,86.2,11.1,2.7
E00009839,86.3,9.8,3.9
E00009840,83.8,15.1,1.1
E00009841,90.5,7.9,1.6
E00009842,66.6,31,2.4
E00009843,84.1,11.6,4.3
E00009844,85.8,13.8,0.5
E00009845,68,28.9,3.1
E00009846,90.4,6.9,2.7
E00009847,89.8,9.4,0.8
E00009848,76.1,21.5,2.5
E00009849,79.8,16,4.2
E00009850,81.8,14.9,3.3
E00009851,89.5,10.5,0
E00009852,85.8,11.8,2.4
E00009853,77.6,18.6,3.8
E00009854,89,8.6,2.4
E00009855,75.2,24,0.8
E00009856,66.1,31.9,1.9
E00009857,85.1,11.8,3.2
E00009858,75.7,23.9,0.4
E00009859,78,19.9,2
E00009860,81.1,16.9,2
E00009861,82,15,3
E00009862,75.5,20.5,4
E00009863,87.7,10,2.3
E00009864,78.7,14.8,6.4
E00009865,79.8,17.8,2.4
E00009866,84,13.7,2.3
E00009867,40.1,56.1,3.8
E00009868,54.3,37.9,7.8
E00009869,46.6,43.3,10.1
E00009870,66.2,27.3,6.5
E00009871,69,25.7,5.3
E00009872,86.8,9.7,3.4
E00009873,66.3,27.8,5.9
E00009874,70.6,21.8,7.6
E00009875,66.6,26.7,6.7
E00009876,52.8,42.8,4.4
E00009877,64.1,34.3,1.6
E00009878,78.2,17.5,4.4
E00009879,69.9,25.9,4.1
E00009880,55.1,39,5.9
E00009881,44.3,48.5,7.2
E00009882,70.7,24.7,4.6
E00009883,74.7,16.5,8.9
E00009884,64.3,31,4.8
E00009885,79.9,15.1,5
E00009886,79.8,17,3.1
E00009887,75.7,18.6,5.6
E00009888,81.5,12,6.5
E00009889,73.4,24.1,2.5
E00009890,57.3,37.1,5.6
E00009892,69.7,27.9,2.4
E00009893,69.8,26.4,3.9
E00009894,65,31.4,3.6
E00009895,49.1,45.9,5
E00009896,57.3,37.7,5
E00009897,84.6,13.8,1.6
E00009898,50.8,43.8,5.4
E00009899,67.4,29.6,3
E00009900,56.4,42.4,1.2
E00009901,63.5,31.4,5.1
E00009902,46.5,47.1,6.3
E00009903,69.3,22.7,8
E00009904,81.4,15.1,3.4
E00009905,68.3,27.2,4.5
E00009945,55.6,42.7,1.7
E00009946,69.7,27.5,2.8
E00009947,72.9,22.3,4.8
E00009948,82.3,17.3,0.4
E00009949,83.9,15.1,1
E00009950,71.7,23.4,4.9
E00009951,85.1,11.4,3.5
E00009952,78.9,19.8,1.3
E00009953,75.9,20.7,3.4
E00009954,80.4,17.5,2.1
E00009955,77,22.1,0.9
E00009956,84.9,13.4,1.6
E00009957,83.8,12.9,3.2
E00009958,85.3,12.7,2
E00009959,79.8,18.3,2
E00009960,84.5,12.6,2.9
E00009961,74.8,21.5,3.7
E00009962,80.6,17,2.3
E00009963,70.5,28.3,1.2
E00009964,77.6,19.9,2.4
E00009965,79.2,19.6,1.2
E00009967,79.6,18.1,2.2
E00009968,73.3,25.3,1.4
E00009969,70.8,27.8,1.4
E00009970,83.2,16.2,0.6
E00009971,79.5,17.1,3.3
E00009972,83.8,15.6,0.6
E00009973,70.5,27.1,2.4
E00009974,77.6,20.8,1.6
E00009975,71.8,25.5,2.7
E00009976,77.9,19.8,2.3
E00009978,63.7,31.3,5
E00009979,74.4,24.2,1.4
E00009980,73.2,24.8,2
E00009982,76.7,19.5,3.8
E00009983,75.7,21.5,2.8
E00009984,78.3,20.3,1.4
E00009985,69.4,26.6,4
E00009986,89,10.4,0.6
E00009987,84.1,13.2,2.6
E00009988,79.6,14.5,5.9
E00009990,79.1,17.4,3.6
E00009991,81.6,15.3,3.1
E00009992,80.2,17.5,2.3
E00009993,93,5.9,1.1
E00009994,88.1,9.8,2.1
E00009995,80.7,19.3,0
E00009996,64.8,29.6,5.5
E00009997,61.3,35.1,3.5
E00009998,73.5,23.3,3.2
E00009999,78.3,18.5,3.3
E00010000,71.6,24.3,4.1
E00010001,69.5,26,4.5
E00010002,89.8,8.1,2
E00010003,76.5,22.3,1.3
E00010004,62.6,30.2,7.2
E00010005,79.4,20.3,0.3
