geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00000577,55.2,44.8,0
E00000609,10,90,0
E00000769,40.1,59.9,0
E00000770,77.6,22.4,0
E00000771,14.5,85.5,0
E00000772,20.9,79.1,0
E00000773,20.6,79.4,0
E00000774,27.5,72.5,0
E00000775,20.9,79.1,0
E00000776,30.4,69.6,0
E00000777,46.7,52.5,0.8
E00000778,40.6,59.4,0
E00000779,68.3,31.7,0
E00000780,94.5,5.5,0
E00000781,65.7,34.3,0
E00000782,31,69,0
E00000783,26.3,73.7,0
E00000785,90.3,9.7,0
E00000786,90.2,9.8,0
E00000787,56.3,43.7,0
E00000788,98.3,1.7,0
E00000789,6.3,93.8,0
E00000790,0,100,0
E00000791,0,100,0
E00000792,26.3,73.7,0
E00000793,42.6,57.4,0
E00000794,88.1,11.9,0
E00000795,54.1,45.9,0
E00000796,9.1,90.9,0
E00000797,53.8,46.2,0
E00000798,32.5,67.5,0
E00000799,50.7,49.3,0
E00000800,46.7,53.3,0
E00000801,21.7,78.3,0
E00000802,63.7,36.3,0
E00000803,17.2,82.8,0
E00000804,66,34,0
E00000805,43.5,56.5,0
E00000806,78.2,21.8,0
E00000810,50.5,49.5,0
E00000813,13.1,86.3,0.6
E00000814,46,54,0
E00000815,52.2,47.8,0
E00000816,52.8,47.2,0
E00000817,92,8,0
E00000818,25.8,74.2,0
E00000871,58.3,41.7,0
E00000872,7.6,92.4,0
E00000873,96.7,3.3,0
E00000874,34.5,65.5,0
E00000876,93.5,5.6,0.9
E00000877,85.7,14.3,0
E00000878,49.7,50.3,0
E00000881,2.2,97.8,0
E00000882,56.5,43.5,0
E00000883,48.5,50.7,0.7
E00000884,49.2,50.8,0
E00000885,5.2,94.8,0
E00000886,50,50,0
E00000887,3.7,96.3,0
E00000889,9.3,90.7,0
E00000891,3.8,96.2,0
E00000892,80.7,19.3,0
E00000893,52.3,47.7,0
E00000895,75,25,0
E00000896,25.8,73.5,0.8
E00000898,60.2,39.8,0
E00000899,74.5,25.5,0
E00000901,6.2,93.8,0
E00000902,1.4,98.6,0
E00000903,11.5,87.5,1
E00000905,76.3,22.9,0.8
E00000907,64.1,35.9,0
E00000909,79.5,20.5,0
E00000910,71.4,28.6,0
E00000911,6.1,93.9,0
E00000912,3.9,96.1,0
E00000913,30.5,69.5,0
E00000915,21.7,78.3,0
E00000916,43.2,56.8,0
E00000917,23.7,76.3,0
E00000918,0,100,0
E00000919,75.8,23.5,0.7
E00000920,38.1,61.9,0
E00000921,23.4,76.6,0
E00001028,51.9,48.1,0
E00001030,66.9,33.1,0
E00001031,95.7,4.3,0
E00001035,0.8,99.2,0
E00001038,57.4,42.6,0
E00001046,96.6,3.4,0
E00001057,85.9,14.1,0
E00001540,32,68,0
E00001543,32,68,0
E00001544,4.9,95.1,0
E00001545,63.4,36.6,0
E00001546,74.5,25.5,0
E00001547,37.8,62.2,0
E00001548,95,5,0
E00001549,9.9,90.1,0
E00001550,76.6,23.4,0
E00001551,91.4,8.6,0
E00001552,40.6,59.4,0
E00001553,98.3,1.7,0
E00001555,52.9,47.1,0
E00001556,93.3,5.7,1
E00001557,96.2,3.8,0
E00001559,97.5,2.5,0
E00001562,0.8,99.2,0
E00001580,45.7,54.3,0
E00001582,3.8,96.2,0
E00001583,22.2,77.8,0
E00001584,8.1,91.9,0
E00001585,69.9,30.1,0
E00001586,5.6,93.7,0.8
E00001587,16.1,83.9,0
E00001588,29.4,70.6,0
E00001589,97.4,2.6,0
E00001590,24.1,75.9,0
E00004492,56.6,43.4,0
E00004493,1.3,98.7,0
E00004494,44.3,55.7,0
E00004495,49.1,50.9,0
E00004496,55.4,44.6,0
E00004497,0,100,0
E00004498,8.8,91.2,0
E00004499,78.4,21.6,0
E00004500,1.8,98.2,0
E00004501,0,100,0
E00004502,14.8,85.2,0
E00004503,0,100,0
E00004504,84,16,0
E00004505,24.2,75.8,0
E00004506,15.9,84.1,0
E00006910,16.3,83.7,0
E00006911,11.4,88.6,0
E00006912,44.3,55.7,0
E00006913,86.7,13.3,0
E00006914,24.4,75.6,0
E00006915,61.1,38.9,0
E00006916,27,73,0
E00006917,33.3,66.7,0
E00006918,59.7,40.3,0
E00006920,13.3,86.7,0
E00006921,89.1,10.9,0
E00006922,72.1,27.9,0
E00006923,66.7,32.7,0.7
E00006924,56.8,43.2,0
E00006925,43.6,56.4,0
E00006926,97,3,0
E00006927,85.8,14.2,0
E00006928,34.9,65.1,0
E00006929,60.6,39.4,0
E00006930,30.1,69.4,0.5
E00006931,94.4,5.6,0
E00006932,46.2,53.8,0
E00006933,88.7,11.3,0
E00006934,57.9,42.1,0
E00006935,94.7,5.3,0
E00006936,71.4,28.6,0
E00006937,17.3,82.7,0
E00006938,80.5,19.5,0
E00006939,41.9,58.1,0
E00006940,82.9,17.1,0
E00006941,35.2,64.8,0
E00006942,51,49,0
E00006943,61.1,38.9,0
E00006944,60.7,39.3,0
E00006945,82,18,0
E00006946,47.2,52.8,0
E00006947,26.2,73.8,0
E00006948,43,57,0
E00007416,44.6,55.4,0
E00007434,87.6,12.4,0
