geography_code,heating_type_3a-001,heating_type_3a-002
E00000577,1.7,98.3
E00000609,4.5,95.5
E00000769,0.4,99.6
E00000770,0,100
E00000771,1.3,98.7
E00000772,2.6,97.4
E00000773,4.3,95.7
E00000774,1.4,98.6
E00000775,1.4,98.6
E00000776,1.8,98.2
E00000777,2.5,97.5
E00000778,3.5,96.5
E00000779,2.2,97.8
E00000780,3.6,96.4
E00000781,2.1,97.9
E00000782,0.7,99.3
E00000783,4.5,95.5
E00000785,1.9,98.1
E00000786,0.6,99.4
E00000787,0,100
E00000788,0,100
E00000789,1.6,98.4
E00000790,4.4,95.6
E00000791,1.7,98.3
E00000792,3,97
E00000793,4.7,95.3
E00000794,0,100
E00000795,3.4,96.6
E00000796,2.4,97.6
E00000797,3.1,96.9
E00000798,1.7,98.3
E00000799,0,100
E00000800,0.7,99.3
E00000801,2.6,97.4
E00000802,3.2,96.8
E00000803,6,94
E00000804,0,100
E00000805,2,98
E00000806,0,100
E00000810,2.9,97.1
E00000813,1.1,98.9
E00000814,0.9,99.1
E00000815,3.5,96.5
E00000816,1.6,98.4
E00000817,1.4,98.6
E00000818,3.9,96.1
E00000871,0.8,99.2
E00000872,0.6,99.4
E00000873,0,100
E00000874,0.9,99.1
E00000876,0,100
E00000877,1.4,98.6
E00000878,1.7,98.3
E00000881,1.5,98.5
E00000882,2.9,97.1
E00000883,1.5,98.5
E00000884,0,100
E00000885,1.8,98.2
E00000886,0,100
E00000887,2.7,97.3
E00000889,2,98
E00000891,6.3,93.7
E00000892,1.4,98.6
E00000893,2.6,97.4
E00000895,0.8,99.2
E00000896,0.8,99.2
E00000898,0,100
E00000899,0,100
E00000901,3.1,96.9
E00000902,2.1,97.9
E00000903,2,98
E00000905,0,100
E00000907,0.9,99.1
E00000909,1.4,98.6
E00000910,0,100
E00000911,2.4,97.6
E00000912,2.4,97.6
E00000913,5.3,94.7
E00000915,3.6,96.4
E00000916,3,97
E00000917,1,99
E00000918,10.2,89.8
E00000919,0.7,99.3
E00000920,1.8,98.2
E00000921,1.6,98.4
E00001028,1.3,98.7
E00001030,0.8,99.2
E00001031,0,100
E00001035,4.9,95.1
E00001038,0.9,99.1
E00001046,0,100
E00001057,0.8,99.2
E00001540,6.2,93.8
E00001543,0.7,99.3
E00001544,4.8,95.2
E00001545,2.2,97.8
E00001546,0.7,99.3
E00001547,1.7,98.3
E00001548,1.7,98.3
E00001549,1.8,98.2
E00001550,2.1,97.9
E00001551,2.8,97.2
E00001552,0,100
E00001553,0.8,99.2
E00001555,0.6,99.4
E00001556,1.9,98.1
E00001557,0.8,99.2
E00001559,0.9,99.1
E00001562,1.7,98.3
E00001580,0.8,99.2
E00001582,6.5,93.5
E00001583,2.6,97.4
E00001584,9.5,90.5
E00001585,0,100
E00001586,0,100
E00001587,1.6,98.4
E00001588,1.6,98.4
E00001589,0,100
E00001590,4.7,95.3
E00004492,2.1,97.9
E00004493,3.9,96.1
E00004494,1.1,98.9
E00004495,0.9,99.1
E00004496,0,100
E00004497,2.6,97.4
E00004498,3.6,96.4
E00004499,1.4,98.6
E00004500,0.9,99.1
E00004501,12.5,87.5
E00004502,0.9,99.1
E00004503,0,100
E00004504,0,100
E00004505,2.3,97.7
E00004506,3.4,96.6
E00006910,2.7,97.3
E00006911,2.8,97.2
E00006912,4.2,95.8
E00006913,4.4,95.6
E00006914,0.8,99.2
E00006915,0.9,99.1
E00006916,5,95
E00006917,2.7,97.3
E00006918,2.8,97.2
E00006920,3.6,96.4
E00006921,0.8,99.2
E00006922,0,100
E00006923,2.1,97.9
E00006924,4.7,95.3
E00006925,1.7,98.3
E00006926,2.3,97.7
E00006927,1.4,98.6
E00006928,3.8,96.2
E00006929,1.9,98.1
E00006930,3,97
E00006931,0.9,99.1
E00006932,0,100
E00006933,2.6,97.4
E00006934,5.5,94.5
E00006935,0,100
E00006936,1.6,98.4
E00006937,3.5,96.5
E00006938,1.5,98.5
E00006939,0,100
E00006940,2,98
E00006941,3.4,96.6
E00006942,2.5,97.5
E00006943,2,98
E00006944,2.5,97.5
E00006945,1.6,98.4
E00006946,3,97
E00006947,1.3,98.7
