geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00000577,79,10.9,5.9,4.2
E00000609,65.5,12,5.5,17
E00000769,75.1,9.6,2.4,12.9
E00000770,67.1,15.5,3.1,14.3
E00000771,65.5,12.2,4.8,17.5
E00000772,67.2,8.6,4.3,19.8
E00000773,80,6.4,5,8.6
E00000774,71.8,8.1,4.7,15.4
E00000775,67.8,9.9,10.5,11.8
E00000776,70.2,9.4,2.3,18.1
E00000777,78.7,9.8,4.1,7.4
E00000778,62.2,14.7,8.4,14.7
E00000779,72.7,12.9,2.9,11.5
E00000780,76.6,10.8,3.6,9
E00000781,74.3,8.3,2.1,15.3
E00000782,53.8,17.2,2.8,26.2
E00000783,66.9,7.5,4.5,21.1
E00000785,71.7,13.8,2.6,11.8
E00000786,67.2,9.6,3.4,19.8
E00000787,75.7,13.2,1.5,9.6
E00000788,69.4,13.2,6.6,10.7
E00000789,67.2,10.9,3.9,18
E00000790,58.3,10.4,7,24.3
E00000791,58.3,8.3,5.8,27.5
E00000792,61.5,15.6,8.1,14.8
E00000793,80.1,6.2,6.2,7.5
E00000794,67.4,18.6,3.1,10.9
E00000795,74.5,10.1,4,11.4
E00000796,65,26,2.4,6.5
E00000797,81.5,10,0.8,7.7
E00000798,66.7,14.6,7.3,11.4
E00000799,72.6,8.9,6.7,11.9
E00000800,73.7,11.8,5.3,9.2
E00000801,69.7,9.9,5.9,14.5
E00000802,80.5,8.9,4.9,5.7
E00000803,76.9,6,3.4,13.7
E00000804,77.8,11.1,3.7,7.4
E00000805,66,16,6,12
E00000806,77.5,10.8,1.8,9.9
E00000810,64.5,15.9,4.7,15
E00000813,57.9,11.1,4.7,26.3
E00000814,75.4,8.8,2.6,13.2
E00000815,73.5,8,3.5,15
E00000816,73.4,9.7,4.8,12.1
E00000817,75.9,13.5,5,5.7
E00000818,59.1,10.2,5.5,25.2
E00000871,86.3,4.6,3.1,6.1
E00000872,57.1,9.7,2.9,30.3
E00000873,78.3,10.8,4.2,6.7
E00000874,83.3,5.3,0,11.4
E00000876,79.2,11.3,1.9,7.5
E00000877,85.5,9,0,5.5
E00000878,71,6.3,4.5,18.2
E00000881,65.7,17.1,3.6,13.6
E00000882,65.9,22.5,4.3,7.2
E00000883,86.2,4.3,1.4,8
E00000884,82.6,8.3,0.8,8.3
E00000885,59.8,17,8,15.2
E00000886,66.9,9.6,2.9,20.6
E00000887,54.1,25.7,0.9,19.3
E00000889,78,7.3,1.3,13.3
E00000891,59.2,10.2,5.7,24.8
E00000892,79.3,12.1,2.9,5.7
E00000893,77.8,9.8,2.6,9.8
E00000895,75.6,16.3,0,8.1
E00000896,74,13.7,3.1,9.2
E00000898,80.7,5.6,3.7,9.9
E00000899,79.6,12.4,2.2,5.8
E00000901,74,9.9,6.1,9.9
E00000902,70,12.1,5.7,12.1
E00000903,76.3,15.5,3.1,5.2
E00000905,82.9,8.5,3.4,5.1
E00000907,83.6,8.6,2.6,5.2
E00000909,83.4,8.3,0.7,7.6
E00000910,79.4,11.1,2.4,7.1
E00000911,61.2,13.3,2.4,23
E00000912,65.9,14,6.2,14
E00000913,77.5,5.3,2.6,14.6
E00000915,79.3,10,2.1,8.6
E00000916,75.9,9.8,3.8,10.5
E00000917,67.7,11.5,6.3,14.6
E00000918,77.3,4.7,0.8,17.2
E00000919,82.6,10.7,2.7,4
E00000920,78.3,5.4,2.4,13.9
E00000921,68.2,15.5,4.7,11.6
E00001028,85,9.4,2.5,3.1
E00001030,73.8,10.7,3.3,12.3
E00001031,86.3,9.4,1.7,2.6
E00001035,65.6,18.4,2.4,13.6
E00001038,77.2,10.5,3.5,8.8
E00001046,84.2,10.8,1.7,3.3
E00001057,75.8,14.1,3.9,6.3
E00001540,55.6,7.1,4.1,33.2
