geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00046507,33.3,29.9,16.7,20.1
E00046508,44.2,26.1,10.9,18.8
E00046512,32.7,33.6,19.1,14.5
E00046515,35,32.5,13.7,18.8
E00046519,33.7,34.6,14.4,17.3
E00046520,43.1,28.4,15.6,12.8
E00046522,31.9,25.7,16.8,25.7
E00046524,27.6,35.3,20.7,16.4
E00046525,44.4,25,11.3,19.4
E00046528,15.7,44.6,14,25.6
E00163864,19,51.7,10.3,19
E00163870,38.6,28.8,18.2,14.4
E00163920,23.2,36.4,19.2,21.2
E00163931,27.6,39,15.4,17.9
E00164076,26.9,50.9,13,9.3
E00164078,33,35.7,14.8,16.5
E00164079,29.2,35.7,15.2,19.9
E00164080,39.3,28,15,17.8
E00164081,23,38.8,18.4,19.7
E00164082,31.2,32.5,16.9,19.5
E00164083,18.7,36.1,27.1,18.1
E00164084,32.2,32.9,17.1,17.8
E00164086,28.9,33.6,18.1,19.5
E00164087,25.6,32.6,20.9,20.9
E00164088,23.3,42.9,18.8,15
E00164089,30.9,33.6,19.1,16.4
E00164090,31.9,34.5,16.4,17.2
E00164091,20.5,37,20.5,22
E00164092,16.3,49.6,11.4,22.8
E00164093,18.3,41.3,16.7,23.8
E00164094,24.6,45.1,14.8,15.6
E00164096,20.8,38.4,24,16.8
E00164113,23.3,39.8,13.6,23.3
