geography_code,in_full_time_education-001,in_full_time_education-002
E00046507,16.9,83.1
E00046508,20.6,79.4
E00046512,17.7,82.3
E00046515,20.7,79.3
E00046519,15.9,84.1
E00046520,20,80
E00046522,27.1,72.9
E00046524,20.5,79.5
E00046525,20.7,79.3
E00046528,15,85
E00163864,10,90
E00163870,14.2,85.8
E00163920,18.6,81.4
E00163931,21.7,78.3
E00164076,12.3,87.7
E00164078,14.2,85.8
E00164079,15.1,84.9
E00164080,15.3,84.7
E00164081,16.1,83.9
E00164082,19.7,80.3
E00164083,19.5,80.5
E00164084,17.2,82.8
E00164086,16.2,83.8
E00164087,18.4,81.6
E00164088,13.1,86.9
E00164089,13.7,86.3
E00164090,17.4,82.6
E00164091,19.5,80.5
E00164092,22,78
E00164093,15.6,84.4
E00164094,15.1,84.9
E00164096,19,81
E00164113,16.4,83.6
