geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00046507,97.4,2,0.6
E00046508,99,1,0
E00046512,97.4,2.2,0.4
E00046515,96.6,3.4,0
E00046519,95.7,2.6,1.7
E00046520,97.8,0.9,1.3
E00046522,96.9,2,1
E00046524,99.2,0.4,0.4
E00046525,98.4,1.6,0
E00046528,99.7,0.3,0
E00163864,96.1,2.6,1.3
E00163870,100,0,0
E00163920,99.2,0.8,0
E00163931,98.8,0.6,0.6
E00164076,98.7,1.3,0
E00164078,98.8,0.8,0.4
E00164079,99.7,0.3,0
E00164080,96.6,3,0.4
E00164081,96.4,3.6,0
E00164082,99.5,0.5,0
E00164083,100,0,0
E00164084,100,0,0
E00164086,99.1,0.9,0
E00164087,98.7,1.3,0
E00164088,98.7,0.7,0.7
E00164089,99.2,0.4,0.4
E00164090,99.6,0.4,0
E00164091,100,0,0
E00164092,100,0,0
E00164093,99.4,0.6,0
E00164094,100,0,0
E00164096,99.7,0.3,0
E00164113,99.8,0.2,0
