geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00046507,89.2,1.8,3.6,5.4
E00046508,87.2,4.6,3.2,5
E00046512,88.5,2.6,4,4.8
E00046515,87.4,6.5,1.9,4.2
E00046519,82.7,8,1.8,7.5
E00046520,87.7,5.5,3.2,3.6
E00046522,91.6,3.2,0.4,4.9
E00046524,86.1,5.4,3.5,5
E00046525,89.5,2.8,2,5.7
E00046528,88.9,6.1,1.8,3.2
E00163864,88,5.4,2,4.7
E00163870,85.4,8.2,1.5,4.9
E00163920,84.1,10.9,1.3,3.7
E00163931,92.2,4.8,1.5,1.5
E00164076,89.4,6,1.3,3.4
E00164078,85.8,8.5,2.8,2.8
E00164079,88.1,5,3.2,3.7
E00164080,85.7,6.9,3.5,3.9
E00164081,88.3,6.9,1.9,2.8
E00164082,89.6,4.8,1.3,4.3
E00164083,86.1,6.4,3.5,4
E00164084,90,4.2,2.6,3.2
E00164086,91.8,4.2,1.5,2.4
E00164087,92.1,3,2.3,2.6
E00164088,88.1,5.5,3.4,3.1
E00164089,93.1,4.4,0.8,1.6
E00164090,89.3,4.3,3.6,2.8
E00164091,85.7,7.8,1.4,5.1
E00164092,90,7.3,0.3,2.3
E00164093,86.3,8,2,3.7
E00164094,90.5,5.3,1.9,2.3
E00164096,88.6,6.6,2.8,2.1
E00164113,87.1,7.9,2.7,2.3
