geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00046507,71.4,2,26.6
E00046508,67.4,1.7,30.9
E00046512,68.7,3.4,27.9
E00046515,62.5,6.1,31.4
E00046519,70.4,3,26.6
E00046520,74.9,1.3,23.8
E00046522,62,4.7,33.2
E00046524,75,3.7,21.3
E00046525,58.4,5.8,35.8
E00046528,85.2,1.6,13.2
E00163864,83.1,2.9,14
E00163870,87.3,0.4,12.3
E00163920,90.3,1.3,8.4
E00163931,82.4,0.6,17
E00164076,88.7,2.1,9.2
E00164078,86.3,2,11.8
E00164079,84.5,0.5,15
E00164080,88.5,4.3,7.3
E00164081,87.5,1.6,10.8
E00164082,75.6,1,23.3
E00164083,86.3,1,12.7
E00164084,83.3,1.8,14.9
E00164086,82.9,2,15.1
E00164087,88.2,0.3,11.5
E00164088,81.5,2.6,16
E00164089,83.9,1.6,14.6
E00164090,78.8,2.3,18.9
E00164091,84,0.7,15.3
E00164092,79.9,2.6,17.6
E00164093,88.1,0.9,10.9
E00164094,84.8,0.4,14.9
E00164096,83.9,2.6,13.4
E00164113,88.4,0.9,10.7
