geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00046507,12.5,22.9,48.6,16
E00046508,29.9,21.2,42.3,6.6
E00046512,23.1,23.1,46.3,7.4
E00046515,20.7,27.3,43,9.1
E00046519,23.3,30.1,42.7,3.9
E00046520,28.8,18,50.5,2.7
E00046522,24.1,24.1,42,9.8
E00046524,9.6,20.2,57,13.2
E00046525,38.7,22.6,33.1,5.6
E00046528,2.5,1.6,78.7,17.2
E00163864,0.9,11.3,47,40.9
E00163870,18.8,4.5,60.2,16.5
E00163920,2.6,15.9,34.4,47
E00163931,5.7,22,34.1,38.2
E00164076,11.7,13.5,42.3,32.4
E00164078,14.7,21.6,24.1,39.7
E00164079,2.4,16.5,57.1,24.1
E00164080,8.6,37.1,28.6,25.7
E00164081,0,15.9,44.4,39.7
E00164082,13,23.4,43.5,20.1
E00164083,1.3,18.5,69.4,10.8
E00164084,5.5,27.4,59.6,7.5
E00164086,6,18.7,66,9.3
E00164087,1.6,2.3,80.6,15.5
E00164088,2.3,4.5,85,8.3
E00164089,0,2.7,81.8,15.5
E00164090,4.3,15.7,68.7,11.3
E00164091,0,0.8,80.3,18.9
E00164092,2.4,5.6,77.6,14.4
E00164093,2.4,13.5,60.3,23.8
E00164094,7.3,19.5,59.3,13.8
E00164096,0.8,4,77.4,17.7
E00164113,5.8,11,34.7,48.6
