geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00134321,12,18.7,56,13.3
E00134322,4.7,18.8,65.1,11.4
E00134323,16.7,17.5,52.4,13.5
E00134324,17.4,25.1,43.1,14.4
E00134352,11.2,20.7,50,18.1
E00134353,10.7,23.8,46.7,18.9
E00134354,16.9,11.9,50.8,20.3
E00134355,17.6,21.2,42.4,18.8
E00134356,12.2,24.4,49.4,13.9
E00134357,9.4,16.7,54.2,19.8
E00134358,15,23.3,48.3,13.3
E00134359,12.6,16,57.1,14.3
E00134360,11.5,27.6,48.3,12.6
E00134361,10.3,25.6,49.4,14.7
E00134362,12.5,21.1,51.6,14.8
E00134364,14.1,18.3,47.9,19.7
E00134365,16,16,51.9,16
E00134366,8,24,54.7,13.3
E00134367,11.4,23.8,54.3,10.5
E00134369,15.8,25,50,9.2
E00134427,13.3,23.3,47.3,16
E00134428,14.3,20.9,50.5,14.3
E00134429,20.6,26.5,47.1,5.9
E00134431,12.9,17.8,52.5,16.8
E00134432,14.7,18.9,54.7,11.6
E00134468,15.6,21.9,46.9,15.6
E00134469,15.6,34.4,34.4,15.6
E00134470,16.4,13.1,57.4,13.1
E00134472,18.8,24.4,45.6,11.3
E00134473,3,15.2,52.7,29.2
E00134475,10.9,24.6,47.9,16.6
E00134476,12.1,19.9,56,12.1
E00134477,17.8,20.2,52.7,9.3
E00134478,14.6,18.2,49,18.2
E00134479,17.5,18.6,49.7,14.2
E00134480,13.2,20.6,54.4,11.8
E00134481,12,28.7,43.3,16
E00134482,11.4,13.2,60.5,14.9
E00134483,10.2,20.5,50,19.3
E00134577,13.1,16.8,56.1,14
E00134578,13.5,23.6,49.3,13.5
E00134579,14.3,23.2,48.2,14.3
E00134580,16,22.2,41,20.8
E00134581,14.3,24.1,50.9,10.7
E00134582,14.9,25,45.9,14.2
E00134583,12.9,24.1,49.1,13.8
E00134584,22.9,19,50.5,7.6
E00134772,10.8,22.7,43.3,23.2
E00134773,10.7,24.3,48.6,16.4
E00134774,11.8,25,54.9,8.3
E00134775,13.8,12.6,48.3,25.3
E00135675,10.2,25.4,51.7,12.7
E00135676,17.3,24,43.3,15.4
E00135678,16.5,23.9,35.8,23.9
E00135679,15.8,26.7,46.5,10.9
E00135680,16.3,21.3,48.8,13.8
E00135681,12.7,24.5,51.8,10.9
E00135861,14.6,14.6,56.3,14.6
E00135862,14.2,15,45.7,25.2
E00135863,9.4,23.4,60.9,6.3
E00135864,21.3,20.5,40.2,18.1
E00135867,10.8,18.2,58.8,12.2
E00135868,12.2,20.9,57,9.9
E00135869,18.4,25,39.5,17.1
E00135870,15.3,24.5,39.8,20.4
E00135874,11.9,26.1,47.2,14.8
E00135875,15.4,24.3,50.6,9.7
E00135932,21.7,23.2,42,13
E00135936,16,18.7,54.7,10.7
E00135975,15,23.9,53.9,7.2
E00135976,13.3,21.5,51.1,14.1
E00135977,18.1,15,53.8,13.1
E00135978,13,25.3,51.3,10.4
E00135979,6.2,25.4,61.5,6.9
E00135980,1.1,30.9,58.5,9.6
E00135981,11.5,24.6,52.3,11.5
E00135982,9,20.9,56.7,13.4
E00135983,8.3,27.1,57.9,6.8
E00135984,9.6,21.7,63.5,5.2
E00135985,8.4,19.6,57.3,14.7
E00135986,12.9,25,46.8,15.3
E00135987,9.9,26.7,50.4,13
E00135988,15.8,26.7,46.7,10.8
E00135989,9.6,16.9,63.9,9.6
E00135990,12.8,22.4,56,8.8
E00135991,10.9,23.5,48.7,16.8
E00135992,13,23.1,52.8,11.1
E00135993,10.2,36.1,46.3,7.4
E00135994,8.4,23.4,55.1,13.1
E00135995,14.6,20.7,55.5,9.1
E00135996,17.3,20,48.2,14.5
E00135997,12.9,18.1,56,12.9
E00135998,8.2,23.9,54.5,13.4
E00135999,8.7,16.7,62.7,12
E00136000,13.7,11.6,65.3,9.5
E00136001,5.7,19.3,65.9,9.1
E00136070,15.5,26,45,13.5
E00136167,14.8,18,55.7,11.5
E00136168,11.3,16.4,60.5,11.8
E00136169,11.2,21.6,53.7,13.4
E00136170,23.7,15.8,49.1,11.4
E00136171,14.7,26.7,45.7,12.9
E00136172,13,20.7,47.6,18.8
E00136173,10.2,12.5,62.5,14.8
E00136174,17.7,25,43.8,13.5
E00136175,10,20.5,53.2,16.3
E00136176,6.5,26.9,58.1,8.6
E00136185,7,20,55,18
E00136186,9.6,20.5,53.4,16.4
E00136187,13.9,25,52.8,8.3
E00136188,10.2,27,48.2,14.6
E00136189,13.1,26.2,50.8,9.8
E00136190,15.9,21.2,43.4,19.5
E00136191,8.7,20.7,50,20.7
E00136192,14.2,24.4,52.8,8.7
E00136216,22.7,25.5,40,11.8
E00136217,16,18.5,48.1,17.3
E00136218,14.8,19.4,46.5,19.4
E00136219,14.7,31,44,10.3
E00136220,14,20.1,54.7,11.2
E00136221,16.7,21.7,50.7,10.9
E00136222,17.4,14.6,54.5,13.5
E00136223,15.3,20.8,50,13.9
E00169874,18.5,16.8,42.9,21.8
E00169907,10.2,21.8,52.9,15
