geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00134321,1.4,17.1,45,36.4
E00134322,1.6,27,52.4,19
E00134323,7.9,28.9,40.4,22.8
E00134324,1.4,14.4,50.4,33.8
E00134352,0.7,21.6,37.8,39.9
E00134353,1.5,18.2,43.9,36.4
E00134354,4.5,13.6,37.9,43.9
E00134355,1.5,19.7,31.8,47
E00134356,3.1,24.2,50.9,21.7
E00134357,1.1,19.6,52.2,27.2
E00134358,9.9,29.6,34.6,25.9
E00134359,0.8,18.2,48.8,32.2
E00134360,5.3,41.1,33.7,20
E00134361,0.8,15,45.7,38.6
E00134362,2,16,24,58
E00134364,5.1,20.3,47.5,27.1
E00134365,8.6,29.6,40.7,21
E00134366,4.6,27.7,53.8,13.8
E00134367,6,23.9,29.1,41
E00134369,5.1,18.6,49.2,27.1
E00134427,7.1,23.6,35,34.3
E00134428,0,40,38,22
E00134429,20.7,36.2,39.7,3.4
E00134431,3.6,18,45,33.3
E00134432,4.8,23.8,38.1,33.3
E00134468,0.9,20.9,46.4,31.8
E00134469,1.9,16.5,40.8,40.8
E00134470,1.5,27.3,37.9,33.3
E00134472,3.3,39.3,37.4,19.9
E00134473,0,30,47.5,22.5
E00134475,5.6,18.9,45.6,30
E00134476,0.8,11.5,51.5,36.2
E00134477,2.6,23.3,49.1,25
E00134478,4.2,19.3,35.4,41.1
E00134479,0.6,13.3,25.9,60.2
E00134480,1.6,29.3,49.6,19.5
E00134481,0,15.4,49.2,35.4
E00134482,3.8,23.3,36.1,36.8
E00134483,4.6,23.2,50.3,21.9
E00134577,3.8,15.1,50.9,30.2
E00134578,0.7,20.3,41.3,37.7
E00134579,6.8,24.6,45.8,22.9
E00134580,2.4,20.3,35,42.3
E00134581,0,26.9,52.3,20.8
E00134582,2.7,18.4,41.5,37.4
E00134583,2.3,37.6,48.1,12
E00134584,5.4,37.2,38,19.4
E00134772,20.8,28.9,32.4,17.9
E00134773,6,20,34.7,39.3
E00134774,3.8,31.6,52.6,12
E00134775,1.2,16.7,41.7,40.5
E00135675,0.8,21.7,39.5,38
E00135676,6,27.6,46.6,19.8
E00135678,0,27.1,36.4,36.4
E00135679,1.7,29.6,55.7,13
E00135680,3.1,19.6,36.1,41.2
E00135681,0,24.3,50.4,25.2
E00135861,2,19.6,41.2,37.3
E00135862,2.2,26.1,48.6,23.2
E00135863,1.5,38.2,39.7,20.6
E00135864,1.4,18.6,43.4,36.6
E00135867,2,34.7,44.7,18.7
E00135868,2.1,28.9,57,12
E00135869,3.4,16.9,52.8,27
E00135870,0,16.3,39.8,43.9
E00135874,1.1,29.1,46.9,22.9
E00135875,4.7,33.2,38.4,23.7
E00135932,3.3,17.6,39.6,39.6
E00135936,2.5,27.8,29.1,40.5
E00135975,10.1,15.1,52,22.9
E00135976,9.7,49.2,33.9,7.3
E00135977,9,42.9,28.2,19.9
E00135978,3.8,6.2,66.9,23.1
E00135979,25.5,40.9,25.5,8.1
E00135980,4.7,27.3,37.5,30.5
E00135981,12.6,33.3,31.9,22.2
E00135982,9.4,36,43.2,11.5
E00135983,0,20,68.3,11.7
E00135984,7.1,15.1,63.5,14.3
E00135985,11.4,26.4,56.4,5.7
E00135986,3.4,26.5,55.6,14.5
E00135987,0,24.6,43.3,32.1
E00135988,2.1,38.7,38,21.1
E00135989,4,33.9,52.4,9.7
E00135990,8.8,40.9,42.3,8
E00135991,12.8,30.8,49.6,6.8
E00135992,2.9,32.8,47.4,16.8
E00135993,1.6,27,58.2,13.1
E00135994,10.5,44.4,37.6,7.5
E00135995,3.2,18.1,50.3,28.4
E00135996,2,24.2,52.3,21.5
E00135997,6.1,40.2,34.8,18.9
E00135998,22.6,44.5,19.4,13.5
E00135999,26.8,30.6,33.1,9.6
E00136000,46.9,37.7,13.8,1.5
E00136001,17.7,49.5,21,11.8
E00136070,3.4,19.3,48.3,29
E00136167,0,21.6,45.1,33.3
E00136168,2,45,38.6,14.4
E00136169,3.8,20,49.2,26.9
E00136170,10.4,54.8,22.6,12.2
E00136171,9.2,30,51.7,9.2
E00136172,3.1,16.7,45.7,34.6
E00136173,1,43.8,47.6,7.6
E00136174,3.3,31.1,40,25.6
E00136175,0,45.3,42.7,12
E00136176,0.9,43.4,47.2,8.5
E00136185,1.9,25.2,60.2,12.6
E00136186,4.9,24.4,51.2,19.5
E00136187,0,25.4,47.8,26.9
E00136188,7.6,28,40.2,24.2
E00136189,3.3,14.8,60.7,21.3
E00136190,21,29.4,30.1,19.6
E00136191,7.7,20.9,51.6,19.8
E00136192,3.2,30.5,56.5,9.7
E00136216,2.7,15.9,45.1,36.3
E00136217,3.1,20.8,43.8,32.3
E00136218,1.5,14.8,67.4,16.3
E00136219,0,28.9,43,28.2
E00136220,1.2,25.4,46.2,27.2
E00136221,6.2,36.3,47.9,9.6
E00136222,2.6,23.5,37.9,35.9
E00136223,1.2,17.6,43.5,37.6
E00169874,0,24.8,44.2,31
E00169907,2.9,32.6,56,8.6
