geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00134321,97.6,2.1,0.3,0,0
E00134322,95.6,4,0,0.4,0
E00134323,95.1,3,0,1.1,0.8
E00134324,96.6,3.4,0,0,0
E00134352,96.9,2.8,0,0.3,0
E00134353,95.3,3.4,0,0.3,1
E00134354,94.3,5.1,0.6,0,0
E00134355,91,6.2,0,0.6,2.2
E00134356,94.6,4.6,0,0.3,0.5
E00134357,96,1,2.5,0.5,0
E00134358,96.8,3.2,0,0,0
E00134359,93.8,5.8,0,0.4,0
E00134360,98.5,1.5,0,0,0
E00134361,96.5,3.5,0,0,0
E00134362,95.6,4.4,0,0,0
E00134364,93.2,3.4,0,3.4,0
E00134365,97.2,2.8,0,0,0
E00134366,98,2,0,0,0
E00134367,93.5,4.2,1.5,0,0.8
E00134369,92.4,5.5,1.4,0.7,0
E00134427,97.1,2.6,0.3,0,0
E00134428,96.4,3.2,0.5,0,0
E00134429,91.4,8.6,0,0,0
E00134431,93.7,4.5,0.7,1.1,0
E00134432,94.9,3.8,1.3,0,0
E00134468,93.9,6.1,0,0,0
E00134469,93,3.3,1.1,1.5,1.1
E00134470,94.6,4.7,0,0.8,0
E00134472,91.7,5,0.6,1.5,1.2
E00134473,80.1,7.4,7.1,2,3.4
E00134475,92.9,4.8,0.5,1.1,0.7
E00134476,96,3.7,0,0,0.3
E00134477,94.9,5.1,0,0,0
E00134478,95.8,3.3,0.2,0.2,0.4
E00134479,93.9,5.4,0.5,0.2,0
E00134480,97.5,1.8,0,0.7,0
E00134481,95.6,4.4,0,0,0
E00134482,94.2,4.2,0.3,0,1.3
E00134483,96.9,1.6,0.3,1.3,0
E00134577,97.3,2.3,0.4,0,0
E00134578,97,2.4,0.3,0.3,0
E00134579,95.9,3.7,0,0,0.4
E00134580,96.5,3.1,0.3,0,0
E00134581,95.6,3.6,0.7,0,0
E00134582,97.9,2.1,0,0,0
E00134583,98.3,1,0.7,0,0
E00134584,94.1,5.1,0.4,0,0.4
E00134772,96.8,3,0,0.3,0
E00134773,94.7,4.7,0.3,0.3,0
E00134774,98,1.7,0.3,0,0
E00134775,92.3,6.7,0.5,0,0.5
E00135675,93.1,6.2,0.7,0,0
E00135676,96.6,3,0.4,0,0
E00135678,95.5,2.6,1.5,0.4,0
E00135679,98.4,1.2,0,0.4,0
E00135680,96,4,0,0,0
E00135681,98.1,1.6,0,0.4,0
E00135861,93,4.4,0,1.8,0.9
E00135862,98.2,1.4,0,0,0.4
E00135863,98.6,0.7,0,0,0.7
E00135864,95.2,3,1.8,0,0
E00135867,94,3.2,2.8,0,0
E00135868,91.6,4.8,2.1,0.9,0.6
E00135869,93,4.8,0.9,1.3,0
E00135870,97.6,1.9,0,0,0.5
E00135874,96.1,3.1,0,0,0.8
E00135875,96.8,2.5,0.5,0.2,0
E00135932,94.9,5.1,0,0,0
E00135936,93.8,4.1,1,1,0
E00135975,96.1,2.5,1.2,0,0.2
E00135976,94.1,1.9,3,0.7,0.4
E00135977,86.9,11.5,1.6,0,0
E00135978,95.7,3.7,0,0.3,0.3
E00135979,94.4,5.3,0.3,0,0
E00135980,93.2,4.9,1.1,0.8,0
E00135981,91.7,2.9,1.4,2.5,1.4
E00135982,96.2,2.8,0,0.7,0.3
E00135983,97.4,1.8,0.7,0,0
E00135984,94.9,4.4,0,0.7,0
E00135985,93.9,3,2.7,0.3,0
E00135986,92.3,4.6,1.1,1.4,0.7
E00135987,92.6,4.9,0.7,0.7,1.1
E00135988,96.4,3.3,0.3,0,0
E00135989,93.7,1.7,3.8,0.8,0
E00135990,97.9,1.4,0,0.7,0
E00135991,96.1,2.8,1.1,0,0
E00135992,96.1,3.9,0,0,0
E00135993,95.5,1.1,0.8,0.8,1.9
E00135994,93,5.2,1.4,0.3,0
E00135995,93.8,4.3,0.6,0.3,1.1
E00135996,95.5,3.5,1,0,0
E00135997,89.5,6.2,3.1,0.4,0.8
E00135998,92.3,5.3,0.9,1.2,0.3
E00135999,85.9,7.6,3.8,0.3,2.4
E00136000,90.3,4.4,2.4,1.9,1
E00136001,92.6,3.9,2.8,0.7,0
E00136070,94.8,3.9,0.2,0,1.1
E00136167,94.6,4.5,0.9,0,0
E00136168,96.6,2.4,0.4,0.2,0.4
E00136169,98,1.7,0,0,0.3
E00136170,95,3.6,1.4,0,0
E00136171,97.5,2.5,0,0,0
E00136172,93.2,5.2,1.4,0,0.3
E00136173,92.1,3.1,3.9,0,0.9
E00136174,95.9,3.1,1,0,0
E00136175,92.5,6,0,0.3,1.2
E00136176,96.9,3.1,0,0,0
E00136185,97,0.9,1.3,0,0.9
E00136186,93.4,4.8,0.6,0.6,0.6
E00136187,98.7,1.3,0,0,0
E00136188,96.7,3,0,0.4,0
E00136189,96.9,3.1,0,0,0
E00136190,87.4,6.7,2.8,3.1,0
E00136191,94.6,4.3,1.1,0,0
E00136192,98.8,0.9,0.3,0,0
E00136216,91.7,5.7,0.4,0.4,1.7
E00136217,94.8,4.7,0,0,0.5
E00136218,96.4,2.4,0.9,0,0.3
E00136219,96.1,3.6,0,0.3,0
E00136220,95.5,4.2,0,0,0.3
E00136221,97.6,2.4,0,0,0
E00136222,94.6,4.5,0.6,0.3,0
E00136223,92.2,5,0,2.2,0.6
E00169874,98.5,1.5,0,0,0
E00169907,91.9,5.2,1.7,0.2,1
