geography_code,sex-001,sex-002
E00134321,50.3,49.7
E00134322,51.6,48.4
E00134323,51.7,48.3
E00134324,51,49
E00134352,51.7,48.3
E00134353,49.5,50.5
E00134354,45.9,54.1
E00134355,48,52
E00134356,49.9,50.1
E00134357,52,48
E00134358,50,50
E00134359,46.9,53.1
E00134360,54.6,45.4
E00134361,49.9,50.1
E00134362,52.4,47.6
E00134364,48,52
E00134365,49.7,50.3
E00134366,51.6,48.4
E00134367,52.1,47.9
E00134369,55.2,44.8
E00134427,49.5,50.5
E00134428,51.8,48.2
E00134429,50.4,49.6
E00134431,50,50
E00134432,46.6,53.4
E00134468,50.2,49.8
E00134469,50,50
E00134470,50.8,49.2
E00134472,56.2,43.8
E00134473,35,65
E00134475,48.5,51.5
E00134476,50.7,49.3
E00134477,52,48
E00134478,55.4,44.6
E00134479,49.3,50.7
E00134480,52.5,47.5
E00134481,50.7,49.3
E00134482,49.8,50.2
E00134483,50.3,49.7
E00134577,49.6,50.4
E00134578,53.5,46.5
E00134579,47.2,52.8
E00134580,50,50
E00134581,53.5,46.5
E00134582,51.8,48.2
E00134583,51.6,48.4
E00134584,55.9,44.1
E00134772,47.4,52.6
E00134773,48.2,51.8
E00134774,54.7,45.3
E00134775,50.5,49.5
E00135675,47.8,52.2
E00135676,50.4,49.6
E00135678,50.6,49.4
E00135679,50,50
E00135680,54,46
E00135681,51.5,48.5
E00135861,48.2,51.8
E00135862,51.6,48.4
E00135863,53.9,46.1
E00135864,52.8,47.2
E00135867,46.5,53.5
E00135868,52.7,47.3
E00135869,47.4,52.6
E00135870,49.8,50.2
E00135874,50.9,49.1
E00135875,50,50
E00135932,52.8,47.2
E00135936,49.2,50.8
E00135975,50.2,49.8
E00135976,49.4,50.6
E00135977,55.6,44.4
E00135978,49.2,50.8
E00135979,54.6,45.4
E00135980,51.7,48.3
E00135981,48.9,51.1
E00135982,49.3,50.7
E00135983,47.8,52.2
E00135984,53.8,46.2
E00135985,53.7,46.3
E00135986,53.8,46.2
E00135987,52.7,47.3
E00135988,53.5,46.5
E00135989,54,46
E00135990,54.4,45.6
E00135991,50,50
E00135992,51.2,48.8
E00135993,49.6,50.4
E00135994,51.2,48.8
E00135995,50,50
E00135996,52.1,47.9
E00135997,50,50
E00135998,53.7,46.3
E00135999,46.8,53.2
E00136000,53.9,46.1
E00136001,56.3,43.7
E00136070,49.5,50.5
E00136167,46.8,53.2
E00136168,48.7,51.3
E00136169,50.7,49.3
E00136170,52.5,47.5
E00136171,55,45
E00136172,48.2,51.8
E00136173,50.7,49.3
E00136174,53.4,46.6
E00136175,49,51
E00136176,51.9,48.1
E00136185,53,47
E00136186,50,50
E00136187,47.1,52.9
E00136188,51.1,48.9
E00136189,50.5,49.5
E00136190,53.7,46.3
E00136191,47.8,52.2
E00136192,54.1,45.9
E00136216,51.1,48.9
E00136217,50.3,49.7
E00136218,47.4,52.6
E00136219,51.1,48.9
E00136220,50.7,49.3
E00136221,51,49
E00136222,50.4,49.6
E00136223,49.4,50.6
E00169874,51.5,48.5
E00169907,45.1,54.9
