areacd,in_full_time_education-001,in_full_time_education-002
E00063850,14.7,85.3
E00063851,21.9,78.1
E00063852,13.1,86.9
E00063853,14.8,85.2
E00063854,7.9,92.1
E00063855,16.3,83.7
E00063856,20.6,79.4
E00063857,20.3,79.7
E00063858,11.3,88.7
E00063860,18.3,81.7
E00063861,12.1,87.9
E00063862,10.7,89.3
E00063863,19.5,80.5
E00063869,18.3,81.7
E00063870,28.4,71.6
E00063871,23.7,76.3
E00063872,13.6,86.4
E00063873,24.4,75.6
E00063874,18.9,81.1
E00063875,14.2,85.8
E00063876,19.7,80.3
E00063877,12.9,87.1
E00063878,21.9,78.1
E00063879,10.9,89.1
E00063880,29.5,70.5
E00063881,5.8,94.2
E00063882,25.8,74.2
E00063883,20.7,79.3
E00063884,16.9,83.1
E00063885,19.1,80.9
E00063886,17.5,82.5
E00063887,24.8,75.2
E00063888,24.9,75.1
E00063889,22.3,77.7
E00063890,17.3,82.7
E00063891,26.4,73.6
E00063892,31.9,68.1
E00063893,27.1,72.9
E00063894,19.4,80.6
E00063895,17.3,82.7
E00063896,19.7,80.3
E00063897,19.7,80.3
E00063898,15.7,84.3
E00063899,13.4,86.6
E00063900,29.6,70.4
E00063901,16.3,83.7
E00063902,21.3,78.7
E00063903,18.2,81.8
E00063904,13.8,86.2
E00063905,16.1,83.9
E00063906,33.1,66.9
E00063907,18.5,81.5
E00063908,16,84
E00063909,11.7,88.3
E00063910,17.7,82.3
E00063911,16,84
E00063912,36.4,63.6
E00063914,24.3,75.7
E00063916,25.6,74.4
E00063917,25.9,74.1
E00063918,20.2,79.8
E00063919,21.2,78.8
E00063920,26.2,73.8
E00063921,22.1,77.9
E00063922,4.5,95.5
E00063923,7.5,92.5
E00063924,26,74
E00063925,19,81
E00063926,18,82
E00063927,27.6,72.4
E00063928,10.9,89.1
E00063929,21.5,78.5
E00063930,17,83
E00063931,21.6,78.4
E00063932,25.3,74.7
E00063933,24.7,75.3
E00063934,9.3,90.7
E00063935,21.7,78.3
E00063936,22.1,77.9
E00063937,3.5,96.5
E00063938,22.9,77.1
E00063939,21.4,78.6
E00063940,30.6,69.4
E00063941,19.2,80.8
E00063942,12.7,87.3
E00063943,17.7,82.3
E00063944,12.3,87.7
E00063945,25.9,74.1
E00063946,13.6,86.4
E00063947,11.2,88.8
E00063948,21,79
E00063949,18.6,81.4
