areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00063850,91.7,0.3,8,0
E00063851,90.9,0,8.7,0.4
E00063852,85.8,0,13.8,0.4
E00063853,93.8,0,6.2,0
E00063854,92.9,0.5,6.6,0
E00063855,91,0,9,0
E00063856,95.2,0.3,4.4,0
E00063857,89.1,1,10,0
E00063858,92.1,0,7.9,0
E00063860,88.9,0.4,10.7,0
E00063861,93.1,0,5.6,1.3
E00063862,94.7,0,4.8,0.5
E00063863,94,0,6,0
E00063869,93.2,0.4,6,0.4
E00063870,85.2,0.3,13.5,0.9
E00063871,80.7,0,16.1,3.1
E00063872,83.1,0,16.9,0
E00063873,87.5,0,11.8,0.7
E00063874,91.4,0,7.5,1
E00063875,88.6,0,11.4,0
E00063876,90.7,0,8.9,0.4
E00063877,86.7,0,13.1,0.2
E00063878,87.4,0,10.8,1.8
E00063879,89.1,0,8.2,2.7
E00063880,93,0,6.1,0.8
E00063881,90.8,0,9.2,0
E00063882,86.1,0,12.8,1.1
E00063883,94.5,0,5.3,0.3
E00063884,85.3,0.3,13,1.4
E00063885,87.5,0,12.5,0
E00063886,82.7,0,15.3,2
E00063887,85.7,0.2,13.1,1.1
E00063888,90.7,0,9,0.3
E00063889,91.3,0,8.3,0.4
E00063890,80.4,0,19.6,0
E00063891,90.3,0,9.7,0
E00063892,88.1,0,10.5,1.4
E00063893,88,0,10.7,1.3
E00063894,89.4,0,10.6,0
E00063895,87.5,0.7,11.4,0.4
E00063896,87,0,11.1,1.9
E00063897,85.8,0.6,12,1.6
E00063898,90.9,0,8.7,0.5
E00063899,89.3,0,9.1,1.6
E00063900,90.3,0,6.7,3
E00063901,93.3,0,5.4,1.3
E00063902,82.3,0,13.2,4.5
E00063903,88,0,12,0
E00063904,87,0.6,10.9,1.6
E00063905,86.7,0,12.4,0.9
E00063906,82.4,1.4,14.1,2.1
E00063907,89.9,0.3,9.8,0
E00063908,86.1,0.4,13.1,0.4
E00063909,89.1,0,10.1,0.8
E00063910,90.4,0,9.6,0
E00063911,90.1,0,7.6,2.3
E00063912,92,0,8,0
E00063914,82,0,15.9,2.1
E00063916,92.4,0.4,6.9,0.4
E00063917,86.4,0,10.8,2.8
E00063918,85.5,0,13.5,1
E00063919,91,0.3,7,1.7
E00063920,87.8,0.4,11.8,0
E00063921,81.5,0,17,1.4
E00063922,82.3,0,15.7,2
E00063923,77.2,0,19,3.8
E00063924,84.4,0,14,1.6
E00063925,98.5,0,1.5,0
E00063926,89.8,0.4,9.3,0.4
E00063927,89.5,0,9.1,1.4
E00063928,90.6,0,9.4,0
E00063929,81,0,15.4,3.6
E00063930,87.3,0,12,0.7
E00063931,88.6,0.4,10.2,0.8
E00063932,90.4,0,9.6,0
E00063933,85.5,0,14.5,0
E00063934,76.3,0.3,23.1,0.3
E00063935,84.1,0,12,3.9
E00063936,92.3,0,7.4,0.4
E00063937,95.9,0,4.1,0
E00063938,84.5,0,15.1,0.4
E00063939,91.9,0.5,7.7,0
E00063940,90.6,0,9.4,0
E00063941,88,0,12,0
E00063942,91.1,0,8.5,0.4
E00063943,81.1,0,18.6,0.4
E00063944,78,0,21.4,0.6
E00063945,75.8,0,23.3,0.9
E00063946,85.2,0,14.8,0
E00063947,82.4,0,16.8,0.8
E00063948,76.4,0,21.1,2.5
E00063949,87,0,11.8,1.2
E00063950,88.5,0,11.5,0
E00063951,95.1,0,4.9,0
E00063952,95.9,0,4.1,0
E00063953,93.6,0,6.4,0
E00063954,89.9,0.7,9.3,0
E00063955,89.8,0,10.2,0
E00063956,87.6,0,12.4,0
E00063957,89.6,0,9.7,0.7
E00063958,93.8,0.7,5.4,0
E00063959,90.6,0,9,0.3
E00063960,94.3,0,5.7,0
E00063961,94.8,0,4.4,0.8
E00063962,91.2,0,8.8,0
E00063963,95.2,0,4.8,0
E00063964,92.2,0.7,5.7,1.4
E00063966,89.7,0.5,9.9,0
E00063967,95.1,0,4.9,0
E00063968,96.1,0,3.9,0
E00063969,95.2,0,4.5,0.3
E00063970,89.2,0,10.8,0
E00063972,98.1,0,1.5,0.5
E00063973,87.9,0.5,11.6,0
E00063974,90.6,0,8.7,0.8
E00063975,91.1,0.4,8.1,0.4
E00063976,94,0.2,5.5,0.2
E00063977,92.2,0.7,7.1,0
E00063978,92.3,0,7.7,0
E00063979,94,0,4.9,1.1
E00063980,96.1,0,3.9,0
E00063981,94.2,0,5.8,0
E00063982,86.7,0.4,12.3,0.6
E00063983,92.3,0.9,6.8,0
E00063984,90.5,0,9.5,0
E00063985,92.1,0,7.3,0.6
E00063986,90.1,0,9.9,0
E00063987,92.8,0,7.2,0
E00063988,94.6,0,5.4,0
E00063989,91.9,0,8.1,0
E00063990,90.7,0,7.9,1.4
E00063991,91,0,8.6,0.4
E00063992,95.9,0.3,3.7,0
E00063993,93.6,0.3,5.8,0.3
E00063994,95.3,0,4.7,0
E00063995,90.6,0.5,7.4,1.5
E00063996,93.4,0.7,5.9,0
E00063997,92.3,0,7.7,0
E00063998,90.1,0,8.5,1.5
E00063999,91.6,0,8.1,0.3
E00064000,93,0,6.6,0.3
E00064001,94.5,0,5.5,0
E00064002,86.4,0,13.6,0
E00064003,94.2,0,5.8,0
E00064004,91.2,0,8.8,0
E00064005,91.6,0,8.4,0
E00064006,94.5,0,4,1.5
E00064007,92.4,0,7.2,0.4
E00064008,90.2,0,9.8,0
E00064009,86.8,0.3,12.8,0
E00064010,87,0,13,0
E00064011,92.7,0.9,6.4,0
E00064012,92.3,0,7.7,0
E00064013,92.2,0,7.5,0.3
E00064014,96.2,0,3.8,0
E00064015,90.7,0,9.3,0
E00064016,88.2,0,11.8,0
E00064017,89.9,0,9.5,0.7
E00064018,96.4,0,3.6,0
E00064019,96,0,4,0
E00064020,93.8,0,6.2,0
E00064021,94.2,0,5.4,0.4
E00064022,93.1,0,6.5,0.3
E00064023,92,0,7.7,0.4
E00064024,96.6,0,3.4,0
E00064025,92,0,8,0
E00064026,91,0.7,7.9,0.4
E00064027,92.9,0,7.1,0
E00064028,91.8,0.3,7.3,0.6
E00064029,95.8,0,3.9,0.3
E00064030,93.9,0,6.1,0
E00064031,92.8,0,7.2,0
E00064032,91.5,0,8.5,0
E00064033,97.5,0,2.5,0
E00064034,94.4,0.4,4.6,0.7
E00064035,91.5,0,8.1,0.4
E00064036,97,0,3,0
E00064037,94.2,0,5.1,0.8
E00064038,91.9,0,7.2,0.9
E00064039,91.1,0.5,7.8,0.5
E00064040,95.6,0,4,0.4
E00064041,95.5,0,4.5,0
E00064042,94.8,0,5.2,0
E00064043,88.1,1.1,9.6,1.1
E00064044,86.4,0,13.6,0
E00064045,93.1,0.6,5.7,0.6
E00064047,93.7,0.3,6,0
E00064048,93.5,0.5,6,0
E00064054,98.5,0,1.5,0
E00064055,94.1,0.3,4.8,0.7
E00064056,96.7,0,3.3,0
E00064057,92.2,0,7.1,0.7
E00064058,91.6,0,8,0.3
E00064059,93,0,7,0
E00064060,96.9,0,2.7,0.4
E00064071,84.8,0,12.8,2.4
E00064072,83,0,15.9,1.2
E00064073,86.3,1,12.4,0.3
E00064074,90.8,0,8.3,0.8
E00064075,94.5,0,5.5,0
E00064076,84.3,0.5,13.2,2
E00064077,90.8,0,9.2,0
E00064078,93.1,0.3,6.6,0
E00064079,93.4,0,5.5,1
E00064080,92.9,0.3,5.8,1
E00064081,91.5,0,8.5,0
E00064082,80.4,0,15.6,4
