areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00063850,44.4,12,28.2,15.5
E00063851,52.6,8.8,18.4,20.2
E00063852,53.6,17.9,17.9,10.7
E00063853,33,9.1,36.4,21.6
E00063854,51.3,11.3,20,17.5
E00063855,48,12.2,26.8,13
E00063856,51,7.7,23.1,18.2
E00063857,44.4,11.8,20.1,23.6
E00063858,46,4.6,23,26.4
E00063860,51.2,13.4,26.8,8.5
E00063861,48.5,9.3,28.9,13.4
E00063862,50.6,7.1,27.1,15.3
E00063863,47.8,10.1,23.2,18.8
E00063869,57.5,10.8,19.2,12.5
E00063870,60,8,13.3,18.7
E00063871,61.4,8.8,12.3,17.5
E00063872,46.2,9.2,30.8,13.8
E00063873,52.8,12.3,14.2,20.8
E00063874,46,8.8,23,22.1
E00063875,64.6,7.6,12.7,15.2
E00063876,66.3,8.1,9.3,16.3
E00063877,26.9,4.2,57.2,11.7
E00063878,50.5,6.5,19.6,23.4
E00063879,43.2,4.9,32.1,19.8
E00063880,62.8,7,4.7,25.6
E00063881,66.7,5.6,5.6,22.2
E00063882,77.1,2.1,2.1,18.8
E00063883,57.1,12.7,12.7,17.5
E00063884,44.4,6.8,36.8,12
E00063885,54.7,8,24,13.3
E00063886,49.6,8.1,28.9,13.3
E00063887,53.2,9.7,21.9,15.2
E00063888,65.4,10.8,13.1,10.8
E00063889,56.9,9.8,22.5,10.8
E00063890,57.1,5.2,19.5,18.2
E00063891,53.1,10.4,20.8,15.6
E00063892,54.7,10.5,9.3,25.6
E00063893,48.7,6.6,21.1,23.7
E00063894,62.3,5.8,7.2,24.6
E00063895,63.6,10.1,12.4,14
E00063896,56,16,14.7,13.3
E00063897,57,14.6,13.9,14.6
E00063898,62.3,11.6,10.1,15.9
E00063899,57,10.7,13.2,19
E00063900,63.8,12.4,9.5,14.3
E00063901,53.2,8.7,24.6,13.5
E00063902,67.1,2.5,12.7,17.7
E00063903,66.2,9.5,9.5,14.9
E00063904,50,11.8,22.9,15.3
E00063905,64.5,9.1,12.7,13.6
E00063906,57.8,8.9,13.3,20
E00063907,48.9,15.5,18.4,17.2
E00063908,58.1,4.8,25,12.1
E00063909,46.9,15.9,20.4,16.8
E00063910,62.3,15.1,5.7,17
E00063911,69.4,12.5,13.9,4.2
E00063912,73.2,7.3,9.8,9.8
E00063914,58.8,11.3,11.3,18.6
E00063916,62.8,8.5,10.6,18.1
E00063917,70.4,3.5,13,13
E00063918,63.6,9.1,8.1,19.2
E00063919,66.9,8.8,11.8,12.5
E00063920,70.7,12,8,9.3
E00063921,66.7,9.4,11.5,12.5
E00063922,55.2,5.6,27.2,12
E00063923,52.7,7.8,27.9,11.6
E00063924,56.4,13.5,13.5,16.5
E00063925,61.4,13.3,10.8,14.5
E00063926,50.6,16,18.5,14.8
E00063927,52.1,13.5,16.7,17.7
E00063928,67.9,7.1,14.3,10.7
E00063929,59.8,12.7,12.7,14.7
E00063930,57.8,10.1,15.6,16.5
E00063931,56.3,7,21.1,15.5
E00063932,49,21.6,7.8,21.6
E00063933,46.9,12.5,15.6,25
E00063934,50,14.3,26.5,9.2
E00063935,57.9,10.2,14.5,17.4
E00063936,54.7,17.9,13.7,13.7
E00063937,40,20,20,20
E00063938,68,8.2,6.2,17.5
E00063939,58.6,8.6,22.4,10.3
E00063940,61.7,14.1,10.2,14.1
E00063941,62.4,11.8,10.6,15.3
E00063942,62.9,12.4,9.3,15.5
E00063943,52.2,10.6,11.5,25.7
E00063944,53,10.4,20.9,15.7
E00063945,62.3,8.8,14,14.9
E00063946,64.8,15.2,11.4,8.6
E00063947,41.3,8.7,34.9,15.1
E00063948,62.8,13.8,10.6,12.8
E00063949,56.7,21.1,14.4,7.8
E00063950,54.2,8.3,13.3,24.2
E00063951,62.7,10.8,8.4,18.1
E00063952,53.3,10,13.3,23.3
E00063953,53.2,8.9,24.2,13.7
E00063954,60.2,6.8,15,18
E00063955,58.9,10.7,17.9,12.5
E00063956,53,8.5,23.2,15.2
E00063957,50,9,18,23
E00063958,63.7,7.8,16.7,11.8
E00063959,60.5,11.6,12.4,15.5
E00063960,56.9,5.8,18.2,19
E00063961,56.8,13.6,11.2,18.4
E00063962,62.9,11.2,11.2,14.7
E00063963,60.6,8.5,17,13.8
E00063964,61.3,12.1,12.1,14.5
E00063966,60,8.8,11.3,20
E00063967,61.9,6.7,10.5,21
E00063968,50.5,11.2,14,24.3
E00063969,52.2,5.3,23.9,18.6
E00063970,57.3,8,13.3,21.3
E00063972,38,8,34,20
E00063973,58,6,21,15
E00063974,56.8,10.4,20.8,12
E00063975,54,7.1,21.2,17.7
E00063976,43.4,10.8,30.7,15.1
E00063977,55.2,12.8,16,16
E00063978,58,8.4,21.7,11.9
E00063979,54.5,10.6,21.1,13.8
E00063980,47.7,5.6,21.5,25.2
E00063981,50,8.7,21.2,20.2
E00063982,43.7,14.1,26.7,15.6
E00063983,47.3,9.6,21,22.2
E00063984,41,9.8,32,17.2
E00063985,58.2,10.3,17.8,13.7
E00063986,55.7,8.4,19.2,16.8
E00063987,51.2,13.4,15,20.5
E00063988,51.4,7.1,22.9,18.6
E00063989,65.7,8.6,14.3,11.4
E00063990,73.1,11.5,11.5,3.8
E00063991,50.9,10.5,23.7,14.9
E00063992,50.4,12.8,16.5,20.3
E00063993,52.4,13.9,17.5,16.3
E00063994,56.4,7.5,27.1,9
E00063995,44.8,16.2,29.5,9.5
E00063996,55.4,7.9,17.3,19.4
E00063997,46.6,7.4,26.4,19.6
E00063998,48.6,7.7,21.8,21.8
E00063999,54.6,10.4,16.9,18
E00064000,61.4,8.9,9.9,19.8
E00064001,66.1,13.4,4.7,15.7
E00064002,71.6,9.2,3.5,15.6
E00064003,55.6,6.8,18,19.5
E00064004,57.1,10.4,10.4,22.1
E00064005,53.8,8.4,21,16.8
E00064006,55,9.9,16.2,18.9
E00064007,64.3,8.7,6.1,20.9
E00064008,60.6,9.2,13.4,16.9
E00064009,57.9,6.5,20.6,15
E00064010,58.6,9,15.8,16.5
E00064011,62,11,12,15
E00064012,53.3,12.6,15.6,18.5
E00064013,62.2,7.9,11,18.9
E00064014,57.1,7.8,14.3,20.8
E00064015,67.6,2.7,13.5,16.2
E00064016,66.7,6.5,10.2,16.7
E00064017,58.6,7.8,12.1,21.6
E00064018,57.1,11,13.2,18.7
E00064019,56.3,16.1,16.1,11.5
E00064020,68,10.7,8.2,13.1
E00064021,54.1,10.1,18.3,17.4
E00064022,58.1,4.8,22.6,14.5
E00064023,45.7,11.6,20.9,21.7
E00064024,50.4,5.9,24.4,19.3
E00064025,52.2,10.4,15.7,21.7
E00064026,48.1,11.1,22.2,18.5
E00064027,51.7,15,20,13.3
E00064028,48.3,12.7,23.7,15.3
E00064029,49.1,12.7,24.2,13.9
E00064030,44.9,17.3,23.6,14.2
E00064031,52.9,7.6,24.4,15.1
E00064032,56.9,10.9,16.1,16.1
E00064033,50.9,11.9,17,20.1
E00064034,59.1,11,18.1,11.8
E00064035,54.5,5.7,25.2,14.6
E00064036,46.6,14.5,23.7,15.3
E00064037,43.3,10.8,30,15.8
E00064038,47.1,10.3,23.5,19.1
E00064039,39.7,15.9,27,17.5
E00064040,51,13.5,23.1,12.5
E00064041,54,8.6,20.2,17.2
E00064042,57.3,1.3,12,29.3
E00064043,58.3,6.7,10,25
E00064044,55.7,4.1,23,17.2
E00064045,71.4,2.4,11.9,14.3
E00064047,51.6,9.3,21.1,18
E00064048,53,16,15,16
E00064054,52.6,14.5,17.1,15.8
E00064055,43.8,18.1,26.4,11.8
E00064056,65.1,6.8,17.1,11
E00064057,50.4,12.2,19.1,18.3
E00064058,55.7,7.4,15.6,21.3
E00064059,59.6,10.5,14,15.8
E00064060,43,11,32,14
E00064071,60.7,7.7,19.7,12
E00064072,45.9,10.7,27,16.4
E00064073,54.8,11.1,15.9,18.3
E00064074,57.8,10.3,13.8,18.1
E00064075,51.3,10.1,16,22.7
E00064076,67.5,6,13.3,13.3
E00064077,57.9,13.7,21.1,7.4
E00064078,66.4,3.7,16.4,13.4
E00064079,49.6,13.3,18.5,18.5
E00064080,56,11.2,16.4,16.4
E00064081,57.6,7.1,18.2,17.2
E00064082,74.4,2.3,10.5,12.8
E00064083,58,13.6,14.8,13.6
E00064084,65.8,8.5,10.3,15.4
E00064085,54.3,10.9,18.8,15.9
E00064086,60.4,17.2,8.2,14.2
E00064087,57.4,2.8,27,12.8
E00064088,57.7,11.7,13.5,17.1
E00064089,53,13.9,13,20
E00064090,66.4,9.2,11.8,12.5
E00064091,57.4,7.1,18.6,16.9
E00064092,58.2,11.2,13.3,17.3
E00064093,64.6,10.2,6.3,18.9
E00064094,56.8,8.1,19.6,15.5
E00064095,52.2,9.7,20.9,17.2
E00064096,58.5,7.5,22.6,11.3
E00064097,49.2,9.9,22.1,18.8
E00064098,56.3,9.5,19,15.1
E00064099,50.6,14.3,20.1,15.1
E00064100,49.2,9.8,18.2,22.7
E00064101,45.5,13.4,28.6,12.5
E00064102,52.6,6.2,24.7,16.5
E00064103,54.6,10.9,16.8,17.6
E00064104,49.1,4.4,23.7,22.8
E00064105,51.5,4,22.8,21.8
E00064106,50.4,10.4,21.5,17.8
E00064107,48,7.9,29.9,14.1
E00064108,51.5,10.8,18,19.8
E00064109,56.7,12.6,18.9,11.8
E00064110,58.5,11.7,12.8,17
E00064111,46.3,9.8,27.3,16.6
E00064112,58,9.2,17.6,15.1
E00064113,53.1,10.9,24.2,11.7
E00064114,54.1,10.8,16.9,18.2
E00064115,56,7.5,15.7,20.8
E00064116,59.6,7.8,17.5,15.1
E00064117,54.9,11.1,21.5,12.5
E00064118,47.6,8.2,26.5,17.7
E00064119,50.7,7.7,21.8,19.7
E00064142,64.2,6.3,11.6,17.9
E00064143,66.4,10.1,6.7,16.8
E00064144,59.4,5,12.9,22.8
E00064145,65.3,7.1,7.1,20.4
E00064146,45.2,9.6,29.9,15.3
E00064147,63,9.5,19.5,8
E00064148,51,11.8,19.6,17.6
E00064149,48.1,10.5,26.5,14.8
E00064150,61.5,7.4,13.3,17.8
E00064151,45,14.1,22.8,18.1
E00064152,60.6,5.1,16.2,18.2
E00064153,50.4,9,22.6,18
