areacd,sex-001,sex-002
E00063850,49,51
E00063851,52.3,47.7
E00063852,49.8,50.2
E00063853,50.2,49.8
E00063854,47.9,52.1
E00063855,54.4,45.6
E00063856,45.7,54.3
E00063857,45.5,54.5
E00063858,54.3,45.7
E00063860,51.3,48.7
E00063861,54.7,45.3
E00063862,48.2,51.8
E00063863,48.9,51.1
E00063869,49.1,50.9
E00063870,51.5,48.5
E00063871,42,58
E00063872,46.8,53.2
E00063873,46.9,53.1
E00063874,47.4,52.6
E00063875,49.7,50.3
E00063876,49.4,50.6
E00063877,50.9,49.1
E00063878,50.5,49.5
E00063879,38.6,61.4
E00063880,54,46
E00063881,44.1,55.9
E00063882,52.2,47.8
E00063883,51.8,48.2
E00063884,40.9,59.1
E00063885,42.6,57.4
E00063886,47.7,52.3
E00063887,50.4,49.6
E00063888,52.2,47.8
E00063889,45.5,54.5
E00063890,44.3,55.7
E00063891,44.4,55.6
E00063892,49.7,50.3
E00063893,51.1,48.9
E00063894,49.2,50.8
E00063895,55.7,44.3
E00063896,51.1,48.9
E00063897,49.2,50.8
E00063898,48.6,51.4
E00063899,53.8,46.2
E00063900,51.5,48.5
E00063901,50.8,49.2
E00063902,54.9,45.1
E00063903,47.4,52.6
E00063904,50.9,49.1
E00063905,50.9,49.1
E00063906,45.5,54.5
E00063907,48.1,51.9
E00063908,51.2,48.8
E00063909,57.1,42.9
E00063910,44.4,55.6
E00063911,43.5,56.5
E00063912,63.5,36.5
E00063914,52.2,47.8
E00063916,49.5,50.5
E00063917,53.6,46.4
E00063918,45.5,54.5
E00063919,50.3,49.7
E00063920,50.2,49.8
E00063921,50.2,49.8
E00063922,31.4,68.6
E00063923,38,62
E00063924,48.3,51.7
E00063925,45.1,54.9
E00063926,46.9,53.1
E00063927,44.4,55.6
E00063928,49.2,50.8
E00063929,49.1,50.9
E00063930,47.8,52.2
E00063931,45.6,54.4
E00063932,44.4,55.6
E00063933,44.6,55.4
E00063934,32,68
E00063935,52.3,47.7
E00063936,55.1,44.9
E00063937,42.5,57.5
E00063938,52.2,47.8
E00063939,39.6,60.4
E00063940,47.6,52.4
E00063941,47.6,52.4
E00063942,44,56
E00063943,50.7,49.3
E00063944,41.5,58.5
E00063945,51.7,48.3
E00063946,51.1,48.9
E00063947,35.9,64.1
E00063948,48.4,51.6
E00063949,43.8,56.2
E00063950,52.4,47.6
E00063951,53,47
E00063952,54.6,45.4
E00063953,50.6,49.4
E00063954,53.5,46.5
E00063955,54.7,45.3
E00063956,48,52
E00063957,50.9,49.1
E00063958,51.6,48.4
E00063959,54.4,45.6
E00063960,56.4,43.6
E00063961,52,48
E00063962,48.2,51.8
E00063963,54.3,45.7
E00063964,52.1,47.9
E00063966,51.5,48.5
E00063967,51.2,48.8
E00063968,49.7,50.3
E00063969,53.9,46.1
E00063970,50.7,49.3
E00063972,56.5,43.5
E00063973,51.2,48.8
E00063974,51.2,48.8
E00063975,51,49
E00063976,49.5,50.5
E00063977,56.6,43.4
E00063978,48,52
E00063979,48.1,51.9
E00063980,48.7,51.3
E00063981,55.9,44.1
E00063982,54,46
E00063983,51.5,48.5
E00063984,50,50
E00063985,51.8,48.2
E00063986,52.2,47.8
E00063987,54.6,45.4
E00063988,50.8,49.2
E00063989,45,55
E00063990,44.7,55.3
E00063991,50,50
E00063992,50.8,49.2
E00063993,53.2,46.8
