areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00063850,97.5,2.2,0.3
E00063851,98.8,1.2,0
E00063852,88.8,9.1,2.1
E00063853,99.1,0.9,0
E00063854,98.1,1,1
E00063855,97.5,2.5,0
E00063856,97.4,1.9,0.6
E00063857,97.4,1.6,1
E00063858,98.4,1.6,0
E00063860,99.1,0.9,0
E00063861,96.4,3.6,0
E00063862,98.4,1.6,0
E00063863,98.9,1.1,0
E00063869,99.2,0.8,0
E00063870,74.3,15,10.7
E00063871,90.4,8.7,0.9
E00063872,90,7.8,2.2
E00063873,97.3,2.7,0
E00063874,87.8,10.5,1.7
E00063875,89.1,9.9,1
E00063876,88.8,8.8,2.4
E00063877,92.8,5.6,1.6
E00063878,91.1,5.7,3.2
E00063879,84.7,12,3.3
E00063880,92.3,3.8,3.8
E00063881,96.2,2.9,1
E00063882,89.4,6.8,3.8
E00063883,90.2,9.3,0.5
E00063884,95.7,2.9,1.4
E00063885,95.5,3.4,1.1
E00063886,93.3,4.7,2
E00063887,89.2,9.1,1.7
E00063888,86.5,12.4,1.1
E00063889,88.7,9.2,2.1
E00063890,90,8.2,1.7
E00063891,80.8,16.9,2.3
E00063892,74.6,17.5,7.8
E00063893,72.9,15.8,11.3
E00063894,86,7.9,6.1
E00063895,94,4.5,1.5
E00063896,92.8,6,1.2
E00063897,83.9,13.5,2.6
E00063898,95,5,0
E00063899,96.4,3.2,0.4
E00063900,88.8,6.9,4.4
E00063901,94,6,0
E00063902,94.1,5.9,0
E00063903,93.3,6.7,0
E00063904,94.3,5.4,0.3
E00063905,93.3,3.6,3.1
E00063906,94.9,5.1,0
E00063907,97.9,1.8,0.3
E00063908,96,3.6,0.4
E00063909,95.6,4.4,0
E00063910,90.2,7.5,2.3
E00063911,83.3,14.9,1.8
E00063912,82.7,16.3,1
E00063914,97.8,1.9,0.3
E00063916,87.7,11.9,0.4
E00063917,91.7,5,3.2
E00063918,85.6,10.2,4.2
E00063919,91.6,7.1,1.4
E00063920,91,7.8,1.2
E00063921,95.1,4.5,0.4
E00063922,86.6,12.7,0.7
E00063923,80.2,13.4,6.4
E00063924,90.4,8.3,1.3
E00063925,93.9,6.1,0
E00063926,92.2,5.5,2.3
E00063927,93.2,3.9,2.9
E00063928,97.7,1.6,0.8
E00063929,89.9,8.3,1.8
E00063930,94.9,3.7,1.5
E00063931,94.4,4.7,0.9
E00063932,98.8,1.2,0
E00063933,94.2,3.3,2.5
E00063934,94,4.8,1.2
E00063935,87.2,12.3,0.5
E00063936,94,4.3,1.8
E00063937,100,0,0
E00063938,94.5,4.3,1.3
E00063939,95,3.7,1.4
E00063940,91.8,5.8,2.3
E00063941,95.8,2.7,1.5
E00063942,90,6.3,3.8
E00063943,94.2,2.6,3.3
E00063944,89.8,8.6,1.6
E00063945,94,4.1,1.9
E00063946,89.2,9.2,1.6
E00063947,79.8,16.1,4.2
E00063948,99.3,0.7,0
E00063949,89.8,8.6,1.6
E00063950,98.1,1.9,0
E00063951,98.5,1.1,0.4
E00063952,99.5,0,0.5
E00063953,96.3,2.1,1.7
E00063954,98.9,1.1,0
E00063955,98.7,1.3,0
E00063956,97.6,2.4,0
E00063957,98.5,1.5,0
E00063958,95.1,4.5,0.4
E00063959,96.1,3.9,0
E00063960,95.9,4.1,0
E00063961,98,2,0
E00063962,99.5,0.5,0
E00063963,94.1,5.6,0.3
E00063964,93.9,5.4,0.7
E00063966,98.5,1.5,0
E00063967,95.8,3.2,1
E00063968,95.3,4,0.7
E00063969,97.1,2.3,0.7
E00063970,95.6,4.4,0
E00063972,98.5,1,0.5
E00063973,97.4,1,1.5
E00063974,96.3,3.3,0.4
E00063975,98,2,0
E00063976,95.9,3.5,0.7
E00063977,96.9,2.3,0.8
E00063978,96.6,2,1.4
E00063979,93,6.2,0.8
E00063980,96.4,3.6,0
E00063981,95.9,4.1,0
E00063982,95.5,3.9,0.6
E00063983,95.1,4.9,0
E00063984,97.5,1.8,0.7
E00063985,93.2,6.8,0
E00063986,97.9,1.8,0.3
E00063987,97.2,2.8,0
E00063988,98.6,1,0.3
E00063989,99.4,0,0.6
E00063990,99.3,0.7,0
E00063991,98.9,1.1,0
E00063992,96.1,2.8,1.1
E00063993,96.1,3.9,0
E00063994,98,2,0
E00063995,97.5,1.5,1
E00063996,94.3,5,0.8
E00063997,96.8,3.2,0
E00063998,96.3,3.7,0
E00063999,99.1,0.6,0.3
E00064000,94.3,4.7,1
E00064001,91.7,6.8,1.5
E00064002,87.5,10.2,2.3
E00064003,98.5,1.5,0
E00064004,97.6,2.4,0
E00064005,97.1,2.5,0.4
E00064006,98.1,1.5,0.4
E00064007,95.9,3.2,0.9
E00064008,100,0,0
E00064009,96.3,3.4,0.3
E00064010,98.1,1.1,0.8
E00064011,99.6,0.4,0
E00064012,98.4,0.8,0.8
E00064013,94.6,4.4,1
E00064014,93.2,6.3,0.5
E00064015,97.6,2.4,0
E00064016,95.1,4.5,0.4
E00064017,99,1,0
E00064018,100,0,0
E00064019,96.8,2.3,0.9
E00064020,94.9,4.7,0.4
E00064021,100,0,0
E00064022,97.5,2.1,0.4
E00064023,98.1,1.9,0
E00064024,99.6,0,0.4
E00064025,97.7,2.3,0
E00064026,97.1,2.2,0.7
E00064027,99.2,0.8,0
E00064028,99.1,0.9,0
E00064029,100,0,0
E00064030,95.1,2.4,2.4
E00064031,100,0,0
E00064032,97.8,2.2,0
E00064033,99.3,0.7,0
E00064034,99.6,0.4,0
E00064035,98.5,1.5,0
E00064036,98.3,1.7,0
E00064037,97.7,1.6,0.8
E00064038,99.4,0.3,0.3
E00064039,97.9,1.6,0.5
E00064040,97,1.5,1.5
E00064041,98.4,1.3,0.3
E00064042,97.6,2.4,0
E00064043,97.1,2.3,0.6
E00064044,97.4,2.6,0
E00064045,98.8,1.2,0
E00064047,97.8,2.2,0
E00064048,99.5,0,0.5
E00064054,99.5,0.5,0
E00064055,97.5,2.5,0
E00064056,99,1,0
E00064057,99.3,0.3,0.3
E00064058,98,2,0
E00064059,90.1,8.8,1.2
E00064060,99.1,0.9,0
E00064071,92.6,3.7,3.7
E00064072,96,3.2,0.9
E00064073,93.6,5.7,0.7
E00064074,97.1,2.5,0.4
E00064075,95.4,3.8,0.8
E00064076,94.3,5.2,0.5
E00064077,92.7,5.7,1.6
E00064078,96.4,2.5,1.1
E00064079,96.8,2.8,0.4
E00064080,94.1,4.5,1.4
E00064081,95,3.1,1.9
E00064082,93,4.7,2.3
E00064083,92.1,7.9,0
E00064084,94.5,5.5,0
E00064085,92.7,4.9,2.4
E00064086,95.9,4.1,0
E00064087,90.1,9.6,0.3
E00064088,95.6,3.6,0.8
E00064089,91.6,6.7,1.7
E00064090,88.8,10,1.2
E00064091,96,3.6,0.3
E00064092,90.2,7.1,2.7
E00064093,91.4,7,1.6
E00064094,90,8.5,1.5
E00064095,98.4,0.8,0.8
E00064096,99,1,0
E00064097,98,1.4,0.6
E00064098,99.2,0.8,0
E00064099,94.7,4.2,1.1
E00064100,100,0,0
E00064101,97.2,2.8,0
E00064102,99.1,0.9,0
E00064103,98.8,0.8,0.4
E00064104,97,2.2,0.9
E00064105,96,4,0
E00064106,98.1,1.9,0
E00064107,98.3,1.4,0.3
E00064108,98.3,1.7,0
E00064109,94.2,5.8,0
E00064110,98.9,0.6,0.6
E00064111,98.6,1.4,0
E00064112,94.6,4.6,0.8
E00064113,96.5,3.1,0.4
E00064114,98.5,1.1,0.4
E00064115,96.8,2.5,0.7
E00064116,99.7,0.3,0
E00064117,97,2.3,0.7
E00064118,99.3,0.7,0
E00064119,98.9,1.1,0
E00064142,96,3.2,0.8
E00064143,92.3,6.2,1.5
E00064144,90.2,7.9,2
E00064145,98.1,1.6,0.3
E00064146,97.2,2.1,0.7
E00064147,86.4,12.1,1.5
E00064148,93,6.5,0.5
E00064149,98.4,1.3,0.3
E00064150,96.1,1.3,2.6
E00064151,97.3,1.7,1
E00064152,93.8,5.4,0.8
E00064153,96.2,3.4,0.3
E00064154,96.1,3,0.9
E00064155,95.2,3.8,1
E00064156,90.9,6.6,2.5
E00064157,95,4.1,0.8
E00064158,84.6,13.3,2.1
E00064159,96.7,3.3,0
E00064160,95.4,4.6,0
E00064161,95.1,4.5,0.4
E00064162,99.4,0.6,0
E00064163,86.1,11.3,2.6
E00064164,95.9,3.2,0.9
E00064165,89.9,9.5,0.7
E00064166,94.2,4.4,1.4
E00064167,97.6,2,0.4
E00064168,99.7,0.3,0
E00064169,99.6,0.4,0
E00064170,98,2,0
E00064171,97.7,1.9,0.4
