areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00063850,8.5,20.6,60.3,10.6
E00063851,9,19.8,58.6,12.6
E00063852,11.5,26.5,54.9,7.1
E00063853,10.1,16.9,66.3,6.7
E00063854,13.3,24.1,51.8,10.8
E00063855,12.2,17.9,64.2,5.7
E00063856,11.6,20.4,60.5,7.5
E00063857,10.1,21.6,60.8,7.4
E00063858,17.2,26.4,49.4,6.9
E00063860,12.2,24.4,57.3,6.1
E00063861,7.2,18.6,68,6.2
E00063862,10.5,18.6,66.3,4.7
E00063863,12.7,22.5,61.3,3.5
E00063869,6.6,22.3,66.1,5
E00063870,15.4,28.2,48.7,7.7
E00063871,17.5,22.8,47.4,12.3
E00063872,15.4,20,47.7,16.9
E00063873,15.1,24.5,53.8,6.6
E00063874,18,26.1,43.2,12.6
E00063875,15,15,63.8,6.3
E00063876,13.8,27.6,46,12.6
E00063877,18.3,19.1,36.6,26
E00063878,8.3,24.8,50.5,16.5
E00063879,4.9,23.5,58,13.6
E00063880,13.6,36.4,45.5,4.5
E00063881,11.1,22.2,55.6,11.1
E00063882,14.8,40.7,42.6,1.9
E00063883,10.6,16.5,66,6.9
E00063884,20.9,17.2,47.8,14.2
E00063885,18.9,25.7,45.9,9.5
E00063886,9.7,20.9,55.2,14.2
E00063887,11.5,26.8,51.5,10.2
E00063888,6.9,30.8,57.7,4.6
E00063889,2.9,24.5,66.7,5.9
E00063890,18.2,27.3,41.6,13
E00063891,13.1,22.2,58.6,6.1
E00063892,16.3,31.4,46.5,5.8
E00063893,7.9,35.5,55.3,1.3
E00063894,10.3,32.4,50,7.4
E00063895,6.2,25.6,62,6.2
E00063896,19.4,22.2,48.6,9.7
E00063897,12.8,20.3,60.8,6.1
E00063898,10.3,23.5,63.2,2.9
E00063899,10.7,22.3,61.2,5.8
E00063900,15.4,32.7,43.3,8.7
E00063901,11.3,18.5,67.7,2.4
E00063902,6.6,23.7,65.8,3.9
E00063903,13.5,18.9,59.5,8.1
E00063904,9.5,20.8,56,13.7
E00063905,6.3,21.6,60.4,11.7
E00063906,10,25.6,54.4,10
E00063907,8.7,19.7,60.1,11.6
E00063908,4.9,24.4,65,5.7
E00063909,8.8,17.7,66.4,7.1
E00063910,7.5,32.1,50.9,9.4
E00063911,12.7,22.5,59.2,5.6
E00063912,12.8,48.7,30.8,7.7
E00063914,4.1,22.4,62.2,11.2
E00063916,6.3,26.3,62.1,5.3
E00063917,19.5,23,52.2,5.3
E00063918,5.2,20.6,64.9,9.3
E00063919,10.4,25.9,60.7,3
E00063920,13.2,27.6,55.3,3.9
E00063921,19.8,26,52.1,2.1
E00063922,12.2,18.3,48.9,20.6
E00063923,15.5,11.6,49.6,23.3
E00063924,9.8,30.1,54.9,5.3
E00063925,8.3,34.5,48.8,8.3
E00063926,8.8,23.8,57.5,10
E00063927,14.1,24.2,51.5,10.1
E00063928,25.9,29.6,40.7,3.7
E00063929,10,31,54,5
E00063930,6.4,20.2,61.5,11.9
E00063931,12.5,29.2,51.4,6.9
E00063932,20,22,40,18
E00063933,17.9,28.4,49.3,4.5
E00063934,17,13,49,21
E00063935,10.2,17.9,61.3,10.6
E00063936,4.2,25.3,64.2,6.3
E00063937,0,10,90,0
E00063938,13.3,20.4,62.2,4.1
E00063939,12.5,35.7,46.4,5.4
E00063940,9.4,25,53.9,11.7
E00063941,10.6,20,63.5,5.9
E00063942,12,19,65,4
E00063943,9.8,25,57.1,8
E00063944,8.7,24.3,58.3,8.7
E00063945,14.3,22.3,52.7,10.7
E00063946,9.6,16.3,65.4,8.7
E00063947,19.8,19.2,41.9,19.2
E00063948,10.6,37.2,44.7,7.4
E00063949,14.8,29.5,45.5,10.2
E00063950,9.9,32.2,49.6,8.3
E00063951,9.6,20.5,66.3,3.6
E00063952,5.2,24.1,60.3,10.3
E00063953,9.7,24.2,56.5,9.7
E00063954,9.7,19.4,61.2,9.7
E00063955,6.1,21.7,67,5.2
E00063956,6.7,15.8,70.3,7.3
E00063957,11.1,28.3,49.5,11.1
E00063958,13.1,21.2,58.6,7.1
E00063959,10.2,23.6,59.8,6.3
E00063960,9.5,24.8,57.7,8
E00063961,10.5,25,57.3,7.3
E00063962,7.1,26.5,54.9,11.5
E00063963,22.4,21.4,52,4.1
E00063964,16.7,18.2,55.3,9.8
E00063966,12.5,22.5,58.8,6.3
E00063967,9.6,28.8,58.7,2.9
E00063968,11.1,31.5,52.8,4.6
E00063969,6.9,26.7,61.2,5.2
E00063970,2.7,22.7,64,10.7
E00063972,22.2,22.2,55.6,0
E00063973,11,28,51,10
E00063974,6.3,21.9,58.6,13.3
E00063975,8.9,24.1,58,8.9
E00063976,7.2,23.1,61.8,8
E00063977,8.8,25.6,59.2,6.4
E00063978,9.5,25.2,60.5,4.8
E00063979,3.2,20.8,64,12
E00063980,11.2,19.6,61.7,7.5
E00063981,5.6,20.4,66.7,7.4
E00063982,9.7,17.5,66.2,6.7
E00063983,7.2,23.5,63.3,6
E00063984,10.4,20.8,62.4,6.4
E00063985,13.8,26.9,56.6,2.8
E00063986,6.1,23.9,60.7,9.2
E00063987,13.8,27.7,52.3,6.2
E00063988,17.4,23.6,50,9
E00063989,8.8,29.4,61.8,0
E00063990,0,40.7,55.6,3.7
E00063991,7,24.6,63.2,5.3
E00063992,11.4,27.3,54.5,6.8
E00063993,6.7,26.1,61.2,6.1
E00063994,11.2,20.9,56.7,11.2
E00063995,9.8,21.6,56.9,11.8
E00063996,10.9,18.1,63,8
E00063997,5.5,27.6,62.1,4.8
E00063998,12.1,25.5,53.9,8.5
E00063999,10.4,21.4,61,7.1
E00064000,8.7,22.1,61.5,7.7
E00064001,8.7,26.8,56.7,7.9
E00064002,11.1,26.4,59,3.5
E00064003,7.5,21.1,63.2,8.3
E00064004,17.1,23.7,59.2,0
E00064005,5.8,34.2,52.5,7.5
E00064006,9.7,26.5,51.3,12.4
E00064007,7.8,20.7,68.1,3.4
E00064008,11.9,19.6,62.2,6.3
E00064009,9.2,27.5,57.8,5.5
E00064010,14.3,20.3,61.7,3.8
E00064011,8.9,19.8,62.4,8.9
E00064012,9.8,26.5,56.1,7.6
E00064013,8.4,29.8,56.5,5.3
E00064014,14.9,23,54.1,8.1
E00064015,11.4,26.2,59.1,3.4
E00064016,10.3,22.4,58.9,8.4
E00064017,8.5,27.1,55.1,9.3
E00064018,12.1,25.3,53.8,8.8
E00064019,10.5,23.3,60.5,5.8
E00064020,12.3,19.7,59.8,8.2
E00064021,11.1,25,58.3,5.6
E00064022,10.7,25.4,59,4.9
E00064023,6.8,22,62.1,9.1
E00064024,9.8,22.1,63.1,4.9
E00064025,12.2,27.8,54.8,5.2
E00064026,12.6,25.9,54.1,7.4
E00064027,7.5,13.3,68.3,10.8
E00064028,9.5,23.3,62.9,4.3
E00064029,8.2,20,61.8,10
