areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00094659,30.7,44.1,17.3,7.9
E00094671,26.3,39.5,20.2,14
E00094672,39.2,33.3,11.7,15.8
E00094673,37.8,37.8,13.3,11.1
E00094675,31.5,50.9,14.8,2.8
E00102910,21.5,48.2,15.2,15.2
E00102911,26.7,38.2,13,22.1
E00102912,24.4,41.5,14.1,20
E00102913,13.9,51.4,18.1,16.7
E00102914,27.6,44.3,10.4,17.7
E00102942,25.4,48.1,13,13.5
E00102962,25.6,46.3,18.3,9.8
E00102963,23,48.9,15.6,12.6
E00102965,32.9,43.4,9.2,14.5
E00102966,25.9,46.5,15.1,12.4
E00102967,25.3,41.3,16,17.3
E00102968,23,49.3,14.9,12.8
E00102969,29.6,43.8,12.4,14.2
E00102970,24.8,46.4,17.6,11.2
E00102973,23.3,40.3,18.6,17.8
E00102974,16.9,53.8,12.3,16.9
E00102976,23.2,44.9,17.8,14.1
E00102993,24.8,45.1,15,15
E00102995,41.7,31.5,9.4,17.3
E00103001,46.2,29.7,11,13.1
E00103003,47.2,33.7,7.9,11.2
E00103004,22.6,50.9,7.5,18.9
E00103005,12.1,52.3,19.6,15.9
E00103006,22.6,41.1,18.5,17.7
E00103007,22,51.6,12.9,13.4
E00103008,24.9,42.9,16.4,15.8
E00103010,32.3,40.2,15.7,11.8
E00103011,47.5,40.7,4.5,7.3
E00103013,34.5,35.7,13.1,16.7
E00103014,34.5,29.1,20.9,15.5
E00103015,38.6,40.2,7.9,13.4
E00103016,30.4,37.7,13,18.8
E00103017,21.3,45.6,15.5,17.6
E00103018,33.6,32.1,15,19.3
E00103019,44.7,36.9,12.1,6.4
E00103020,51.4,30.6,6.9,11.1
E00103021,29.1,43,13.4,14.5
E00103023,20.2,45.2,12.9,21.8
E00103024,21.6,48.9,18,11.5
E00103025,44.1,31.6,14,10.3
E00103026,47.2,31.9,10.4,10.4
E00103027,45.1,28.7,14.8,11.5
E00103028,15.3,52,10.7,22
E00103029,22.8,49.1,12.3,15.8
E00103030,25.2,51.9,13.7,9.2
E00103031,35.4,44.1,10.2,10.2
E00103032,39.5,32.8,13.4,14.3
E00103033,43.6,40,8.2,8.2
E00103034,34.8,47.4,9.6,8.1
E00103035,36.5,33.9,13,16.5
E00103036,32.8,40.2,15.6,11.5
E00103037,28.6,54.1,7.5,9.8
E00103038,41.2,37.1,11.9,9.8
E00103039,39.7,28.7,11.8,19.9
E00103040,20.4,44.4,13.9,21.3
E00103041,19,46.8,19,15.1
E00103042,25,40.3,14.2,20.5
E00103043,40.4,38.4,13.2,7.9
E00103044,41.9,38.9,4.8,14.4
E00103045,32.4,42.8,15,9.8
E00103047,27.3,35.8,13.9,23
E00103048,30.7,36.2,12.6,20.5
E00103049,18.8,48.7,8.4,24
E00103050,21.7,44.2,14,20.2
E00103051,28.9,39.8,14.1,17.2
E00103052,29,39.2,16.1,15.6
E00103057,23,41.4,13.8,21.8
E00103066,15.7,51,15.7,17.6
E00103067,25,43.3,16.3,15.4
E00103068,13.2,56.6,14.2,16
E00165946,26.5,31.1,16.7,25.8
E00165949,62.9,22.6,8.1,6.5
E00165950,69.5,23.4,3.9,3.1
E00165951,25.2,46.9,12.6,15.4
E00165953,37.2,26.4,15.5,20.9
E00165956,19.6,34,23.7,22.7
E00165958,26.6,41.1,13.7,18.5
E00180228,20.6,44.1,20.6,14.7
E00180257,24.4,51.1,8.9,15.6
