areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00094659,59.8,25.2,4.7,10.2
E00094671,13,8.7,70.4,7.8
E00094672,37,21.8,25.2,16
E00094673,48.1,29.6,0.7,21.5
E00094675,64.5,17.3,1.8,16.4
E00102910,62.3,20.4,1,16.2
E00102911,52.4,27,2.4,18.3
E00102912,37.6,24.8,9,28.6
E00102913,59.7,27.8,0,12.5
E00102914,59.4,21.4,3.6,15.6
E00102942,58.7,22.3,3.3,15.8
E00102962,49.4,30.9,3.1,16.7
E00102963,42.1,11.3,0,46.6
E00102965,60.5,30.2,0,9.3
E00102966,58.2,24.7,3.3,13.7
E00102967,32,29.3,29.3,9.3
E00102968,68.2,21.2,7.9,2.6
E00102969,58.5,26.9,2.9,11.7
E00102970,56.8,25.6,4,13.6
E00102973,41.2,15.3,0,43.5
E00102974,53.4,28.6,0,18
E00102976,48.9,28.8,3.8,18.5
E00102993,62.2,21.6,3.6,12.6
E00102995,33.9,27.6,3.1,35.4
E00103001,32.4,17.6,36.5,13.5
E00103003,35.8,18.4,30.7,15.1
E00103004,62.3,17,0,20.8
E00103005,44.4,27.8,1.9,25.9
E00103006,37.1,38.7,0,24.2
E00103007,61,18.7,0.5,19.8
E00103008,47.5,16.9,22.6,13
E00103010,51.1,26.7,5.3,16.8
E00103011,45.8,18.1,2.3,33.9
E00103013,50.3,33.7,4.1,11.8
E00103014,21.9,15.2,29.1,33.8
E00103015,44.1,18.9,22.8,14.2
E00103016,36.3,30.4,6.7,26.7
E00103017,52.5,29.8,11.3,6.3
E00103018,40.7,27.1,8.6,23.6
E00103019,46,24.8,9.5,19.7
E00103020,29.2,16,8.3,46.5
E00103021,55,32.7,3.5,8.8
E00103023,44.4,33.9,1.6,20.2
E00103024,56.8,37.4,0,5.8
E00103025,37.8,13.3,13.3,35.6
E00103026,42.1,18.9,26.2,12.8
E00103027,22.8,20.3,45.5,11.4
E00103028,69.2,28.1,0,2.7
E00103029,62.9,29.3,0.9,6.9
E00103030,63.8,20.8,6.2,9.2
E00103031,65.9,20.6,0,13.5
E00103032,51.7,28.3,0.8,19.2
E00103033,49.5,18.9,4.5,27
E00103034,65.7,14.9,14.2,5.2
E00103035,37.4,19.1,30.4,13
E00103036,41,18,29.5,11.5
E00103037,73.1,20.9,1.5,4.5
E00103038,61.8,18.3,4.7,15.2
E00103039,22.8,25.7,43.4,8.1
E00103040,48.6,35.5,8.4,7.5
E00103041,70.6,23.8,1.6,4
E00103042,41.7,36,6.3,16
E00103043,26.5,21.3,33.5,18.7
E00103044,42.5,16.2,31.1,10.2
E00103045,57.2,28.3,1.2,13.3
E00103047,37.2,32.9,9.1,20.7
E00103048,34.6,21.3,32.3,11.8
E00103049,51.6,23.5,0.7,24.2
E00103050,42.6,30.2,9.3,17.8
E00103051,61.4,27.6,2.4,8.7
E00103052,56.5,25.5,4.9,13
E00103057,57,23.3,1.2,18.6
E00103066,52.8,24.5,11.3,11.3
E00103067,60,19,1,20
E00103068,60,24.5,0,15.5
E00165946,35.1,26.9,21.6,16.4
E00165949,26,8.9,4.1,61
E00165950,22.7,9.8,25,42.4
E00165951,54.5,26.6,0.7,18.2
E00165953,20.2,30.2,30.2,19.4
E00165956,12.4,28.9,52.6,6.2
E00165958,56.5,25.8,2.4,15.3
E00180228,37.3,41.8,0,20.9
E00180257,32.6,34.8,21.7,10.9
