areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00094659,12.7,21.4,31,34.9
E00094671,0,54.3,39.7,6
E00094672,6,45.3,35.9,12.8
E00094673,17.8,29.6,36.3,16.3
E00094675,9.1,30,36.4,24.5
E00102910,2.1,17.1,43.5,37.3
E00102911,4.7,18.9,37,39.4
E00102912,5.8,30.7,44.5,19
E00102913,6.8,8.2,39.7,45.2
E00102914,2.6,22.9,41.7,32.8
E00102942,7.5,11.8,36.9,43.9
E00102962,1.8,17.7,68.9,11.6
E00102963,6.2,23.3,36.4,34.1
E00102965,1.8,15.2,40.4,42.7
E00102966,2.7,23.9,39.1,34.2
E00102967,12,20,42.7,25.3
E00102968,1.4,18.2,48,32.4
E00102969,4.7,21.3,40.2,33.7
E00102970,4.8,16,35.2,44
E00102973,3.8,23.7,35.9,36.6
E00102974,1.5,21.2,42.4,34.8
E00102976,3.3,21.3,33.3,42.1
E00102993,5.4,14.3,39.3,41.1
E00102995,27.6,15.7,22,34.6
E00103001,21.1,28.6,39.5,10.9
E00103003,24.4,29.4,21.7,24.4
E00103004,1.9,20.8,32.1,45.3
E00103005,4.7,18.7,40.2,36.4
E00103006,5.7,26,35,33.3
E00103007,4.8,19.8,33.7,41.7
E00103008,9.7,23.9,43.8,22.7
E00103010,0.8,32.6,50.4,16.3
E00103011,6.7,52.2,31.1,10
E00103013,0,28.2,53.5,18.2
E00103014,6.8,64.9,21.6,6.8
E00103015,19,37.3,31,12.7
E00103016,8.9,40,43.7,7.4
E00103017,3.8,21.8,39.5,34.9
E00103018,9.2,31.9,38.3,20.6
E00103019,15.7,34.3,37.1,12.9
E00103020,36.6,27.5,26.1,9.9
E00103021,1.8,21.1,50.9,26.3
E00103023,10.5,17.7,20.2,51.6
E00103024,0,6.5,38.1,55.4
E00103025,19.6,35.5,30.4,14.5
E00103026,24.2,39.4,21.8,14.5
E00103027,26.6,41.1,23.4,8.9
E00103028,0,4.8,21.2,74
E00103029,0,24.6,24.6,50.9
E00103030,1.5,16.2,23.8,58.5
E00103031,3.9,13.4,40.2,42.5
E00103032,18.5,26.9,36.1,18.5
E00103033,12.1,34.6,27.1,26.2
E00103034,12.7,20.9,30.6,35.8
E00103035,15.7,33,40,11.3
E00103036,12.2,32.5,44.7,10.6
E00103037,0,9,57.5,33.6
E00103038,19.2,32.1,37.3,11.4
E00103039,24.1,8,61.3,6.6
E00103040,0.9,9.3,56.5,33.3
E00103041,0,16.3,41.5,42.3
E00103042,3.4,29.2,42.7,24.7
E00103043,8.1,66.4,22.8,2.7
E00103044,15.5,44,32.7,7.7
E00103045,1.7,22,53.2,23.1
E00103047,1.2,33.9,40,24.8
E00103048,7.1,23.6,50.4,18.9
E00103049,5.2,14.2,38.1,42.6
E00103050,1.6,28.1,44.5,25.8
E00103051,2.4,16.5,46.5,34.6
E00103052,3.2,23.7,43,30.1
E00103057,4.7,17.4,22.1,55.8
E00103066,0,15.2,41.3,43.5
E00103067,12.5,30.8,23.1,33.7
E00103068,0.9,20.6,37.4,41.1
E00165946,9.7,23.1,33.6,33.6
E00165949,35,46.3,14.6,4.1
E00165950,45,37.4,10.7,6.9
E00165951,2.8,19.7,23.9,53.5
E00165953,12,44.8,34.4,8.8
E00165956,5.2,42.3,48.5,4.1
E00165958,7.9,7.1,49.6,35.4
E00180228,1.5,20.9,55.2,22.4
E00180257,8.9,31.1,42.2,17.8
