areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00094659,57.5,42.5
E00094671,39.3,60.7
E00094672,44.6,55.4
E00094673,49.2,50.8
E00094675,56.3,43.7
E00102910,60.5,39.5
E00102911,55.9,44.1
E00102912,52.1,47.9
E00102913,68.1,31.9
E00102914,56.1,43.9
E00102942,61.6,38.4
E00102962,50.5,49.5
E00102963,55,45
E00102965,60.4,39.6
E00102966,62.3,37.7
E00102967,48.2,51.8
E00102968,59.2,40.8
E00102969,60.2,39.8
E00102970,53,47
E00102973,53.2,46.8
E00102974,57.9,42.1
E00102976,60.4,39.6
E00102993,60.9,39.1
E00102995,44,56
E00103001,36.2,63.8
E00103003,44.4,55.6
E00103004,52.6,47.4
E00103005,63.7,36.3
E00103006,59.8,40.2
E00103007,64.9,35.1
E00103008,53,47
E00103010,52.9,47.1
E00103011,46.5,53.5
E00103013,49.2,50.8
E00103014,36.2,63.8
E00103015,47.3,52.7
E00103016,41.6,58.4
E00103017,58.2,41.8
E00103018,43.8,56.2
E00103019,43,57
E00103020,42,58
E00103021,57.3,42.7
E00103023,57.9,42.1
E00103024,66.2,33.8
E00103025,29.2,70.8
E00103026,29.8,70.2
E00103027,45,55
E00103028,70.9,29.1
E00103029,66.7,33.3
E00103030,65,35
E00103031,63,37
E00103032,31.9,68.1
E00103033,58.8,41.2
E00103034,60.3,39.7
E00103035,52.3,47.7
E00103036,49.1,50.9
E00103037,71.3,28.7
E00103038,53.3,46.7
E00103039,36.5,63.5
E00103040,46.8,53.2
E00103041,66,34
E00103042,55.6,44.4
E00103043,30.9,69.1
E00103044,47.3,52.7
E00103045,54.7,45.3
E00103047,46.8,53.2
E00103048,39.7,60.3
E00103049,62.2,37.8
E00103050,59.4,40.6
E00103051,58.1,41.9
E00103052,54.4,45.6
E00103057,61.7,38.3
E00103066,57,43
E00103067,55.2,44.8
E00103068,62.6,37.4
E00165946,44.4,55.6
E00165949,31.3,68.8
E00165950,24.6,75.4
E00165951,64.1,35.9
E00165953,46,54
E00165956,44.6,55.4
E00165958,58.4,41.6
E00180228,19.4,80.6
E00180257,43.7,56.3
