areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00094659,49.4,2.9,47.7
E00094671,35.5,2.5,62.1
E00094672,50.2,3.4,46.3
E00094673,54.7,4.5,40.9
E00094675,42.5,0.5,57
E00102910,47.3,1.2,51.5
E00102911,48.3,1.4,50.3
E00102912,59.8,0.4,39.8
E00102913,46.5,3.8,49.7
E00102914,55.3,2.3,42.4
E00102942,54.3,1.7,44
E00102962,55.1,3.5,41.5
E00102963,65.9,2.7,31.4
E00102965,47.5,1.6,50.9
E00102966,47.9,2.8,49.3
E00102967,52.1,2.8,45.1
E00102968,39.9,0.3,59.8
E00102969,48.8,2.1,49.1
E00102970,52.6,1.9,45.5
E00102973,58.8,1.1,40.1
E00102974,62.2,2.3,35.5
E00102976,60.4,1.3,38.3
E00102993,50.9,3.5,45.6
E00102995,59.9,2.2,37.9
E00103001,50.4,1.7,47.9
E00103003,47.1,1,52
E00103004,71.9,0,28.1
E00103005,52.1,1.7,46.2
E00103006,61.9,3.6,34.4
E00103007,51.3,0.8,47.9
E00103008,43.5,1.5,55
E00103010,52.1,1.3,46.6
E00103011,39.9,2.8,57.3
E00103013,59,0.7,40.3
E00103014,58,4.3,37.7
E00103015,36.8,3.4,59.8
E00103016,63.6,1.7,34.7
E00103017,55.5,1.5,43.1
E00103018,58.1,1.6,40.3
E00103019,52.4,3.5,44.2
E00103020,61.3,4,34.7
E00103021,48,1.9,50.2
E00103023,61.2,0.4,38.4
E00103024,54.4,1.1,44.5
E00103025,53.3,5.2,41.5
E00103026,31.9,0.6,67.6
E00103027,53,4,43
E00103028,42.5,0,57.5
E00103029,52.3,1.4,46.4
E00103030,46.1,1.6,52.3
E00103031,38.4,1.9,59.7
E00103032,41.5,1.9,56.7
E00103033,45.8,1.7,52.5
E00103034,32.1,1.3,66.7
E00103035,48.4,2.6,49
E00103036,40.2,2.8,57
E00103037,26.2,0.4,73.4
E00103038,34.7,1.7,63.6
E00103039,51.3,2.5,46.3
E00103040,42.5,2.3,55.3
E00103041,46,1.9,52.1
E00103042,65.7,1.2,33.1
E00103043,47.6,5.2,47.2
E00103044,40.5,2.9,56.6
E00103045,44,2.3,53.7
E00103047,64.7,1.3,34
E00103048,53.6,2.1,44.3
E00103049,59.3,2.2,38.6
E00103050,56.6,3.1,40.2
E00103051,56.3,1.6,42
E00103052,51.2,1.9,46.8
E00103057,62.6,1.6,35.7
E00103066,53,4.3,42.6
E00103067,53.6,0,46.4
E00103068,48.9,0,51.1
E00165946,59.2,1.7,39.2
E00165949,59.9,2.3,37.9
E00165950,47.6,2.9,49.4
E00165951,53.9,3,43.2
E00165953,63.7,4.2,32.1
E00165956,59,3.7,37.2
E00165958,57.3,1.3,41.5
E00180228,24.7,3.9,71.4
E00180257,58.4,2.2,39.3
