areacd,heating_type_3a-001,heating_type_3a-002
E00094659,2.3,97.7
E00094671,1.8,98.2
E00094672,0,100
E00094673,4.5,95.5
E00094675,0,100
E00102910,6.7,93.3
E00102911,4.7,95.3
E00102912,2.2,97.8
E00102913,1.4,98.6
E00102914,5.7,94.3
E00102942,7.1,92.9
E00102962,1.2,98.8
E00102963,3,97
E00102965,4,96
E00102966,5.9,94.1
E00102967,1.3,98.7
E00102968,2.1,97.9
E00102969,1.8,98.2
E00102970,6.3,93.7
E00102973,6.9,93.1
E00102974,0.8,99.2
E00102976,4.9,95.1
E00102993,3.6,96.4
E00102995,0.8,99.2
E00103001,2.1,97.9
E00103003,1.7,98.3
E00103004,5.8,94.2
E00103005,3.7,96.3
E00103006,2.4,97.6
E00103007,5.3,94.7
E00103008,6.2,93.8
E00103010,2.3,97.7
E00103011,1.7,98.3
E00103013,1.2,98.8
E00103014,3.4,96.6
E00103015,1.6,98.4
E00103016,2.2,97.8
E00103017,2.1,97.9
E00103018,2.8,97.2
E00103019,1.4,98.6
E00103020,1.4,98.6
E00103021,1.2,98.8
E00103023,3.1,96.9
E00103024,0.7,99.3
E00103025,2.2,97.8
E00103026,0,100
E00103027,3.3,96.7
E00103028,0,100
E00103029,0,100
E00103030,1.6,98.4
E00103031,0,100
E00103032,2.5,97.5
E00103033,2.8,97.2
E00103034,2.9,97.1
E00103035,0,100
E00103036,1.6,98.4
E00103037,0.8,99.2
E00103038,0.5,99.5
E00103039,1.5,98.5
E00103040,0,100
E00103041,0,100
E00103042,2.8,97.2
E00103043,2.6,97.4
E00103044,1.8,98.2
E00103045,0,100
E00103047,0,100
E00103048,2.4,97.6
E00103049,6.4,93.6
E00103050,4.6,95.4
E00103051,3.9,96.1
E00103052,5.9,94.1
E00103057,2.4,97.6
E00103066,5.9,94.1
E00103067,9.2,90.8
E00103068,2.8,97.2
E00165946,0.7,99.3
E00165949,4.8,95.2
E00165950,2.3,97.7
E00165951,0.7,99.3
E00165953,0,100
E00165956,0,100
E00165958,2.4,97.6
E00180228,0,100
E00180257,0,100
