areacd,in_full_time_education-001,in_full_time_education-002
E00094659,7.8,92.2
E00094671,23.8,76.2
E00094672,16.1,83.9
E00094673,9.1,90.9
E00094675,6.7,93.3
E00102910,11.5,88.5
E00102911,14,86
E00102912,18.4,81.6
E00102913,11,89
E00102914,11.6,88.4
E00102942,11.6,88.4
E00102962,10,90
E00102963,10.5,89.5
E00102965,16,84
E00102966,11,89
E00102967,14,86
E00102968,12.4,87.6
E00102969,9.9,90.1
E00102970,11.6,88.4
E00102973,15.6,84.4
E00102974,13.1,86.9
E00102976,15,85
E00102993,11.9,88.1
E00102995,14.4,85.6
E00103001,20.6,79.4
E00103003,11.1,88.9
E00103004,9.6,90.4
E00103005,11.7,88.3
E00103006,14.5,85.5
E00103007,11,89
E00103008,15.2,84.8
E00103010,13.9,86.1
E00103011,7.4,92.6
E00103013,19.3,80.7
E00103014,17.6,82.4
E00103015,16.4,83.6
E00103016,17.8,82.2
E00103017,13.9,86.1
E00103018,19,81
E00103019,12.5,87.5
E00103020,12,88
E00103021,11,89
E00103023,20.5,79.5
E00103024,13,87
E00103025,13.5,86.5
E00103026,13.3,86.7
E00103027,16.6,83.4
E00103028,15.4,84.6
E00103029,14.3,85.7
E00103030,11.5,88.5
E00103031,8.5,91.5
E00103032,53.9,46.1
E00103033,10.1,89.9
E00103034,7.4,92.6
E00103035,22.4,77.6
E00103036,14.2,85.8
E00103037,10.5,89.5
E00103038,11.1,88.9
E00103039,20.3,79.7
E00103040,11.7,88.3
E00103041,14.8,85.2
E00103042,18.8,81.2
E00103043,16.5,83.5
E00103044,13.3,86.7
E00103045,15.2,84.8
E00103047,20.5,79.5
E00103048,22.6,77.4
E00103049,14.1,85.9
E00103050,14,86
E00103051,13,87
E00103052,11.8,88.2
E00103057,17.8,82.2
E00103066,17.3,82.7
E00103067,9.3,90.7
E00103068,13.3,86.7
E00165946,29.5,70.5
E00165949,8.6,91.4
E00165950,9.2,90.8
E00165951,12.5,87.5
E00165953,26.7,73.3
E00165956,25,75
E00165958,20.1,79.9
E00180228,2.7,97.3
E00180257,16.8,83.2
