areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00094659,96.9,3.1,0
E00094671,99.1,0.9,0
E00094672,95.8,4.2,0
E00094673,86.6,13.4,0
E00094675,99.1,0.9,0
E00102910,97.9,1.6,0.5
E00102911,92.1,0.8,7.1
E00102912,97.1,2.9,0
E00102913,98.6,1.4,0
E00102914,98.4,1.6,0
E00102942,96.7,3.3,0
E00102962,93.3,6.7,0
E00102963,92.5,7.5,0
E00102965,99.4,0.6,0
E00102966,97.8,1.6,0.5
E00102967,85.3,14.7,0
E00102968,98,0,2
E00102969,100,0,0
E00102970,95.3,1.6,3.1
E00102973,96.2,3.8,0
E00102974,95.5,4.5,0
E00102976,97.3,2.7,0
E00102993,100,0,0
E00102995,63.8,36.2,0
E00103001,79.7,20.3,0
E00103003,59.9,40.1,0
E00103004,88,10,2
E00103005,95.3,2.8,1.9
E00103006,95.9,0.8,3.3
E00103007,94.1,5.9,0
E00103008,94.4,5.6,0
E00103010,99.2,0.8,0
E00103011,79.1,20.3,0.6
E00103013,94.6,5.4,0
E00103014,95.4,4,0.7
E00103015,74,25.2,0.8
E00103016,100,0,0
E00103017,93.3,5.5,1.3
E00103018,78.6,20.7,0.7
E00103019,76.1,23.9,0
E00103020,48.3,51.7,0
E00103021,98.3,1.7,0
E00103023,79,20.2,0.8
E00103024,100,0,0
E00103025,54.4,45.6,0
E00103026,64,36,0
E00103027,72.6,27.4,0
E00103028,99.3,0.7,0
E00103029,100,0,0
E00103030,99.2,0.8,0
E00103031,99.2,0.8,0
E00103032,70.3,28.8,0.8
E00103033,90.7,9.3,0
E00103034,83.2,16.8,0
E00103035,85.2,14.8,0
E00103036,86.9,13.1,0
E00103037,98.5,0.7,0.7
E00103038,71,29,0
E00103039,81,19,0
E00103040,99.1,0.9,0
E00103041,100,0,0
E00103042,88.1,11.9,0
E00103043,90.1,9.9,0
E00103044,84.9,15.1,0
E00103045,99.4,0.6,0
E00103047,95.2,4.8,0
E00103048,100,0,0
E00103049,100,0,0
E00103050,96.9,3.1,0
E00103051,98.4,1.6,0
E00103052,98.4,1.6,0
E00103057,97.7,2.3,0
E00103066,96.2,1.9,1.9
E00103067,73.8,8.7,17.5
E00103068,88.1,11.9,0
E00165946,87.2,12.8,0
E00165949,17.1,81.3,1.6
E00165950,19.2,80,0.8
E00165951,86.7,13.3,0
E00165953,71.7,28.3,0
E00165956,92.7,7.3,0
E00165958,90.3,8.9,0.8
E00180228,100,0,0
E00180257,84.1,15.9,0
