areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00094659,41.2,58.8
E00094671,38.2,61.8
E00094672,39.8,60.2
E00094673,42.2,57.8
E00094675,44,56
E00102910,33.9,66.1
E00102911,35.9,64.1
E00102912,31.8,68.2
E00102913,23,77
E00102914,33.2,66.8
E00102942,41.5,58.5
E00102962,30.1,69.9
E00102963,41.5,58.5
E00102965,38.8,61.2
E00102966,42.5,57.5
E00102967,31.5,68.5
E00102968,41,59
E00102969,37.3,62.7
E00102970,34.8,65.2
E00102973,35.6,64.4
E00102974,35.8,64.2
E00102976,36.9,63.1
E00102993,42.6,57.4
E00102995,32.1,67.9
E00103001,27.4,72.6
E00103003,29.2,70.8
E00103004,30.9,69.1
E00103005,35.8,64.2
E00103006,31.4,68.6
E00103007,45.1,54.9
E00103008,37.1,62.9
E00103010,36,64
E00103011,30.6,69.4
E00103013,40.1,59.9
E00103014,37.3,62.7
E00103015,44.4,55.6
E00103016,30.3,69.7
E00103017,34.8,65.2
E00103018,28.3,71.7
E00103019,33.9,66.1
E00103020,35.3,64.7
E00103021,27.1,72.9
E00103023,38.2,61.8
E00103024,39.2,60.8
E00103025,41.3,58.7
E00103026,47.2,52.8
E00103027,31.1,68.9
E00103028,35.1,64.9
E00103029,44.5,55.5
E00103030,37.8,62.2
E00103031,40.7,59.3
E00103032,28.6,71.4
E00103033,32.5,67.5
E00103034,43.6,56.4
E00103035,35.2,64.8
E00103036,39.5,60.5
E00103037,24.6,75.4
E00103038,43.4,56.6
E00103039,36.9,63.1
E00103040,37.2,62.8
E00103041,42.1,57.9
E00103042,34,66
E00103043,49.1,50.9
E00103044,36,64
E00103045,36.2,63.8
E00103047,36.5,63.5
E00103048,46.8,53.2
E00103049,32.3,67.7
E00103050,26.4,73.6
E00103051,38.1,61.9
E00103052,30.4,69.6
E00103057,39.7,60.3
E00103066,45.9,54.1
E00103067,30.7,69.3
E00103068,33,67
E00165946,43.8,56.3
E00165949,36.2,63.8
E00165950,23.5,76.5
E00165951,31.5,68.5
E00165953,39.7,60.3
E00165956,33,67
E00165958,35.3,64.7
E00180228,38.4,61.6
E00180257,34,66
