areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00094659,51.2,32,14.4,2.4,0
E00094671,20,36.5,31.3,12.2,0
E00094672,44.5,35.3,16,4.2,0
E00094673,36.3,42.2,16.3,4.4,0.7
E00094675,60,30,9.1,0.9,0
E00102910,50.3,32.6,13.5,2.6,1
E00102911,52,34.6,12.6,0.8,0
E00102912,50.7,39.7,8.1,1.5,0
E00102913,68.1,26.4,5.6,0,0
E00102914,46.4,38,14.6,1,0
E00102942,54.9,39,5.5,0.5,0
E00102962,43.3,42.1,13.4,1.2,0
E00102963,50.4,39.1,10.5,0,0
E00102965,52,32.9,15,0,0
E00102966,55.5,31.9,9.9,2.7,0
E00102967,41.3,38.7,12,8,0
E00102968,55.7,34.2,10.1,0,0
E00102969,50.3,35.3,13.2,1.2,0
E00102970,58.9,31.5,8.9,0.8,0
E00102973,47.7,40,10,2.3,0
E00102974,49.3,44,5.2,1.5,0
E00102976,53.8,34.8,8.7,2.7,0
E00102993,50.4,38.1,10.6,0.9,0
E00102995,45.7,35.4,15,3.9,0
E00103001,31.3,38.1,23.8,6.1,0.7
E00103003,39.2,33.1,22.1,4.4,1.1
E00103004,44.4,40.7,14.8,0,0
E00103005,54.2,29,15.9,0.9,0
E00103006,48.8,42.3,8.1,0.8,0
E00103007,51.9,38,8.6,1.6,0
E00103008,46.1,33.1,17.4,3.4,0
E00103010,48.8,32.6,17.8,0.8,0
E00103011,52,32.8,12.4,2.8,0
E00103013,54.4,33.7,11.8,0,0
E00103014,39.6,34.2,14.8,9.4,2
E00103015,37.5,36.7,16.4,7.8,1.6
E00103016,48.9,37.8,9.6,3,0.7
E00103017,50.4,37.5,10.8,1.3,0
E00103018,52.1,35,12.9,0,0
E00103019,47.5,31.2,16.3,3.5,1.4
E00103020,39.9,37.1,16.1,7,0
E00103021,56.6,34.1,8.1,1.2,0
E00103023,64.2,31.7,4.1,0,0
E00103024,62.6,26.6,10.1,0.7,0
E00103025,43.1,36.5,16.8,3.6,0
E00103026,38.2,39.4,20,2.4,0
E00103027,29.3,35.8,25.2,9.8,0
E00103028,58.9,35.6,5.5,0,0
E00103029,64,30.7,5.3,0,0
E00103030,60.3,30.5,6.1,3.1,0
E00103031,55.6,37.3,7.1,0,0
E00103032,60.3,30.6,8.3,0.8,0
E00103033,51.9,39.8,5.6,2.8,0
E00103034,51.5,28.4,11.9,8.2,0
E00103035,37.4,39.1,18.3,5.2,0
E00103036,35.2,38.5,19.7,6.6,0
E00103037,52.2,38.1,9.7,0,0
E00103038,38,40.6,20.3,1,0
E00103039,37,36.2,20.3,6.5,0
E00103040,48.1,38.9,12,0.9,0
E00103041,56.8,39.2,4,0,0
E00103042,58,30.1,11.9,0,0
E00103043,33.1,33.8,27.7,5.4,0
E00103044,41,36.1,19.9,3,0
E00103045,47.4,37.4,15.2,0,0
E00103047,61.2,28.5,8.5,1.8,0
E00103048,39.4,38.6,17.3,4.7,0
E00103049,57.1,29.2,10.4,2.6,0.6
E00103050,60.5,31.8,7.8,0,0
E00103051,51.6,42.1,4.8,0.8,0.8
E00103052,51.1,36,11.8,1.1,0
E00103057,50.6,36.5,11.8,1.2,0
E00103066,51,30.6,14.3,4.1,0
E00103067,48.6,37.1,11.4,2.9,0
E00103068,59.3,33.3,7.4,0,0
E00165946,53.4,29.3,9.8,6.8,0.8
E00165949,39.8,39,17.1,2.4,1.6
E00165950,41.7,30.7,13.4,11.8,2.4
E00165951,62,32.4,5.6,0,0
E00165953,52.3,31.3,13.3,3.1,0
E00165956,32.6,36.8,25.3,4.2,1.1
E00165958,64.5,29.8,4.8,0.8,0
E00180228,55.2,31.3,11.9,1.5,0
E00180257,45.8,29.2,22.9,2.1,0
