areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00094659,14.2,33.1,38.6,14.2
E00094671,22.6,52.2,16.5,8.7
E00094672,20.2,42.9,25.2,11.8
E00094673,13.3,48.9,26.7,11.1
E00094675,10.7,40.2,34.8,14.3
E00102910,6.7,27.3,43.8,22.2
E00102911,6.3,31.5,37,25.2
E00102912,7.4,43.7,33.3,15.6
E00102913,5.6,27.8,37.5,29.2
E00102914,9.3,30.1,36.3,24.4
E00102942,4.9,32.1,44,19
E00102962,4.3,45.4,38.7,11.7
E00102963,5.3,33.8,32.3,28.6
E00102965,8.7,35.5,37.8,18
E00102966,3.8,41.4,33.9,21
E00102967,14.7,33.3,37.3,14.7
E00102968,8.8,31.3,35.4,24.5
E00102969,7.6,36.5,37.1,18.8
E00102970,4.8,32,40,23.2
E00102973,4.6,33.6,35.1,26.7
E00102974,5.3,26.3,45.1,23.3
E00102976,2.7,32.2,41.5,23.5
E00102993,2.7,39.3,38.4,19.6
E00102995,20.5,43.3,22.8,13.4
E00103001,28.6,48.3,17,6.1
E00103003,32.8,35.6,22.8,8.9
E00103004,5.7,37.7,34,22.6
E00103005,3.7,32.7,31.8,31.8
E00103006,4.8,35.5,36.3,23.4
E00103007,3.7,32.1,42.8,21.4
E00103008,5.1,46.1,32.6,16.3
E00103010,10,50,26.2,13.8
E00103011,19.3,54,23.3,3.4
E00103013,14.9,45.2,29.8,10.1
E00103014,15.8,52.6,25.7,5.9
E00103015,23.4,46.8,23.4,6.5
E00103016,12.6,42.2,31.1,14.1
E00103017,10.5,34.9,40.8,13.9
E00103018,18.6,37.1,30.7,13.6
E00103019,22.1,48.6,24.3,5
E00103020,27.8,47.9,20.1,4.2
E00103021,10.4,45.1,29.5,15
E00103023,8.1,35.5,43.5,12.9
E00103024,10.1,38.8,36.7,14.4
E00103025,27.9,47.8,22.8,1.5
E00103026,35.3,41.9,17.4,5.4
E00103027,30.1,39,23.6,7.3
E00103028,5.4,27.7,38.5,28.4
E00103029,5.3,43.9,36.8,14
E00103030,9.2,36.2,38.5,16.2
E00103031,11.9,46.8,34.1,7.1
E00103032,21.7,42.5,24.2,11.7
E00103033,16.7,50,23.1,10.2
E00103034,16.3,43.7,31.9,8.1
E00103035,17.4,45.2,28.7,8.7
E00103036,25.4,41.8,25.4,7.4
E00103037,11.9,47.8,32.1,8.2
E00103038,29.5,46.1,18.7,5.7
E00103039,32.1,40.1,18.2,9.5
E00103040,11.1,37,43.5,8.3
E00103041,11.1,24.6,46.8,17.5
E00103042,10.7,44.1,33.9,11.3
E00103043,31.6,57.9,8.6,2
E00103044,20.9,49.7,20.9,8.6
E00103045,13.9,48,31.2,6.9
E00103047,11.4,42.5,35.9,10.2
E00103048,11.5,41.8,32,14.8
E00103049,2.6,27.9,41.6,27.9
E00103050,0,43.1,41.5,15.4
E00103051,4.7,37.8,41.7,15.7
E00103052,10.2,40.9,36.6,12.4
E00103057,0,27.1,42.4,30.6
E00103066,11.5,21.2,46.2,21.2
E00103067,8.7,35.9,35,20.4
E00103068,2.8,25.9,44.4,26.9
E00165946,9.9,51.9,32.1,6.1
E00165949,35,51.2,10.6,3.3
E00165950,40.6,46.9,10.9,1.6
E00165951,5.6,39.2,42.7,12.6
E00165953,17.1,51.2,26.4,5.4
E00165956,16.3,43.9,31.6,8.2
E00165958,4,41.9,46,8.1
E00180228,7.5,41.8,35.8,14.9
E00180257,4.4,46.7,35.6,13.3
