areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00025383,96.1,2.3,1.5
E00025384,96.6,1.4,2.1
E00025385,95.4,2.5,2.1
E00025387,95.7,0.5,3.8
E00025388,96.2,1.4,2.4
E00025389,97.2,1.3,1.5
E00025390,97.4,0.3,2.2
E00025391,93.4,0,6.6
E00025392,96.2,0,3.8
E00025393,95.6,1.8,2.6
E00025394,98.3,0.7,1
E00025395,94.6,1,4.5
E00025396,95.8,1.3,2.9
E00025397,96.2,1.5,2.3
E00025399,93.7,1.1,5.3
E00025400,98.2,0,1.8
E00025401,93.7,0.9,5.4
E00063399,77,1.1,21.9
E00063400,81.2,2.6,16.2
E00063417,73.8,2.4,23.8
E00063418,81.7,3.9,14.5
E00063484,98.7,0,1.3
E00063485,98.1,0.6,1.3
E00063486,98.9,0,1.1
E00063487,99.1,0.3,0.6
E00063488,98.2,0.4,1.4
E00063489,95.8,0.5,3.7
E00063544,95,4,1
E00063587,98.9,0.4,0.7
E00063588,96.4,1.3,2.3
E00063589,96.2,1.1,2.7
E00063590,94.5,2.5,3
E00063591,95.7,1.7,2.6
E00063592,97.2,0,2.8
E00063595,97.8,0.4,1.8
E00063596,94.7,1.2,4
E00063597,97.8,0.9,1.3
E00063598,95.8,0.6,3.6
E00063600,97,0.3,2.6
E00063601,98.4,0,1.6
E00063603,98.4,0.2,1.4
E00063604,97.8,0.4,1.8
E00063605,92.8,2.4,4.8
E00063606,98.2,0,1.8
E00063651,97.2,0.3,2.4
E00063652,95.6,1.2,3.2
E00063654,94.7,3,2.4
E00063655,95.7,2.2,2.2
E00063656,97,2,1
E00063674,89.7,3.5,6.8
E00063675,83.6,3.4,13
E00063701,91.5,1.2,7.3
E00063702,80.1,3.6,16.4
E00063703,93.1,1,5.9
E00063704,90.3,2.5,7.2
E00063705,76.7,2.5,20.8
E00063706,88.5,1.6,9.9
E00063707,88,3.6,8.4
E00063708,80,1.8,18.2
E00063709,82.8,0.8,16.3
E00063710,91.6,0.7,7.7
E00063711,80.1,2.7,17.3
E00063712,88.7,2.5,8.8
E00063713,92.7,1.3,6
E00063714,89.3,0.7,10
E00063715,83.4,0,16.6
E00063721,69.1,0.8,30.1
E00063722,62.5,1.4,36.1
E00063723,88.8,1,10.2
E00063724,82.4,1.1,16.4
E00063725,88.4,1.9,9.8
E00063743,91.7,1.5,6.7
E00063745,94.2,0.3,5.5
E00063747,97.7,0,2.3
E00063748,97.9,0.3,1.7
E00063752,94.5,1.4,4.1
E00063761,97,0,3
E00063763,92.8,0.2,6.9
E00063764,96.3,0,3.7
E00063766,92.7,0.8,6.5
E00063812,96.4,0,3.6
E00063813,99.1,0.3,0.6
E00063814,98.9,0.4,0.7
E00063815,97.8,0.4,1.8
E00063816,99,0,1
E00063817,96.7,1.8,1.5
E00063818,94.9,2.3,2.8
E00063821,99.2,0,0.8
E00063822,98.9,0.7,0.4
E00127066,99.2,0,0.8
E00127067,87.8,1.9,10.3
E00127074,89.5,0.9,9.5
E00127075,98.4,1.2,0.4
E00127076,93.5,1,5.5
E00127077,95,2.5,2.5
E00127078,83.6,2,14.3
E00127080,98.6,0,1.4
E00127081,98.5,0.4,1.1
E00127082,98.3,1.3,0.4
E00127083,98.7,0,1.3
E00127084,98.7,1,0.3
E00127085,99.1,0,0.9
E00127086,97.2,1.1,1.8
E00127087,99,0,1
E00127088,95.7,1,3.3
E00127089,99,0,1
E00127090,98.9,0,1.1
E00127091,99.1,0.3,0.6
E00127092,98.4,0,1.6
E00127093,97.8,1.1,1.1
E00127154,98.6,0,1.4
E00127155,97.7,0.6,1.6
E00127156,98.7,0,1.3
E00127157,98.5,1.1,0.4
E00127158,98.6,0,1.4
E00127159,98.9,0.5,0.5
E00127160,98.2,0,1.8
E00127161,96.1,0,3.9
E00127162,99.4,0,0.6
E00127163,100,0,0
E00127164,96.4,0,3.6
E00127165,99,0,1
E00127166,96.7,1.5,1.9
E00127167,97.8,1.1,1.1
E00127168,99.2,0,0.8
E00127263,98.1,0.7,1.1
E00127264,98.2,0.3,1.5
E00127265,95.6,2.2,2.2
E00127266,99.3,0.7,0
E00127267,97.6,0,2.4
E00127268,97,0.3,2.6
E00127269,94.8,1.7,3.4
E00127270,97.2,1.1,1.7
E00127271,92.9,1.7,5.4
E00127272,95.6,0.5,3.8
E00127274,98.3,0,1.7
E00127276,100,0,0
E00127277,96.6,0.6,2.8
E00127278,98,0.4,1.6
E00127279,96.9,0.7,2.4
E00127280,99.6,0,0.4
E00127281,98.1,0.8,1.1
E00127282,97.3,1,1.7
E00127283,98,0,2
E00127284,94.1,1.6,4.3
E00127285,99.1,0,0.9
E00127286,97.9,0,2.1
E00127287,99.6,0,0.4
E00127288,97.2,0,2.8
E00127289,97.7,0.8,1.4
E00127290,97.5,0.3,2.2
E00127291,98.5,0,1.5
E00127296,95.9,1.1,3
