areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00025383,100,0,0,0
E00025384,97.7,1.5,0,0.8
E00025385,97.3,1.8,0.9,0
E00025387,98.4,0,0.8,0.8
E00025388,99.2,0.8,0,0
E00025389,98.9,0,0,1.1
E00025390,98.6,0.7,0,0.7
E00025391,95.2,2.8,0.7,1.4
E00025392,94.7,5.3,0,0
E00025393,98.7,1.3,0,0
E00025394,99.2,0,0.8,0
E00025395,98,0.7,0.7,0.7
E00025396,96.7,3.3,0,0
E00025397,96.7,1.6,0,1.6
E00025399,97.8,1.5,0,0.7
E00025400,99.2,0.8,0,0
E00025401,95.3,1.4,0.7,2.7
E00063399,50.9,27.8,7.4,13.9
E00063400,57.4,19.9,4.4,18.4
E00063417,46.2,27.3,6.8,19.7
E00063418,61.2,20.4,5.8,12.6
E00063484,97,0.7,0,2.2
E00063485,100,0,0,0
E00063486,99.2,0.8,0,0
E00063487,99.3,0.7,0,0
E00063488,99.2,0,0,0.8
E00063489,98.6,0.7,0,0.7
E00063544,94.5,4.4,1.1,0
E00063587,99.5,0.5,0,0
E00063588,97.8,2.2,0,0
E00063589,97,2,0,1
E00063590,98.1,0.9,0,0.9
E00063591,97.9,0,0,2.1
E00063592,97.6,2.4,0,0
E00063595,96.7,1.6,0,1.6
E00063596,97.2,0.9,0,1.8
E00063597,98.9,0,0,1.1
E00063598,95.1,2.5,0.6,1.9
E00063600,99.3,0.7,0,0
E00063601,99.3,0,0.7,0
E00063603,97.3,1.4,0,1.4
E00063604,97.6,2.4,0,0
E00063605,97.2,1.4,0,1.4
E00063606,98.8,0,0,1.2
E00063651,99.2,0.4,0,0.4
E00063652,98.6,0,0.7,0.7
E00063654,98.9,1.1,0,0
E00063655,98.4,1.6,0,0
E00063656,99.2,0.8,0,0
E00063674,64.3,22.5,1.6,11.6
E00063675,77.6,11.9,2.8,7.7
E00063701,85.7,6.8,2.3,5.3
E00063702,58.7,16.7,4.3,20.3
E00063703,93.3,0.8,0.8,5
E00063704,91.2,1.6,1.6,5.6
E00063705,73.1,4,8,14.9
E00063706,90.1,0.8,0,9.2
E00063707,82,9,0,9
E00063708,78.8,7.6,5.1,8.5
E00063709,54.5,22.4,9.7,13.3
E00063710,89.7,3.4,3.4,3.4
E00063711,81.2,2.9,4.3,11.6
E00063712,91.7,2.8,0.9,4.6
E00063713,92.3,1.4,2.1,4.2
E00063714,89,0.7,1.4,9
E00063715,85.8,2.8,2.8,8.5
E00063721,72.3,8,2.9,16.8
E00063722,61.8,10.7,5.3,22.1
E00063723,83,8,0.9,8
E00063724,76.1,8.2,2.2,13.4
E00063725,86.5,4.8,4.8,4
E00063743,94,2,1.3,2.7
E00063745,94.2,2.3,0.6,2.9
E00063747,97.9,0.7,0,1.4
E00063748,100,0,0,0
