areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00025383,0,44.9,34.7,20.3
E00025384,1.5,35.3,49.6,13.5
E00025385,8,58,32.1,1.8
E00025387,54.2,26.7,18.3,0.8
E00025388,1.5,36.2,40,22.3
E00025389,9.1,43,31.7,16.1
E00025390,3.6,43.9,39.6,12.9
E00025391,19.3,33.1,44.8,2.8
E00025392,2.7,34.8,49.1,13.4
E00025393,13.7,59.5,22.9,3.9
E00025394,0,27.8,48.9,23.3
E00025395,2.6,60.3,30.5,6.6
E00025396,22.6,27.4,35.5,14.5
E00025397,0,67.5,26,6.5
E00025399,24.3,36.8,27.9,11
E00025400,1.7,59.2,34.2,5
E00025401,21.6,63.5,12.2,2.7
E00063399,2.8,43.1,32.1,22
E00063400,25.9,12.9,46,15.1
E00063417,0,40.8,43.1,16.2
E00063418,7.8,20.4,57.3,14.6
E00063484,0.8,36.8,45.1,17.3
E00063485,0,33.1,45.6,21.3
E00063486,0.8,51.2,40.2,7.9
E00063487,0.7,26.2,57.4,15.6
E00063488,2.3,53.8,34.1,9.8
E00063489,0.7,21.6,39.2,38.5
E00063544,1.1,27.5,64.8,6.6
E00063587,1,21.2,69.2,8.6
E00063588,0,62.7,33.6,3.7
E00063589,4,12,25,59
E00063590,1.9,40.7,51.9,5.6
E00063591,7.3,36.5,50,6.3
E00063592,0.8,43.1,47.2,8.9
E00063595,0,28.9,48.8,22.3
E00063596,1.8,31.5,48.6,18
E00063597,0,20.4,64.5,15.1
E00063598,3,46.7,39.4,10.9
E00063600,4.4,33.1,47.1,15.4
E00063601,0,34.1,55.8,10.1
E00063603,0.9,21.1,40.4,37.7
E00063604,0,41.8,54.1,4.1
E00063605,9.9,57,28.2,4.9
E00063606,56,41.7,2.4,0
E00063651,0.4,19.3,36.1,44.1
E00063652,1.4,18.6,29.7,50.3
E00063654,21.3,32.6,14.6,31.5
E00063655,3.3,22,45.5,29.3
E00063656,0,15.4,50.8,33.8
E00063674,11.5,6.9,60.3,21.4
E00063675,34,5,46.8,14.2
E00063701,3,51.1,43.6,2.3
E00063702,0.7,3.6,80.4,15.2
E00063703,0.8,57.5,37.5,4.2
E00063704,7.2,22.4,65.6,4.8
