areacd,in_full_time_education-001,in_full_time_education-002
E00025383,15.3,84.7
E00025384,19.6,80.4
E00025385,13.5,86.5
E00025387,12.4,87.6
E00025388,19.1,80.9
E00025389,14,86
E00025390,14.9,85.1
E00025391,28.6,71.4
E00025392,19.8,80.2
E00025393,12.4,87.6
E00025394,11.2,88.8
E00025395,16.4,83.6
E00025396,14.7,85.3
E00025397,17.7,82.3
E00025399,20.8,79.2
E00025400,10.9,89.1
E00025401,7.8,92.2
E00063399,30.2,69.8
E00063400,34.7,65.3
E00063417,31.8,68.2
E00063418,28.8,71.2
E00063484,18.3,81.7
E00063485,12.8,87.2
E00063486,19.8,80.2
E00063487,14.4,85.6
E00063488,12.9,87.1
E00063489,21,79
E00063544,10.2,89.8
E00063587,19,81
E00063588,23.2,76.8
E00063589,19.6,80.4
E00063590,18.8,81.2
E00063591,20.8,79.2
E00063592,7.3,92.7
E00063595,14.1,85.9
E00063596,20,80
E00063597,17.7,82.3
E00063598,19.9,80.1
E00063600,14.1,85.9
E00063601,15.8,84.2
E00063603,16.9,83.1
E00063604,18.1,81.9
E00063605,16.6,83.4
E00063606,7.4,92.6
E00063651,15.5,84.5
E00063652,14.8,85.2
E00063654,11,89
E00063655,18.7,81.3
E00063656,15.1,84.9
E00063674,28.2,71.8
E00063675,33.7,66.3
E00063701,26.1,73.9
E00063702,28.7,71.3
E00063703,26.2,73.8
E00063704,24.3,75.7
E00063705,34.7,65.3
E00063706,26.6,73.4
E00063707,26,74
E00063708,30.6,69.4
E00063709,40.3,59.7
E00063710,22,78
E00063711,32.8,67.2
E00063712,22.8,77.2
E00063713,30.6,69.4
E00063714,15.2,84.8
E00063715,26.7,73.3
E00063721,26.6,73.4
E00063722,33,67
E00063723,26.2,73.8
E00063724,28.8,71.2
E00063725,36.8,63.2
E00063743,22.9,77.1
E00063745,23.6,76.4
E00063747,9.5,90.5
E00063748,9.5,90.5
E00063752,18,82
E00063761,16.8,83.2
E00063763,26.4,73.6
E00063764,23,77
E00063766,20.9,79.1
E00063812,17.1,82.9
E00063813,16.8,83.2
E00063814,17.6,82.4
E00063815,20.9,79.1
E00063816,12.2,87.8
E00063817,14.3,85.7
E00063818,9.3,90.7
E00063821,12.9,87.1
E00063822,14.9,85.1
E00127066,18.9,81.1
E00127067,23.5,76.5
E00127074,24.3,75.7
E00127075,20.7,79.3
E00127076,17,83
E00127077,19.8,80.2
E00127078,30.3,69.7
E00127080,18.3,81.7
E00127081,11.8,88.2
E00127082,12.5,87.5
E00127083,10.8,89.2
E00127084,17.1,82.9
E00127085,13.4,86.6
E00127086,12.2,87.8
E00127087,20.2,79.8
E00127088,21.5,78.5
E00127089,11.2,88.8
E00127090,16.7,83.3
E00127091,17.6,82.4
E00127092,14,86
E00127093,17.7,82.3
E00127154,20.2,79.8
E00127155,20.1,79.9
E00127156,10.8,89.2
E00127157,9.3,90.7
E00127158,16.3,83.7
E00127159,16.3,83.7
E00127160,13.2,86.8
E00127161,5.9,94.1
E00127162,21.2,78.8
E00127163,8.5,91.5
E00127164,22.7,77.3
E00127165,19.9,80.1
E00127166,25.2,74.8
E00127167,9.9,90.1
E00127168,9,91
E00127263,14.1,85.9
E00127264,24,76
E00127265,18.3,81.7
E00127266,19.6,80.4
E00127267,15.5,84.5
E00127268,16.4,83.6
E00127269,20.8,79.2
E00127270,18.6,81.4
E00127271,18.5,81.5
E00127272,2.8,97.2
E00127274,22.6,77.4
E00127276,18.5,81.5
E00127277,20.4,79.6
E00127278,16.7,83.3
E00127279,12.6,87.4
E00127280,13.6,86.4
E00127281,15.5,84.5
E00127282,17.5,82.5
E00127283,15.5,84.5
E00127284,18.9,81.1
E00127285,12.2,87.8
E00127286,13.1,86.9
E00127287,16.8,83.2
E00127288,13.6,86.4
E00127289,21,79
E00127290,14.7,85.3
E00127291,9.8,90.2
E00127296,15.1,84.9
E00127297,7.1,92.9
E00127298,15.3,84.7
E00127299,25.1,74.9
E00127300,33.4,66.6
E00127301,26.4,73.6
E00127302,31.6,68.4
E00127303,29.9,70.1
E00127305,29.5,70.5
E00127306,34.1,65.9
E00127307,25.7,74.3
E00127308,31,69
E00127309,26.3,73.8
E00127310,20.3,79.7
E00127311,26.9,73.1
E00127312,25.7,74.3
E00127313,28.2,71.8
E00128682,18.8,81.2
E00128683,19.2,80.8
E00128684,24.2,75.8
E00128687,20.9,79.1
E00128688,21.1,78.9
E00128689,18.4,81.6
E00128690,24,76
E00128691,20.8,79.2
E00128692,19.6,80.4
E00128693,19.6,80.4
E00128694,13,87
E00128695,16.9,83.1
E00128696,16.5,83.5
E00128697,15.3,84.7
E00128698,19.1,80.9
E00128699,15,85
E00128700,16.8,83.2
E00128701,18.4,81.6
E00128702,19.4,80.6
E00128703,15.3,84.7
E00128704,21,79
E00128718,12.6,87.4
E00128719,19.7,80.3
E00128721,13.7,86.3
E00128722,15.3,84.7
E00128725,25.2,74.8
E00128727,15.6,84.4
E00128728,17.6,82.4
E00128729,19.4,80.6
E00128731,19.7,80.3
E00128732,25.9,74.1
E00128733,19.7,80.3
E00128734,14.7,85.3
E00128735,9.6,90.4
E00128736,17.6,82.4
E00128737,25.2,74.8
E00128738,18,82
E00128739,23.1,76.9
E00128740,18.3,81.7
E00128741,13.4,86.6
E00128742,24.4,75.6
E00128743,21.6,78.4
E00128744,13.4,86.6
E00128745,18.5,81.5
E00128746,31.7,68.3
E00128747,15.6,84.4
E00128796,18.8,81.2
E00128797,19.5,80.5
E00128798,20.9,79.1
E00128799,14.4,85.6
E00128800,18.3,81.7
E00128801,20.5,79.5
E00128802,14,86
E00128803,11.4,88.6
E00128804,16.4,83.6
E00128805,12.1,87.9
E00128806,20.5,79.5
E00128807,14.8,85.2
E00128808,19.9,80.1
E00128809,23.8,76.2
E00128810,18.7,81.3
E00128811,13.6,86.4
E00128812,23,77
E00128813,15.1,84.9
E00128814,23.8,76.3
E00128831,18.9,81.1
E00128833,24.4,75.6
E00128834,27.1,72.9
E00128835,14.4,85.6
E00128836,19.8,80.2
E00128837,22.5,77.5
E00128838,23,77
E00128839,20.4,79.6
E00128840,22.2,77.8
E00128841,27.9,72.1
E00128843,32.8,67.2
E00128844,12,88
E00128845,5.5,94.5
E00128846,17.6,82.4
E00128847,12.5,87.5
E00128848,13.3,86.7
E00128881,16.3,83.7
E00128882,20.3,79.7
E00128883,5.6,94.4
E00128884,28.5,71.5
E00128885,15.3,84.7
E00128887,15.4,84.6
E00128888,10.1,89.9
E00128889,14.3,85.7
E00128890,19.9,80.1
E00128891,24.9,75.1
E00128892,29.4,70.6
E00128893,26.2,73.8
E00128894,28.9,71.1
E00128895,30.7,69.3
E00128896,26.3,73.7
E00128897,14.9,85.1
E00128898,19.7,80.3
E00128899,20.5,79.5
E00128900,16.3,83.7
E00171893,31.3,68.7
E00171894,18.8,81.2
E00171895,19.2,80.8
E00171911,33.7,66.3
E00171912,28.7,71.3
E00171917,43.5,56.5
E00172556,8.2,91.8
E00172557,16.6,83.4
E00181507,20.5,79.5
E00181508,23.1,76.9
E00181511,33.8,66.2
E00181521,21.2,78.8
E00181524,29.7,70.3
E00181527,21.7,78.3
E00181534,22.3,77.7
E00181542,30.6,69.4
E00181543,26.2,73.8
E00181547,21.8,78.2
E00181557,37.8,62.2
E00181558,31.7,68.3
