areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00025383,85,0.8,14.2
E00025384,88,2.1,9.9
E00025385,86,3.4,10.6
E00025387,73.9,2.8,23.2
E00025388,82.9,2.4,14.7
E00025389,90.1,2.6,7.4
E00025390,83,2.3,14.8
E00025391,69,5.2,25.8
E00025392,86.6,1.5,11.8
E00025393,86.5,3.3,10.2
E00025394,89,0.3,10.7
E00025395,86.9,2.5,10.5
E00025396,86.1,2.9,10.9
E00025397,82.4,2.3,15.3
E00025399,84.3,4.9,10.8
E00025400,88.1,1.8,10.1
E00025401,81.3,6.7,12.1
E00063399,70.7,22.5,6.8
E00063400,75.1,13,11.8
E00063417,64.1,24.1,11.7
E00063418,76,13.8,10.3
E00063484,89.6,1,9.4
E00063485,92,1,7.1
E00063486,91.2,2.1,6.7
E00063487,92.3,0.9,6.8
E00063488,84.8,1.4,13.8
E00063489,85.8,3.1,11.1
E00063544,80.4,4.5,15.1
E00063587,78.6,1.3,20.1
E00063588,71.4,2.3,26.3
E00063589,88.5,2.7,8.8
E00063590,84.8,3.8,11.4
E00063591,76.3,3.5,20.2
E00063592,80.1,2.8,17.1
E00063595,88,1.4,10.5
E00063596,85.4,4.1,10.6
E00063597,87.5,1.8,10.7
E00063598,77.4,2.8,19.8
E00063600,82.6,2.3,15.1
E00063601,88.1,3.2,8.7
E00063603,88.9,2,9.1
E00063604,83.3,3.3,13.4
E00063605,75.9,5.2,18.9
E00063606,70,0,30
E00063651,92.5,2.1,5.4
E00063652,92.9,2.6,4.4
E00063654,92.3,0.6,7.1
E00063655,86.1,2.5,11.4
E00063656,90.6,2.3,7
E00063674,84.8,7.3,7.8
E00063675,75.7,13.1,11.2
E00063701,66.9,11.1,22
E00063702,62.4,19.6,18
E00063703,60.8,5.6,33.7
E00063704,65.5,10,24.5
E00063705,43.4,27.8,28.8
E00063706,59.4,11.2,29.4
E00063707,79.6,10.6,9.8
E00063708,54.1,21.3,24.6
E00063709,69.2,17.3,13.4
E00063710,71.7,8,20.3
E00063711,48.3,20.8,30.9
E00063712,65.7,9.5,24.9
E00063713,59.8,8.3,31.9
E00063714,72,10.8,17.1
E00063715,52.7,17.8,29.5
E00063721,54.6,29,16.4
E00063722,44.8,33.9,21.3
E00063723,76.3,10.2,13.6
E00063724,62.7,17.5,19.8
E00063725,69.1,12.4,18.5
E00063743,76.1,7.3,16.5
E00063745,52.6,6.7,40.7
E00063747,79.1,2.3,18.6
E00063748,86.8,1,12.2
E00063752,62.9,4.5,32.6
E00063761,81,3,15.9
E00063763,68.5,5.9,25.6
E00063764,71.6,4.5,23.9
E00063766,73.8,8.9,17.3
E00063812,83.9,4.3,11.8
E00063813,94,0.3,5.7
E00063814,80.7,1.5,17.8
E00063815,82.1,2.2,15.8
E00063816,85.3,1,13.7
E00063817,85.7,1.8,12.5
E00063818,84.3,4.2,11.6
E00063821,80.8,1.3,17.9
E00063822,77.5,0.4,22.1
E00127066,85.3,0.6,14.2
E00127067,71.5,10.7,17.9
E00127074,63.8,8.7,27.6
E00127075,87,0.8,12.2
E00127076,66.7,5.8,27.5
E00127077,83.3,3.1,13.5
E00127078,48.5,19.4,32.1
E00127080,86.8,1,12.2
E00127081,84.5,1.9,13.6
E00127082,84.4,0.4,15.2
E00127083,90.2,1.7,8.1
E00127084,93.4,0.3,6.2
E00127085,87.3,0.6,12
