areacd,disability_3a-001,disability_3a-002
E00025383,15.1,84.9
E00025384,14.7,85.3
E00025385,14.4,85.6
E00025387,28.4,71.6
E00025388,10.9,89.1
E00025389,14.2,85.8
E00025390,21.6,78.4
E00025391,33.3,66.7
E00025392,17.6,82.4
E00025393,17.2,82.8
E00025394,22.8,77.2
E00025395,17.6,82.4
E00025396,19.7,80.3
E00025397,13.3,86.7
E00025399,16.8,83.2
E00025400,18,82
E00025401,19,81
E00063399,14.3,85.7
E00063400,18,82
E00063417,10.6,89.4
E00063418,19.2,80.8
E00063484,15.1,84.9
E00063485,20.5,79.5
E00063486,17.5,82.5
E00063487,17.6,82.4
E00063488,19.9,80.1
E00063489,12.3,87.7
E00063544,21.6,78.4
E00063587,19.9,80.1
E00063588,24.3,75.7
E00063589,11.6,88.4
E00063590,23.1,76.9
E00063591,14.5,85.5
E00063592,24.7,75.3
E00063595,19.6,80.4
E00063596,19.8,80.2
E00063597,13.8,86.2
E00063598,21.9,78.1
E00063600,23.6,76.4
E00063601,13.8,86.2
E00063603,13.3,86.7
E00063604,16.1,83.9
E00063605,26.6,73.4
E00063606,43.6,56.4
E00063651,8.5,91.5
E00063652,15.3,84.7
E00063654,27.2,72.8
E00063655,19.2,80.8
E00063656,16.4,83.6
E00063674,15.5,84.5
E00063675,23.5,76.5
E00063701,19.2,80.8
E00063702,26.5,73.5
E00063703,24.7,75.3
E00063704,22,78
E00063705,21.2,78.8
E00063706,21.1,78.9
E00063707,15.9,84.1
E00063708,20.6,79.4
E00063709,17,83
E00063710,18.5,81.5
E00063711,22.6,77.4
E00063712,31.7,68.3
E00063713,27.7,72.3
E00063714,22.6,77.4
E00063715,30.2,69.8
E00063721,16.4,83.6
E00063722,16.1,83.9
E00063723,13,87
E00063724,17.2,82.8
E00063725,21.2,78.8
E00063743,20.4,79.6
E00063745,32.1,67.9
E00063747,27.7,72.3
E00063748,22,78
E00063752,24.9,75.1
E00063761,25,75
E00063763,20,80
E00063764,38.8,61.2
E00063766,19.8,80.2
E00063812,11.6,88.4
E00063813,13.2,86.8
E00063814,19,81
E00063815,14.4,85.6
E00063816,19.4,80.6
E00063817,22.6,77.4
E00063818,12.5,87.5
E00063821,21.5,78.5
E00063822,20.7,79.3
E00127066,16.4,83.6
E00127067,21,79
E00127074,23.1,76.9
E00127075,17.3,82.7
E00127076,24.3,75.7
E00127077,25.8,74.2
E00127078,24.5,75.5
E00127080,16.5,83.5
E00127081,20.8,79.2
E00127082,18.6,81.4
E00127083,21.1,78.9
E00127084,15.7,84.3
E00127085,15.6,84.4
E00127086,12.6,87.4
E00127087,12.7,87.3
E00127088,11.3,88.7
E00127089,17.6,82.4
E00127090,13.8,86.2
E00127091,11,89
E00127092,22,78
E00127093,20.3,79.7
E00127154,16.5,83.5
E00127155,25.6,74.4
E00127156,24.2,75.8
E00127157,27.1,72.9
E00127158,36.9,63.1
E00127159,15.5,84.5
E00127160,16.8,83.2
E00127161,45.4,54.6
E00127162,17.1,82.9
E00127163,20.5,79.5
E00127164,19.5,80.5
E00127165,16.3,83.7
E00127166,21.6,78.4
E00127167,44.9,55.1
E00127168,25.9,74.1
E00127263,23.1,76.9
E00127264,17,83
E00127265,21.9,78.1
E00127266,19.4,80.6
E00127267,42.2,57.8
E00127268,14.1,85.9
E00127269,20.9,79.1
E00127270,18.6,81.4
E00127271,16.6,83.4
E00127272,42.3,57.7
E00127274,43.2,56.8
E00127276,33.7,66.3
E00127277,22.2,77.8
E00127278,15.5,84.5
E00127279,21,79
E00127280,19.3,80.7
E00127281,23.3,76.7
E00127282,19.1,80.9
E00127283,18.9,81.1
E00127284,20.2,79.8
E00127285,18,82
E00127286,18.8,81.3
E00127287,22.2,77.8
E00127288,18.8,81.3
E00127289,28,72
E00127290,21.1,78.9
E00127291,16,84
E00127296,17.4,82.6
E00127297,23.8,76.2
E00127298,16.8,83.2
E00127299,23,77
E00127300,15.4,84.6
E00127301,17.2,82.8
E00127302,16.2,83.8
E00127303,22.3,77.7
E00127305,18.1,81.9
E00127306,11.9,88.1
E00127307,20.4,79.6
E00127308,14.5,85.5
E00127309,22.9,77.1
E00127310,42.1,57.9
E00127311,25.1,74.9
E00127312,27.2,72.8
E00127313,23.7,76.3
E00128682,26.8,73.2
E00128683,19,81
E00128684,12.4,87.6
E00128687,20.8,79.2
E00128688,19.3,80.7
E00128689,17.9,82.1
E00128690,13.6,86.4
E00128691,21.9,78.1
E00128692,13.6,86.4
E00128693,21.4,78.6
E00128694,25.6,74.4
E00128695,23.9,76.1
E00128696,12.7,87.3
E00128697,21.5,78.5
E00128698,13,87
E00128699,12.3,87.7
E00128700,11.3,88.7
E00128701,11,89
E00128702,23.3,76.7
E00128703,12.4,87.6
E00128704,16.7,83.3
E00128718,17.1,82.9
E00128719,18.2,81.8
E00128721,16,84
E00128722,19.6,80.4
E00128725,12.4,87.6
E00128727,24.4,75.6
E00128728,13.5,86.5
E00128729,17,83
E00128731,29.4,70.6
E00128732,24.5,75.5
E00128733,18.1,81.9
E00128734,39.9,60.1
E00128735,21.2,78.8
E00128736,19.9,80.1
E00128737,14.9,85.1
E00128738,17.4,82.6
E00128739,13.2,86.8
E00128740,29.4,70.6
E00128741,12.6,87.4
E00128742,15.8,84.2
E00128743,13.6,86.4
E00128744,19.3,80.7
E00128745,16,84
E00128746,17.3,82.7
E00128747,23.2,76.8
E00128796,16.3,83.7
E00128797,13.5,86.5
E00128798,10.8,89.2
E00128799,16.8,83.2
E00128800,13.7,86.3
E00128801,11.1,88.9
E00128802,14.6,85.4
E00128803,12,88
E00128804,33.1,66.9
E00128805,48.6,51.4
E00128806,20,80
E00128807,16.5,83.5
E00128808,16,84
E00128809,27.4,72.6
E00128810,23.1,76.9
E00128811,21.9,78.1
E00128812,13.3,86.7
E00128813,13.3,86.7
E00128814,15.5,84.5
E00128831,12.5,87.5
E00128833,21.7,78.3
E00128834,18.5,81.5
E00128835,21.8,78.2
E00128836,25.2,74.8
E00128837,16.4,83.6
E00128838,21.3,78.7
E00128839,15.1,84.9
E00128840,17.4,82.6
E00128841,21.8,78.2
E00128843,21.1,78.9
E00128844,31,69
E00128845,42.8,57.2
E00128846,20.1,79.9
E00128847,15.3,84.7
E00128848,20.1,79.9
E00128881,19.3,80.7
E00128882,22.2,77.8
E00128883,35.4,64.6
E00128884,18.3,81.7
E00128885,26,74
E00128887,16.6,83.4
E00128888,36.4,63.6
E00128889,21.1,78.9
E00128890,23.7,76.3
E00128891,22.8,77.2
E00128892,22.4,77.6
E00128893,14.7,85.3
E00128894,14.4,85.6
E00128895,17.2,82.8
E00128896,22.2,77.8
E00128897,27.8,72.2
E00128898,26.6,73.4
E00128899,16.7,83.3
E00128900,19.4,80.6
E00171893,10.9,89.1
E00171894,14,86
E00171895,18.9,81.1
E00171911,14.3,85.7
E00171912,15.6,84.4
E00171917,13.7,86.3
E00172556,27.9,72.1
E00172557,15.9,84.1
E00181507,14.5,85.5
E00181508,8.4,91.6
E00181511,11,89
E00181521,19.1,80.9
E00181524,24.9,75.1
E00181527,14.5,85.5
E00181534,11.8,88.2
E00181542,11.7,88.3
E00181543,10.5,89.5
E00181547,12.2,87.8
E00181557,19.4,80.6
E00181558,9,91
