areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00025383,95.4,4.6,0,0,0
E00025384,96.3,2,1,0.7,0
E00025385,96.2,2.6,0.4,0.9,0
E00025387,94.8,2.4,0,2.8,0
E00025388,96.3,3.4,0,0.3,0
E00025389,97.7,0.5,0.3,1.3,0.3
E00025390,95.5,3.5,0.6,0.3,0
E00025391,94.3,1.1,0.5,4.1,0
E00025392,93.9,6.1,0,0,0
E00025393,95.6,2.5,1.8,0,0
E00025394,97.9,1.7,0.3,0,0
E00025395,96.2,2.9,0.3,0.6,0
E00025396,94.5,5,0.4,0,0
E00025397,96.2,2.3,1.5,0,0
E00025399,95.1,2.8,1.1,0.7,0.4
E00025400,97.8,2.2,0,0,0
E00025401,91.5,3.6,0.9,3.6,0.4
E00063399,58.1,22.5,3,5.2,11.2
E00063400,64.1,21.1,9.5,2.6,2.6
E00063417,54.6,23.1,8.2,8.2,5.8
E00063418,63.8,23.4,6.1,3.8,2.9
E00063484,98,1.3,0.7,0,0
E00063485,99,0.6,0.3,0,0
E00063486,97.9,1.4,0.7,0,0
E00063487,98.8,1.2,0,0,0
E00063488,97.9,1.8,0,0,0.4
E00063489,93.9,3.8,0,0,2.3
E00063544,94.9,3,1,1,0
E00063587,95.5,4.1,0.2,0.2,0
E00063588,95.7,3,0,1.3,0
E00063589,95.8,3.5,0,0.8,0
E00063590,92,6.3,1.7,0,0
E00063591,96.5,1.8,1.8,0,0
E00063592,95.6,4.4,0,0,0
E00063595,96.7,3.3,0,0,0
E00063596,94.3,2.8,2.4,0.4,0
E00063597,95.5,4.5,0,0,0
E00063598,94.7,3.6,0,0,1.7
E00063600,98.4,1.3,0,0.3,0
E00063601,95.5,3.2,0.3,1,0
E00063603,97,2.1,0.7,0.2,0
E00063604,94.9,4,0.7,0.4,0
E00063605,94.1,4.5,0.3,0.3,0.7
E00063606,97.3,2.7,0,0,0
E00063651,96.4,2,0.2,1,0.5
E00063652,96.2,3.5,0.3,0,0
E00063654,94.7,4.7,0.6,0,0
E00063655,94,6,0,0,0
E00063656,97,1,1,0.7,0.3
E00063674,72.1,19.4,3.8,1.7,3.1
E00063675,76.1,15.2,3.9,1.8,2.9
E00063701,83.1,7.8,3.3,3.9,1.8
E00063702,71.5,15.9,3.5,3.5,5.5
E00063703,93.1,3.3,3,0.7,0
E00063704,87.7,6,5.3,0.6,0.3
E00063705,72,14.6,10.3,2.3,0.8
E00063706,86.7,4.1,6.3,1.9,1
E00063707,75.4,15.1,2.5,2.2,4.7
E00063708,81.7,8.4,7.4,0.9,1.5
E00063709,66.7,19.8,4.6,4.9,3.9
E00063710,84.7,6.7,3.3,3,2.3
E00063711,77.9,14.4,6.4,0.8,0.5
E00063712,88.2,9.4,1,0.5,1
E00063713,88,6.5,3.1,1.6,0.8
E00063714,79.7,11.7,5.2,0.7,2.8
E00063715,82.6,13.1,1.7,1.4,1.1
E00063721,60.6,13.3,6.7,9.7,9.7
E00063722,56.1,12,6.1,13.1,12.6
E00063723,84.9,7.5,1.7,2.4,3.4
E00063724,73.2,13.6,4,3.7,5.6
E00063725,81.7,10.3,5.8,1.9,0.3
E00063743,91.1,4.9,2.8,0.6,0.6
E00063745,92.8,4.3,1.4,0.9,0.6
E00063747,96.2,1.9,0.4,0.4,1.1
E00063748,98.6,1,0.3,0,0
E00063752,92.3,7.7,0,0,0
E00063761,97,2.2,0,0.9,0
E00063763,89.9,5.7,1,0.5,3
E00063764,94.2,2.9,0.7,1.5,0.7
E00063766,88.3,7.7,0,1.2,2.8
E00063812,95.7,1.4,1.2,0.5,1.2
E00063813,97.3,1.8,0.9,0,0
E00063814,98.2,1.5,0,0.4,0
E00063815,94.6,3.6,0.4,1.4,0
E00063816,98.6,1.4,0,0,0
E00063817,96,2.2,0.7,1.1,0
E00063818,92.1,6.9,0,0.9,0
E00063821,96.3,2.5,0.8,0.4,0
E00063822,97.8,1.8,0.4,0,0
E00127066,96.6,3.1,0.3,0,0
E00127067,84.6,7.8,2.2,1.3,4.1
E00127074,83.4,11.7,2.8,1.8,0.3
E00127075,96.5,3.5,0,0,0
E00127076,92.1,3.1,1.7,2.4,0.7
E00127077,91.5,6.9,1.3,0.3,0
E00127078,80.2,11.5,4.7,2.7,0.9
E00127080,98.3,1.7,0,0,0
E00127081,95.5,4.5,0,0,0
E00127082,96.6,3,0.4,0,0
E00127083,97.4,1.7,0,0,0.9
E00127084,96.1,3.9,0,0,0
E00127085,99.1,0.6,0,0.3,0
E00127086,93.9,4.6,0.4,1.1,0
E00127087,95.9,2.8,0.6,0,0.6
E00127088,93,6,0.7,0.3,0
E00127089,96.1,3.9,0,0,0
E00127090,96.4,3.6,0,0,0
E00127091,98.5,1.2,0,0,0.3
E00127092,95.3,4.2,0.5,0,0
E00127093,98.2,1.8,0,0,0
E00127154,98.2,1.8,0,0,0
E00127155,94.9,4.5,0.3,0.3,0
E00127156,98.4,1.3,0,0.3,0
E00127157,98.5,1.5,0,0,0
E00127158,98.6,1.4,0,0,0
E00127159,97.9,2.1,0,0,0
E00127160,97.9,1.1,0.4,0.7,0
E00127161,96.8,3.2,0,0,0
E00127162,98.7,1.1,0.2,0,0
E00127163,97.7,2.3,0,0,0
E00127164,94.1,4.1,1.8,0,0
E00127165,96.6,2.9,0.5,0,0
E00127166,95.2,4.8,0,0,0
E00127167,97.8,1.7,0.6,0,0
E00127168,96.6,3.4,0,0,0
E00127263,95.9,1.9,0.4,1.9,0
E00127264,98.5,1.2,0.3,0,0
E00127265,95.5,2.9,1.6,0,0
E00127266,96.6,3,0,0,0.3
E00127267,94.4,5.2,0,0.5,0
E00127268,97.7,1.3,0,1,0
E00127269,95.2,1.3,0.9,0,2.6
E00127270,96.9,1.7,0.3,0.8,0.3
E00127271,90,2.9,0.4,5.8,0.8
E00127272,92.9,6,1.1,0,0
E00127274,97.1,2.9,0,0,0
E00127276,96.8,2.6,0.5,0,0
E00127277,91.5,6.8,0.9,0.9,0
E00127278,97.1,2.5,0.2,0.2,0
E00127279,96.6,2.8,0.3,0,0.3
E00127280,97.1,1.7,0.8,0,0.4
E00127281,95.5,3.8,0,0.8,0
E00127282,97.7,1.3,0,0,1
E00127283,95.6,3,0.3,1,0
E00127284,94.4,3.6,0,0.4,1.6
E00127285,95.2,3.5,0,0.9,0.4
E00127286,96.2,3.5,0,0.3,0
E00127287,97.1,2.5,0,0,0.4
E00127288,96.2,3.5,0.3,0,0
E00127289,96.9,2.8,0,0.3,0
E00127290,93.6,4.8,0.3,0.6,0.6
E00127291,96.6,2.7,0,0.3,0.3
E00127296,94.1,5.6,0.4,0,0
E00127297,93.1,5.9,0,1,0
E00127298,97.4,2.6,0,0,0
E00127299,80.5,11.4,4.4,2.9,0.8
E00127300,69.4,20.7,3.7,2.3,4
E00127301,81.3,6.9,3.1,3.1,5.5
E00127302,74.8,17.1,2.4,3.6,2
E00127303,83.2,11.8,2.2,2.5,0.3
E00127305,77.2,13.6,4.9,1.9,2.4
E00127306,74,16.5,2.1,2.7,4.8
E00127307,72,19.3,4.1,2.2,2.4
E00127308,74.5,19.1,2.7,2.4,1.2
E00127309,87.5,7.6,2.7,1.1,1.1
E00127310,89.1,7.7,1.9,0.7,0.5
E00127311,85.8,10.1,2.2,1.3,0.6
E00127312,89.1,8.8,1.9,0.3,0
E00127313,88,7.7,3,1.1,0.3
E00128682,92.5,7.1,0,0,0.4
E00128683,95.3,4,0.2,0.5,0
E00128684,93.8,5.7,0.2,0.3,0
E00128687,93.2,4,1.6,0,1.2
E00128688,76.8,14.5,4.2,1.5,3
E00128689,96.4,3.3,0.3,0,0
E00128690,93.8,4.6,0.5,0.5,0.5
E00128691,95.8,3.2,1,0,0
E00128692,97.3,2.1,0.3,0,0.3
E00128693,95.3,3.8,0.8,0,0
E00128694,96.4,2.3,0.3,0.3,0.7
E00128695,97.7,1.8,0,0.5,0
E00128696,99,1,0,0,0
E00128697,94.5,3.7,0.3,1.5,0
E00128698,96.8,2.9,0.3,0,0
E00128699,96.7,3,0.3,0,0
E00128700,97.8,2.2,0,0,0
E00128701,96.3,2.8,0.6,0,0.3
E00128702,97.9,1.4,0.3,0.3,0
E00128703,98.2,1.8,0,0,0
E00128704,93.9,3.9,2.1,0,0
E00128718,97,2.5,0,0.5,0
E00128719,98.1,1.1,0,0.8,0
E00128721,93.6,4.3,0.4,0,1.8
E00128722,95.3,2.9,0.4,0,1.5
E00128725,97.5,1.4,0.5,0.3,0.3
E00128727,99.2,0.8,0,0,0
E00128728,98.2,1.4,0.5,0,0
E00128729,96.4,3,0.3,0.3,0
E00128731,95.5,3.3,0.7,0.4,0
E00128732,84.5,12.8,0.9,0.6,1.2
E00128733,96.2,3.8,0,0,0
E00128734,98,2,0,0,0
E00128735,96.5,2.3,1.2,0,0
E00128736,96.3,3.4,0.2,0,0
E00128737,91.2,5.1,3.6,0,0.2
E00128738,91.2,6.6,1.3,0,0.9
E00128739,94.1,5.3,0,0,0.6
E00128740,94.6,4.3,0,0,1
E00128741,93.8,4.8,1.4,0,0
E00128742,95.2,4.5,0.3,0,0
E00128743,91.4,5.7,2.3,0.5,0
E00128744,96.9,2,1,0,0
E00128745,96.9,2.7,0.4,0,0
E00128746,72.8,22.1,2.7,1.6,0.8
E00128747,94.2,4.5,0,0.3,1
E00128796,96.9,1.6,0.6,0,0.9
E00128797,96.9,2.9,0,0,0.2
E00128798,94.6,2.8,1.2,1,0.4
E00128799,97.1,2.6,0.3,0,0
E00128800,97,3,0,0,0
E00128801,99.4,0.6,0,0,0
E00128802,97.8,0.6,1,0.6,0
E00128803,98.3,1.1,0.3,0,0.3
E00128804,97.2,2.8,0,0,0
E00128805,95,4.6,0,0.4,0
E00128806,98.2,1.8,0,0,0
E00128807,94.4,5.6,0,0,0
E00128808,93.9,4.7,1.3,0,0
E00128809,94.3,3.2,0.6,1,1
E00128810,98.4,0.8,0,0.8,0
E00128811,94.8,4.5,0,0,0.7
E00128812,97.4,1.5,0.3,0.3,0.5
E00128813,98.6,1.4,0,0,0
E00128814,96.4,2.4,0.9,0,0.3
E00128831,96.9,2.8,0,0.3,0
E00128833,98.4,1.6,0,0,0
E00128834,94,4.1,1.9,0,0
E00128835,95.2,2.9,1.5,0,0.4
E00128836,89.4,9.8,0.3,0.3,0.3
E00128837,89.5,7,0.9,0.6,2
E00128838,96.6,3,0,0,0.3
E00128839,95.7,3.3,0,0.3,0.7
E00128840,92.7,5.2,0.3,1.8,0
E00128841,91.7,5.3,2,1,0
E00128843,98.2,1.8,0,0,0
E00128844,94.4,4.1,1,0.5,0
E00128845,95.8,1.8,1.2,0,1.2
E00128846,95.3,4.7,0,0,0
E00128847,95.9,3.7,0,0.4,0
E00128848,96.5,2.5,0.7,0,0.2
E00128881,88.5,7.3,0.5,3.1,0.5
E00128882,85.9,11.6,1.1,0.8,0.6
E00128883,92.1,7.9,0,0,0
E00128884,75.2,14.6,4.3,2.8,3.1
E00128885,97.4,2,0,0,0.7
E00128887,95.3,3.7,0,0.5,0.5
E00128888,93.1,5.7,1.1,0,0
E00128889,97.8,1.8,0.4,0,0
E00128890,92.7,4.8,1,1.4,0
E00128891,89.4,8.7,0.7,1.2,0
E00128892,77.3,16.6,1.4,1.8,2.9
E00128893,83.2,11.4,3.5,0.5,1.3
E00128894,82.8,9.9,2.4,3.3,1.7
E00128895,81.5,12.7,3.2,0.7,1.7
E00128896,86.9,8.2,2.7,1.2,0.9
E00128897,89,7.7,1.8,0.7,0.7
E00128898,94.8,4.4,0.4,0,0.4
E00128899,94.5,3.4,1.3,0.4,0.4
E00128900,94.9,4.7,0,0.5,0
E00171893,60.2,12.7,2.8,11.2,13
E00171894,91.4,5.5,1,1.4,0.7
E00171895,95.5,2.4,1,1,0
E00171911,66.6,22.1,4,4.3,3
E00171912,67.8,22,3.2,4.3,2.8
E00171917,58.8,15.6,14.2,4.3,7.1
E00172556,94.5,4.5,1,0,0
E00172557,98,1.7,0,0,0.3
E00181507,97.5,1.2,0.3,0.9,0
E00181508,96.2,2.4,0.2,0.6,0.6
E00181511,70.8,23.9,1.5,2.9,0.8
E00181521,97.9,1.3,0,0,0.8
E00181524,98.7,1.3,0,0,0
E00181527,96.1,3.9,0,0,0
E00181534,95.2,4.8,0,0,0
E00181542,52.4,27.6,3.5,10.5,5.9
