areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00087758,4,33.6,48.3,14.1
E00087759,1.8,32.5,44.6,21.1
E00087760,14,50.3,24.2,11.5
E00087761,10.9,40.3,31.2,17.6
E00087762,8.4,44.2,27.9,19.5
E00087763,18.2,25.5,40.9,15.3
E00087764,24.5,25.2,41.7,8.6
E00087765,4.3,13,62,20.7
E00087767,4.7,16.4,57,21.9
E00087768,2.1,15.2,49.7,33.1
E00087769,31.1,28.8,30.5,9.6
E00087770,3.7,39.6,40.3,16.4
E00087771,36.8,30.4,27.2,5.6
E00087772,8.1,27.6,41.6,22.6
E00087773,17.6,50.9,18.8,12.7
E00087833,7.6,77.2,10.9,4.3
E00087834,0.6,16.3,30.2,52.9
E00087835,3.9,16.4,59.2,20.4
E00087836,0.9,17.5,35.9,45.6
E00087837,2.8,9.4,34.4,53.3
E00087838,5.3,15.9,50.6,28.2
E00087839,26.9,23.8,39.2,10
E00087840,1.7,10.2,22.9,65.3
E00087841,8.6,21.6,55.7,14.1
E00087842,3.3,27,32.4,37.3
E00087843,1.1,15,25.6,58.3
E00087844,0.7,17.4,32.2,49.7
E00087845,0,15.3,38.1,46.6
E00087846,0.9,14.5,45.3,39.3
E00087934,9.8,27.5,30.1,32.6
E00087935,4.8,31.7,33.1,30.3
E00087936,7,25.1,39.8,28.1
E00087937,4.5,21.2,39.7,34.6
E00087938,15.1,28.1,31.9,24.9
E00087939,0,16.7,35.2,48.1
E00087940,2.3,6,62.4,29.3
E00087942,0.7,23.1,43.3,32.8
E00087948,2.6,24.2,27.3,45.9
E00088059,3.9,18.2,38.3,39.6
E00088060,35.3,37.6,10.5,16.5
E00088063,0,13.9,27,59.1
E00088065,0,32.1,54.3,13.6
E00088066,2,21.8,58.5,17.7
E00088067,21.5,58.3,13.9,6.3
E00088068,14.7,34.9,42.6,7.8
E00088069,7,5.5,20.3,67.2
E00088070,14.6,18.4,33,34
E00088071,54.5,29.3,10.6,5.7
E00088072,12,28.8,36.8,22.4
E00088074,3.3,25.4,35.2,36.1
E00088076,20.1,45.1,21.5,13.2
E00088077,0.9,67.6,31.5,0
E00088084,5.3,27.8,24.8,42.1
E00088086,0,15,55.8,29.2
E00088087,15.5,19.4,55,10.1
E00088088,3.6,19.3,54.2,22.9
E00088089,26.5,58.4,8.6,6.5
E00088095,8.6,51.4,23.8,16.2
E00088096,4.2,26.1,55.5,14.3
E00088097,5,19.4,48.3,27.4
E00088099,7.5,19.3,38.5,34.8
E00088100,0,29.1,49.6,21.3
E00088101,10.5,18.9,58,12.6
E00088102,5.9,20,51.9,22.2
E00088103,1.8,20.4,51.3,26.5
E00088104,3.4,22.3,38.5,35.8
E00088105,13.2,21.7,31.8,33.3
E00088107,0.8,10.8,36.9,51.5
E00088108,26,29.3,36.6,8.1
E00088109,4,20.6,52,23.4
E00088110,6.9,16.2,55.4,21.5
E00088111,0.8,15.6,53.1,30.5
E00088115,0,8.5,63.8,27.7
E00088116,0.6,36.1,50.6,12.7
E00119175,1.8,20.9,46.4,30.9
E00119176,14.8,59.3,14.8,11.1
E00119177,0,15.3,32.1,52.6
E00119178,1.9,24.7,35.8,37.7
E00119180,1.5,0.8,61.5,36.2
E00119181,1.5,18,48.9,31.6
E00119182,8.6,30.7,25.4,35.2
E00119183,0,18.6,51.7,29.7
E00119185,28.5,36.7,19,15.8
E00119186,17.6,14.1,45.4,22.9
E00119187,24.6,32.8,27.9,14.8
E00119188,0.6,12.7,38.8,47.9
E00119189,8.6,12.5,62.5,16.4
E00119190,6.2,10.1,62.8,20.9
E00119191,7.1,14.3,26.8,51.8
E00119192,1.7,9.5,35.3,53.4
E00119193,4.1,17.2,44.3,34.4
E00119194,10.2,9.3,33.9,46.6
E00119195,1.7,9.2,43.3,45.8
E00119196,6.6,10.7,46.3,36.4
E00119197,3.3,5.7,36.6,54.5
E00119198,28.7,19.4,45,7
E00119282,6.4,19.1,36.9,37.6
E00119285,2.9,13.2,50,33.8
E00119286,7.4,12.3,44.3,36.1
E00119334,4.2,15.8,23.2,56.8
E00119335,0,16,21,63
E00119336,8.2,31.5,53.4,6.8
E00119338,6,9.4,38.5,46.2
E00119339,0,11.4,41.5,47.2
E00119340,13.1,30.3,36.1,20.5
E00119341,2.2,9.4,37,51.4
E00119342,5.6,12.9,35.5,46
E00119394,6.7,18.5,37.8,37
E00119399,5.5,17.9,38.6,37.9
E00119401,4.7,28,29.3,38
E00119402,4.3,19,32.1,44.6
E00119403,1.3,12.7,38.6,47.5
E00119404,6.6,28.7,51.6,13.1
E00119405,2.9,25,39.7,32.4
E00119406,1.6,6.6,39.3,52.5
E00119407,2.6,19.2,35.1,43
E00119409,22.2,44.4,26.9,6.5
E00119410,5.7,16.7,29.3,48.3
E00119411,6.1,15.9,51.5,26.5
E00119469,21.3,30.7,41.7,6.3
E00119471,1.4,11.1,31.3,56.3
E00119472,18.8,28.6,37,15.6
E00119473,13,30.5,42,14.5
E00119474,20.4,14.3,17.7,47.6
E00119475,0.7,12,77.5,9.9
E00119782,4.8,23.4,36.3,35.5
E00119783,2.2,30.1,42.6,25
E00119784,14,8.3,29.8,47.9
E00119785,13.6,31.9,27.7,26.7
E00119786,4.9,15.3,41.7,38.2
E00119787,4.4,29.4,24.3,41.9
E00119788,0,4,31.3,64.6
E00119789,2.4,16.1,27.4,54
E00119790,3.1,20.8,43.8,32.3
E00119791,15.3,42.4,26.3,16.1
E00119792,1.6,25.8,28.1,44.5
E00119793,11.7,18.9,30.6,38.7
E00119794,12.8,35,32.5,19.7
E00119795,20.9,34.9,28.7,15.5
E00119796,4.1,16.6,37.2,42.1
E00119797,21.2,30.3,30.3,18.2
E00119798,19.7,33.1,38.6,8.7
E00119799,22.9,19,39.9,18.3
E00119800,0,15.2,75,9.8
E00119801,3.6,9,37.7,49.7
E00119802,3.2,26.2,35.7,34.9
E00119803,18.5,11.1,24.4,45.9
