areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00087758,25.7,35.8,16.9,21.6
E00087759,22,37.8,17.1,23.2
E00087760,36.9,35.7,14.6,12.7
E00087761,29.1,37.3,15.5,18.2
E00087762,29.4,34,15,21.6
E00087763,42.3,32.8,11.7,13.1
E00087764,30.9,34.5,18,16.5
E00087765,24.4,42.2,15.6,17.8
E00087767,20.8,36.2,22.3,20.8
E00087768,19.4,44.4,13.9,22.2
E00087769,36,44.6,12,7.4
E00087770,25.4,32.1,22.4,20.1
E00087771,42.1,36.5,9.5,11.9
E00087772,28.1,32.1,19.9,19.9
E00087773,39.8,30.7,13.9,15.7
E00087833,45.7,46.7,5.4,2.2
E00087834,19.4,47.1,14.1,19.4
E00087835,32,35.9,18.3,13.7
E00087836,15.6,41.3,16.1,27.1
E00087837,23.3,33.3,16.7,26.7
E00087838,17.8,39.6,17.2,25.4
E00087839,33.8,28.5,16.9,20.8
E00087840,25.2,48.7,14.3,11.8
E00087841,25.7,35.3,19.3,19.8
E00087842,21.8,38.3,19.3,20.6
E00087843,18.6,42.9,17.5,20.9
E00087844,27.7,39.9,16.2,16.2
E00087845,17.9,42.7,13.7,25.6
E00087846,19.8,38.8,20.7,20.7
E00087934,27.5,37.3,19.7,15.5
E00087935,26,38.4,17.8,17.8
E00087936,28.2,37.1,12.4,22.4
E00087937,26.3,33.6,12.5,27.6
E00087938,30.8,33,14.6,21.6
E00087939,20.6,34.5,18.2,26.7
E00087940,18.3,42.7,16,22.9
E00087942,29.5,47.7,12.9,9.8
E00087948,23.2,36.6,18,22.2
E00088059,27,38.8,10.5,23.7
E00088060,42.9,33.8,12,11.3
E00088063,16.8,35.4,21.2,26.5
E00088065,22.3,33.1,20.1,24.5
E00088066,27.4,36.3,15.8,20.5
E00088067,53.5,30.6,9.7,6.3
E00088068,35.7,41.1,14.7,8.5
E00088069,23.1,32.3,16.9,27.7
E00088070,32.2,32.7,15.1,20
E00088071,56.6,33.6,4.1,5.7
E00088072,43.2,24,17.6,15.2
E00088074,25.4,40.2,14.8,19.7
E00088076,40.1,33.3,15,11.6
E00088077,30.6,37.8,18,13.5
E00088084,28.2,33.6,16,22.1
E00088086,22.7,42.9,15.1,19.3
